"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No.36: 001","Armenian Manuscripts","ark:/21198/zz0027495q","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_001.tif","1","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027495q",""
"Manuscript No.36: 002","Armenian Manuscripts","ark:/21198/zz00274967","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_002.tif","2","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00274967",""
"Manuscript No.36: 003","Armenian Manuscripts","ark:/21198/zz0027497r","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_003.tif","3","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027497r",""
"Manuscript No.36: 004","Armenian Manuscripts","ark:/21198/zz00274988","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_004.tif","4","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00274988",""
"Manuscript No.36: 005","Armenian Manuscripts","ark:/21198/zz0027499s","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_005.tif","5","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027499s",""
"Manuscript No.36: 006","Armenian Manuscripts","ark:/21198/zz002749b9","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_006.tif","6","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002749b9",""
"Manuscript No.36: 007","Armenian Manuscripts","ark:/21198/zz002749ct","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_007.tif","7","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002749ct",""
"Manuscript No.36: 008","Armenian Manuscripts","ark:/21198/zz002749db","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_008.tif","8","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002749db",""
"Manuscript No.36: 009","Armenian Manuscripts","ark:/21198/zz002749fv","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_009.tif","9","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002749fv",""
"Manuscript No.36: 010","Armenian Manuscripts","ark:/21198/zz002749gc","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_010.tif","10","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002749gc",""
"Manuscript No.36: 011","Armenian Manuscripts","ark:/21198/zz002749hw","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_011.tif","11","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002749hw",""
"Manuscript No.36: 012","Armenian Manuscripts","ark:/21198/zz002749jd","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_012.tif","12","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002749jd",""
"Manuscript No.36: 013","Armenian Manuscripts","ark:/21198/zz002749kx","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_013.tif","13","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002749kx",""
"Manuscript No.36: 014","Armenian Manuscripts","ark:/21198/zz002749mf","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_014.tif","14","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002749mf",""
"Manuscript No.36: 015","Armenian Manuscripts","ark:/21198/zz002749nz","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_015.tif","15","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002749nz",""
"Manuscript No.36: 016","Armenian Manuscripts","ark:/21198/zz002749pg","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_016.tif","16","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002749pg",""
"Manuscript No.36: 017","Armenian Manuscripts","ark:/21198/zz002749q0","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_017.tif","17","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002749q0",""
"Manuscript No.36: 018","Armenian Manuscripts","ark:/21198/zz002749rh","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_018.tif","18","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002749rh",""
"Manuscript No.36: 019","Armenian Manuscripts","ark:/21198/zz002749s1","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_019.tif","19","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002749s1",""
"Manuscript No.36: 020","Armenian Manuscripts","ark:/21198/zz002749tj","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_020.tif","20","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002749tj",""
"Manuscript No.36: 021","Armenian Manuscripts","ark:/21198/zz002749v2","ark:/21198/zz0026hvts","Page","","armenian/masters/ms_36/ms_36_021.tif","21","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002749v2",""
