"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No.28: 001","Armenian Manuscripts","ark:/21198/zz0026wv2b","ark:/21198/zz0026hvk5","Page","","armenian/masters/ms_28/ms_28_001.tif","1","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wv2b",""
"Manuscript No.28: 002","Armenian Manuscripts","ark:/21198/zz0026wv3v","ark:/21198/zz0026hvk5","Page","","armenian/masters/ms_28/ms_28_002.tif","2","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wv3v",""
"Manuscript No.28: 003","Armenian Manuscripts","ark:/21198/zz0026wv4c","ark:/21198/zz0026hvk5","Page","","armenian/masters/ms_28/ms_28_003.tif","3","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wv4c",""
"Manuscript No.28: 004","Armenian Manuscripts","ark:/21198/zz0026wv5w","ark:/21198/zz0026hvk5","Page","","armenian/masters/ms_28/ms_28_004.tif","4","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wv5w",""
"Manuscript No.28: 005","Armenian Manuscripts","ark:/21198/zz0026wv6d","ark:/21198/zz0026hvk5","Page","","armenian/masters/ms_28/ms_28_005.tif","5","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wv6d",""
"Manuscript No.28: 006","Armenian Manuscripts","ark:/21198/zz0026wv7x","ark:/21198/zz0026hvk5","Page","","armenian/masters/ms_28/ms_28_006.tif","6","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wv7x",""
"Manuscript No.28: 007","Armenian Manuscripts","ark:/21198/zz0026wv8f","ark:/21198/zz0026hvk5","Page","","armenian/masters/ms_28/ms_28_007.tif","7","text","Manuscripts","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wv8f",""
"Manuscript No.28: 008","Armenian Manuscripts","ark:/21198/zz0026wv9z","ark:/21198/zz0026hvk5","Page","","armenian/masters/ms_28/ms_28_008.tif","8","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wv9z",""
"Manuscript No.28: 009","Armenian Manuscripts","ark:/21198/zz0026wvbg","ark:/21198/zz0026hvk5","Page","","armenian/masters/ms_28/ms_28_009.tif","9","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wvbg",""
"Manuscript No.28: 010","Armenian Manuscripts","ark:/21198/zz0026wvc0","ark:/21198/zz0026hvk5","Page","","armenian/masters/ms_28/ms_28_010.tif","10","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wvc0",""
