"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No.34: 001","Armenian Manuscripts","ark:/21198/zz00278t68","ark:/21198/zz0026hvrr","Page","","armenian/masters/ms_34/ms_34_001.tif","1","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00278t68",""
"Manuscript No.34: 002","Armenian Manuscripts","ark:/21198/zz00278t7s","ark:/21198/zz0026hvrr","Page","","armenian/masters/ms_34/ms_34_002.tif","2","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00278t7s",""
"Manuscript No.34: 003","Armenian Manuscripts","ark:/21198/zz00278t89","ark:/21198/zz0026hvrr","Page","","armenian/masters/ms_34/ms_34_003.tif","3","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00278t89",""
"Manuscript No.34: 004","Armenian Manuscripts","ark:/21198/zz00278t9t","ark:/21198/zz0026hvrr","Page","","armenian/masters/ms_34/ms_34_004.tif","4","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00278t9t",""
"Manuscript No.34: 005","Armenian Manuscripts","ark:/21198/zz00278tbb","ark:/21198/zz0026hvrr","Page","","armenian/masters/ms_34/ms_34_005.tif","5","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00278tbb",""
"Manuscript No.34: 006","Armenian Manuscripts","ark:/21198/zz00278tcv","ark:/21198/zz0026hvrr","Page","","armenian/masters/ms_34/ms_34_006.tif","6","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00278tcv",""
"Manuscript No.34: 007","Armenian Manuscripts","ark:/21198/zz00278tdc","ark:/21198/zz0026hvrr","Page","","armenian/masters/ms_34/ms_34_007.tif","7","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00278tdc",""
"Manuscript No.34: 008","Armenian Manuscripts","ark:/21198/zz00278tfw","ark:/21198/zz0026hvrr","Page","","armenian/masters/ms_34/ms_34_008.tif","8","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00278tfw",""
"Manuscript No.34: 009","Armenian Manuscripts","ark:/21198/zz00278tgd","ark:/21198/zz0026hvrr","Page","","armenian/masters/ms_34/ms_34_009.tif","9","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00278tgd",""
"Manuscript No.34: 010","Armenian Manuscripts","ark:/21198/zz00278thx","ark:/21198/zz0026hvrr","Page","","armenian/masters/ms_34/ms_34_010.tif","10","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00278thx",""
"Manuscript No.34: 011","Armenian Manuscripts","ark:/21198/zz00278tjf","ark:/21198/zz0026hvrr","Page","","armenian/masters/ms_34/ms_34_011.tif","11","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00278tjf",""
"Manuscript No.34: 012","Armenian Manuscripts","ark:/21198/zz00278tkz","ark:/21198/zz0026hvrr","Page","","armenian/masters/ms_34/ms_34_012.tif","12","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00278tkz",""
"Manuscript No.34: 013","Armenian Manuscripts","ark:/21198/zz00278tmg","ark:/21198/zz0026hvrr","Page","","armenian/masters/ms_34/ms_34_013.tif","13","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00278tmg",""
"Manuscript No.34: 014","Armenian Manuscripts","ark:/21198/zz00278tn0","ark:/21198/zz0026hvrr","Page","","armenian/masters/ms_34/ms_34_014.tif","14","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00278tn0",""
