"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No.58: 0047","Armenian Manuscripts","ark:/21198/zz002bcd20","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcd20_2002454_master.tif","23","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcd20",""
"Manuscript No.58: 0048","Armenian Manuscripts","ark:/21198/zz002bcd3h","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcd3h_2002457_master.tif","24","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcd3h",""
"Manuscript No.58: 0049","Armenian Manuscripts","ark:/21198/zz002bcd41","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcd41_2002461_master.tif","25","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcd41",""
"Manuscript No.58: 0050","Armenian Manuscripts","ark:/21198/zz002bcd5j","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcd5j_2002466_master.tif","26","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcd5j",""
"Manuscript No.58: 0051","Armenian Manuscripts","ark:/21198/zz002bcd62","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcd62_2002469_master.tif","27","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcd62",""
"Manuscript No.58: 0052","Armenian Manuscripts","ark:/21198/zz002bcd7k","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcd7k_2002472_master.tif","28","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcd7k",""
"Manuscript No.58: 0053","Armenian Manuscripts","ark:/21198/zz002bcd83","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcd83_2002475_master.tif","29","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcd83",""
"Manuscript No.58: 0054","Armenian Manuscripts","ark:/21198/zz002bcd9m","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcd9m_2002478_master.tif","30","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcd9m",""
"Manuscript No.58: 0055","Armenian Manuscripts","ark:/21198/zz002bcdb4","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdb4_2002481_master.tif","31","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdb4",""
"Manuscript No.58: 0056","Armenian Manuscripts","ark:/21198/zz002bcdcn","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdcn_2002484_master.tif","32","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdcn",""
"Manuscript No.58: 0057","Armenian Manuscripts","ark:/21198/zz002bcdd5","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdd5_2002487_master.tif","33","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdd5",""
"Manuscript No.58: 0058","Armenian Manuscripts","ark:/21198/zz002bcdfp","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdfp_2002490_master.tif","34","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdfp",""
"Manuscript No.58: 0059","Armenian Manuscripts","ark:/21198/zz002bcdg6","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdg6_2002493_master.tif","35","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdg6",""
"Manuscript No.58: 0060","Armenian Manuscripts","ark:/21198/zz002bcdhq","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdhq_2002496_master.tif","36","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdhq",""
"Manuscript No.58: 0061","Armenian Manuscripts","ark:/21198/zz002bcdj7","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdj7_2002499_master.tif","37","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdj7",""
"Manuscript No.58: 0062","Armenian Manuscripts","ark:/21198/zz002bcdkr","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdkr_2002502_master.tif","38","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdkr",""
"Manuscript No.58: 0063","Armenian Manuscripts","ark:/21198/zz002bcdm8","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdm8_2002505_master.tif","39","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdm8",""
"Manuscript No.58: 0064","Armenian Manuscripts","ark:/21198/zz002bcdns","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdns_2002508_master.tif","40","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdns",""
"Manuscript No.58: 0065","Armenian Manuscripts","ark:/21198/zz002bcdp9","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdp9_2002511_master.tif","41","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdp9",""
"Manuscript No.58: 0066","Armenian Manuscripts","ark:/21198/zz002bcdqt","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdqt_2002514_master.tif","42","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdqt",""
"Manuscript No.58: 0067","Armenian Manuscripts","ark:/21198/zz002bcdrb","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdrb_2002517_master.tif","43","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdrb",""
"Manuscript No.58: 0068","Armenian Manuscripts","ark:/21198/zz002bcdsv","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdsv_2002520_master.tif","44","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdsv",""
"Manuscript No.58: 0069","Armenian Manuscripts","ark:/21198/zz002bcdtc","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdtc_2002523_master.tif","45","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdtc",""
"Manuscript No.58: 0070","Armenian Manuscripts","ark:/21198/zz002bcdvw","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdvw_2002526_master.tif","46","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdvw",""
"Manuscript No.58: 0071","Armenian Manuscripts","ark:/21198/zz002bcdwd","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdwd_2002529_master.tif","47","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdwd",""
"Manuscript No.58: 0072","Armenian Manuscripts","ark:/21198/zz002bcdxx","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdxx_2002532_master.tif","48","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdxx",""
"Manuscript No.58: 0073","Armenian Manuscripts","ark:/21198/zz002bcdzf","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcdzf_2002535_master.tif","49","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcdzf",""
"Manuscript No.58: 0074","Armenian Manuscripts","ark:/21198/zz002bcf0f","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcf0f_2002538_master.tif","50","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcf0f",""
"Manuscript No.58: 0075","Armenian Manuscripts","ark:/21198/zz002bcf1z","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcf1z_2002541_master.tif","51","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcf1z",""
"Manuscript No.58: 0076","Armenian Manuscripts","ark:/21198/zz002bcf2g","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcf2g_2002544_master.tif","52","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcf2g",""
"Manuscript No.58: 0077","Armenian Manuscripts","ark:/21198/zz002bcf30","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcf30_2002547_master.tif","53","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcf30",""
"Manuscript No.58: 0078","Armenian Manuscripts","ark:/21198/zz002bcf4h","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcf4h_2002550_master.tif","54","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcf4h",""
"Manuscript No.58: 0079","Armenian Manuscripts","ark:/21198/zz002bcf51","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcf51_2002553_master.tif","55","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcf51",""
"Manuscript No.58: 0080","Armenian Manuscripts","ark:/21198/zz002bcf6j","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcf6j_2002556_master.tif","56","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcf6j",""
"Manuscript No.58: 0081","Armenian Manuscripts","ark:/21198/zz002bcf72","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcf72_2002559_master.tif","57","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcf72",""
"Manuscript No.58: 0082","Armenian Manuscripts","ark:/21198/zz002bcf8k","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcf8k_2002562_master.tif","58","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcf8k",""
"Manuscript No.58: 0083","Armenian Manuscripts","ark:/21198/zz002bcf93","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcf93_2002565_master.tif","59","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcf93",""
"Manuscript No.58: 0084","Armenian Manuscripts","ark:/21198/zz002bcfbm","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfbm_2002568_master.tif","60","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfbm",""
"Manuscript No.58: 0085","Armenian Manuscripts","ark:/21198/zz002bcfc4","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfc4_2002571_master.tif","61","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfc4",""
"Manuscript No.58: 0086","Armenian Manuscripts","ark:/21198/zz002bcfdn","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfdn_2002574_master.tif","62","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfdn",""
"Manuscript No.58: 0087","Armenian Manuscripts","ark:/21198/zz002bcff5","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcff5_2002577_master.tif","63","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcff5",""
"Manuscript No.58: 0088","Armenian Manuscripts","ark:/21198/zz002bcfgp","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfgp_2002580_master.tif","64","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfgp",""
"Manuscript No.58: 0089","Armenian Manuscripts","ark:/21198/zz002bcfh6","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfh6_2002583_master.tif","65","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfh6",""
"Manuscript No.58: 0090","Armenian Manuscripts","ark:/21198/zz002bcfjq","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfjq_2002586_master.tif","66","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfjq",""
"Manuscript No.58: 0091","Armenian Manuscripts","ark:/21198/zz002bcfk7","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfk7_2002589_master.tif","67","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfk7",""
"Manuscript No.58: 0092","Armenian Manuscripts","ark:/21198/zz002bcfmr","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfmr_2002592_master.tif","68","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfmr",""
"Manuscript No.58: 0093","Armenian Manuscripts","ark:/21198/zz002bcfn8","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfn8_2002595_master.tif","69","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfn8",""
"Manuscript No.58: 0094","Armenian Manuscripts","ark:/21198/zz002bcfps","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfps_2002598_master.tif","70","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfps",""
"Manuscript No.58: 0095","Armenian Manuscripts","ark:/21198/zz002bcfq9","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfq9_2002601_master.tif","71","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfq9",""
"Manuscript No.58: 0096","Armenian Manuscripts","ark:/21198/zz002bcfrt","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfrt_2002604_master.tif","72","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfrt",""
"Manuscript No.58: 0097","Armenian Manuscripts","ark:/21198/zz002bcfsb","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfsb_2002607_master.tif","73","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfsb",""
"Manuscript No.58: 0098","Armenian Manuscripts","ark:/21198/zz002bcftv","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcftv_2002610_master.tif","74","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcftv",""
"Manuscript No.58: 0099","Armenian Manuscripts","ark:/21198/zz002bcfvc","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfvc_2002613_master.tif","75","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfvc",""
"Manuscript No.58: 0100","Armenian Manuscripts","ark:/21198/zz002bcfww","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfww_2002616_master.tif","76","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfww",""
"Manuscript No.58: 0101","Armenian Manuscripts","ark:/21198/zz002bcfxd","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfxd_2002619_master.tif","77","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfxd",""
"Manuscript No.58: 0102","Armenian Manuscripts","ark:/21198/zz002bcfzx","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcfzx_2002622_master.tif","78","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcfzx",""
"Manuscript No.58: 0103","Armenian Manuscripts","ark:/21198/zz002bcg0x","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcg0x_2002625_master.tif","79","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcg0x",""
"Manuscript No.58: 0104","Armenian Manuscripts","ark:/21198/zz002bcg1f","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcg1f_2002628_master.tif","80","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcg1f",""
"Manuscript No.58: 0105","Armenian Manuscripts","ark:/21198/zz002bcg2z","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcg2z_2002631_master.tif","81","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcg2z",""
"Manuscript No.58: 0106","Armenian Manuscripts","ark:/21198/zz002bcg3g","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcg3g_2002634_master.tif","82","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcg3g",""
"Manuscript No.58: 0107","Armenian Manuscripts","ark:/21198/zz002bcg40","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcg40_2002637_master.tif","83","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcg40",""
"Manuscript No.58: 0108","Armenian Manuscripts","ark:/21198/zz002bcg5h","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcg5h_2002640_master.tif","84","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcg5h",""
"Manuscript No.58: 0109","Armenian Manuscripts","ark:/21198/zz002bcg61","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcg61_2002643_master.tif","85","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcg61",""
"Manuscript No.58: 0110","Armenian Manuscripts","ark:/21198/zz002bcg7j","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcg7j_2002646_master.tif","86","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcg7j",""
"Manuscript No.58: 0111","Armenian Manuscripts","ark:/21198/zz002bcg82","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcg82_2002649_master.tif","87","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcg82",""
"Manuscript No.58: 0112","Armenian Manuscripts","ark:/21198/zz002bcg9k","ark:/21198/zz002bcc8m","Page","","armenian/masters/21198-zz002bcg9k_2002652_master.tif","88","text","","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bcg9k",""
