"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No.50: 0022","Armenian Manuscripts","ark:/21198/zz002gzspw","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0022.tif","22","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzspw",""
"Manuscript No.50: 0023","Armenian Manuscripts","ark:/21198/zz002gzsqd","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0023.tif","23","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzsqd",""
"Manuscript No.50: 0024","Armenian Manuscripts","ark:/21198/zz002gzsrx","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0024.tif","24","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzsrx",""
"Manuscript No.50: 0025","Armenian Manuscripts","ark:/21198/zz002gzssf","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0025.tif","25","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzssf",""
"Manuscript No.50: 0026","Armenian Manuscripts","ark:/21198/zz002gzstz","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0026.tif","26","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzstz",""
"Manuscript No.50: 0027","Armenian Manuscripts","ark:/21198/zz002gzsvg","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0027.tif","27","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzsvg",""
"Manuscript No.50: 0028","Armenian Manuscripts","ark:/21198/zz002gzsw0","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0028.tif","28","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzsw0",""
"Manuscript No.50: 0029","Armenian Manuscripts","ark:/21198/zz002gzsxh","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0029.tif","29","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzsxh",""
"Manuscript No.50: 0030","Armenian Manuscripts","ark:/21198/zz002gzsz1","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0030.tif","30","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzsz1",""
"Manuscript No.50: 0031","Armenian Manuscripts","ark:/21198/zz002gzt01","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0031.tif","31","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzt01",""
"Manuscript No.50: 0032","Armenian Manuscripts","ark:/21198/zz002gzt1j","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0032.tif","32","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzt1j",""
"Manuscript No.50: 0033","Armenian Manuscripts","ark:/21198/zz002gzt22","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0033.tif","33","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzt22",""
"Manuscript No.50: 0034","Armenian Manuscripts","ark:/21198/zz002gzt3k","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0034.tif","34","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzt3k",""
"Manuscript No.50: 0035","Armenian Manuscripts","ark:/21198/zz002gzt43","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0035.tif","35","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzt43",""
"Manuscript No.50: 0036","Armenian Manuscripts","ark:/21198/zz002gzt5m","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0036.tif","36","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzt5m",""
"Manuscript No.50: 0037","Armenian Manuscripts","ark:/21198/zz002gzt64","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0037.tif","37","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzt64",""
"Manuscript No.50: 0038","Armenian Manuscripts","ark:/21198/zz002gzt7n","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0038.tif","38","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzt7n",""
"Manuscript No.50: 0039","Armenian Manuscripts","ark:/21198/zz002gzt85","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0039.tif","39","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzt85",""
"Manuscript No.50: 0040","Armenian Manuscripts","ark:/21198/zz002gzt9p","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0040.tif","40","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzt9p",""
"Manuscript No.50: 0041","Armenian Manuscripts","ark:/21198/zz002gztb6","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0041.tif","41","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztb6",""
"Manuscript No.50: 0042","Armenian Manuscripts","ark:/21198/zz002gztcq","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0042.tif","42","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztcq",""
"Manuscript No.50: 0043","Armenian Manuscripts","ark:/21198/zz002gztd7","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0043.tif","43","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztd7",""
"Manuscript No.50: 0044","Armenian Manuscripts","ark:/21198/zz002gztfr","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0044.tif","44","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztfr",""
"Manuscript No.50: 0045","Armenian Manuscripts","ark:/21198/zz002gztg8","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0045.tif","45","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztg8",""
"Manuscript No.50: 0046","Armenian Manuscripts","ark:/21198/zz002gzths","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0046.tif","46","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzths",""
"Manuscript No.50: 0047","Armenian Manuscripts","ark:/21198/zz002gztj9","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0047.tif","47","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztj9",""
"Manuscript No.50: 0048","Armenian Manuscripts","ark:/21198/zz002gztkt","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0048.tif","48","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztkt",""
"Manuscript No.50: 0049","Armenian Manuscripts","ark:/21198/zz002gztmb","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0049.tif","49","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztmb",""
"Manuscript No.50: 0050","Armenian Manuscripts","ark:/21198/zz002gztnv","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0050.tif","50","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztnv",""
"Manuscript No.50: 0051","Armenian Manuscripts","ark:/21198/zz002gztpc","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0051.tif","51","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztpc",""
"Manuscript No.50: 0052","Armenian Manuscripts","ark:/21198/zz002gztqw","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0052.tif","52","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztqw",""
"Manuscript No.50: 0053","Armenian Manuscripts","ark:/21198/zz002gztrd","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0053.tif","53","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztrd",""
"Manuscript No.50: 0054","Armenian Manuscripts","ark:/21198/zz002gztsx","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0054.tif","54","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztsx",""
"Manuscript No.50: 0055","Armenian Manuscripts","ark:/21198/zz002gzttf","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0055.tif","55","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzttf",""
"Manuscript No.50: 0056","Armenian Manuscripts","ark:/21198/zz002gztvz","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0056.tif","56","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztvz",""
"Manuscript No.50: 0057","Armenian Manuscripts","ark:/21198/zz002gztwg","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0057.tif","57","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztwg",""
"Manuscript No.50: 0058","Armenian Manuscripts","ark:/21198/zz002gztx0","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0058.tif","58","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztx0",""
"Manuscript No.50: 0059","Armenian Manuscripts","ark:/21198/zz002gztzh","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0059.tif","59","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gztzh",""
"Manuscript No.50: 0060","Armenian Manuscripts","ark:/21198/zz002gzv0h","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0060.tif","60","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzv0h",""
"Manuscript No.50: 0061","Armenian Manuscripts","ark:/21198/zz002gzv11","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0061.tif","61","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzv11",""
"Manuscript No.50: 0062","Armenian Manuscripts","ark:/21198/zz002gzv2j","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0062.tif","62","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzv2j",""
"Manuscript No.50: 0063","Armenian Manuscripts","ark:/21198/zz002gzv32","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0063.tif","63","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzv32",""
"Manuscript No.50: 0064","Armenian Manuscripts","ark:/21198/zz002gzv4k","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0064.tif","64","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzv4k",""
"Manuscript No.50: 0065","Armenian Manuscripts","ark:/21198/zz002gzv53","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0065.tif","65","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzv53",""
"Manuscript No.50: 0066","Armenian Manuscripts","ark:/21198/zz002gzv6m","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0066.tif","66","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzv6m",""
"Manuscript No.50: 0067","Armenian Manuscripts","ark:/21198/zz002gzv74","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0067.tif","67","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzv74",""
"Manuscript No.50: 0068","Armenian Manuscripts","ark:/21198/zz002gzv8n","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0068.tif","68","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzv8n",""
"Manuscript No.50: 0069","Armenian Manuscripts","ark:/21198/zz002gzv95","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0069.tif","69","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzv95",""
"Manuscript No.50: 0070","Armenian Manuscripts","ark:/21198/zz002gzvbp","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0070.tif","70","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvbp",""
"Manuscript No.50: 0071","Armenian Manuscripts","ark:/21198/zz002gzvc6","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0071.tif","71","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvc6",""
"Manuscript No.50: 0072","Armenian Manuscripts","ark:/21198/zz002gzvdq","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0072.tif","72","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvdq",""
"Manuscript No.50: 0073","Armenian Manuscripts","ark:/21198/zz002gzvf7","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0073.tif","73","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvf7",""
"Manuscript No.50: 0074","Armenian Manuscripts","ark:/21198/zz002gzvgr","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0074.tif","74","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvgr",""
"Manuscript No.50: 0075","Armenian Manuscripts","ark:/21198/zz002gzvh8","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0075.tif","75","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvh8",""
"Manuscript No.50: 0076","Armenian Manuscripts","ark:/21198/zz002gzvjs","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0076.tif","76","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvjs",""
"Manuscript No.50: 0077","Armenian Manuscripts","ark:/21198/zz002gzvk9","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0077.tif","77","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvk9",""
"Manuscript No.50: 0078","Armenian Manuscripts","ark:/21198/zz002gzvmt","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0078.tif","78","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvmt",""
"Manuscript No.50: 0079","Armenian Manuscripts","ark:/21198/zz002gzvnb","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0079.tif","79","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvnb",""
"Manuscript No.50: 0080","Armenian Manuscripts","ark:/21198/zz002gzvpv","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0080.tif","80","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvpv",""
"Manuscript No.50: 0081","Armenian Manuscripts","ark:/21198/zz002gzvqc","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0081.tif","81","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvqc",""
"Manuscript No.50: 0082","Armenian Manuscripts","ark:/21198/zz002gzvrw","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0082.tif","82","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvrw",""
"Manuscript No.50: 0083","Armenian Manuscripts","ark:/21198/zz002gzvsd","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0083.tif","83","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvsd",""
"Manuscript No.50: 0084","Armenian Manuscripts","ark:/21198/zz002gzvtx","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0084.tif","84","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvtx",""
"Manuscript No.50: 0085","Armenian Manuscripts","ark:/21198/zz002gzvvf","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0085.tif","85","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvvf",""
"Manuscript No.50: 0086","Armenian Manuscripts","ark:/21198/zz002gzvwz","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0086.tif","86","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvwz",""
"Manuscript No.50: 0087","Armenian Manuscripts","ark:/21198/zz002gzvxg","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0087.tif","87","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvxg",""
"Manuscript No.50: 0088","Armenian Manuscripts","ark:/21198/zz002gzvz0","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0088.tif","88","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzvz0",""
"Manuscript No.50: 0089","Armenian Manuscripts","ark:/21198/zz002gzw00","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0089.tif","89","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzw00",""
"Manuscript No.50: 0090","Armenian Manuscripts","ark:/21198/zz002gzw1h","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0090.tif","90","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzw1h",""
"Manuscript No.50: 0091","Armenian Manuscripts","ark:/21198/zz002gzw21","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0091.tif","91","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzw21",""
"Manuscript No.50: 0092","Armenian Manuscripts","ark:/21198/zz002gzw3j","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0092.tif","92","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzw3j",""
"Manuscript No.50: 0093","Armenian Manuscripts","ark:/21198/zz002gzw42","ark:/21198/zz002gxc7x","Page","","armenian/masters/ms_50/ms_50_0093.tif","93","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gzw42",""
