"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No.43: 001","Armenian Manuscripts","ark:/21198/zz0027b02h","ark:/21198/zz0026w2n1","Page","","armenian/masters/ms_43/ms_43_001.tif","1","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027b02h",""
"Manuscript No.43: 002","Armenian Manuscripts","ark:/21198/zz0027b031","ark:/21198/zz0026w2n1","Page","","armenian/masters/ms_43/ms_43_002.tif","2","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027b031",""
"Manuscript No.43: 003","Armenian Manuscripts","ark:/21198/zz0027b04j","ark:/21198/zz0026w2n1","Page","","armenian/masters/ms_43/ms_43_003.tif","3","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027b04j",""
"Manuscript No.43: 004","Armenian Manuscripts","ark:/21198/zz0027b052","ark:/21198/zz0026w2n1","Page","","armenian/masters/ms_43/ms_43_004.tif","4","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027b052",""
"Manuscript No.43: 005","Armenian Manuscripts","ark:/21198/zz0027b06k","ark:/21198/zz0026w2n1","Page","","armenian/masters/ms_43/ms_43_005.tif","5","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027b06k",""
"Manuscript No.43: 006","Armenian Manuscripts","ark:/21198/zz0027b073","ark:/21198/zz0026w2n1","Page","","armenian/masters/ms_43/ms_43_006.tif","6","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027b073",""
"Manuscript No.43: 007","Armenian Manuscripts","ark:/21198/zz0027b08m","ark:/21198/zz0026w2n1","Page","","armenian/masters/ms_43/ms_43_007.tif","7","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027b08m",""
"Manuscript No.43: 008","Armenian Manuscripts","ark:/21198/zz0027b094","ark:/21198/zz0026w2n1","Page","","armenian/masters/ms_43/ms_43_008.tif","8","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027b094",""
"Manuscript No.43: 009","Armenian Manuscripts","ark:/21198/zz0027b0bn","ark:/21198/zz0026w2n1","Page","","armenian/masters/ms_43/ms_43_009.tif","9","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027b0bn",""
"Manuscript No.43: 010","Armenian Manuscripts","ark:/21198/zz0027b0c5","ark:/21198/zz0026w2n1","Page","","armenian/masters/ms_43/ms_43_010.tif","10","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027b0c5",""
