"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No.74: 0014","Armenian Manuscripts","ark:/21198/zz00290sr9","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0014.tif","14","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290sr9",""
"Manuscript No.74: 0015","Armenian Manuscripts","ark:/21198/zz00290sst","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0015.tif","15","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290sst",""
"Manuscript No.74: 0016","Armenian Manuscripts","ark:/21198/zz00290stb","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0016.tif","16","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290stb",""
"Manuscript No.74: 0017","Armenian Manuscripts","ark:/21198/zz00290svv","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0017.tif","17","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290svv",""
"Manuscript No.74: 0018","Armenian Manuscripts","ark:/21198/zz00290swc","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0018.tif","18","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290swc",""
"Manuscript No.74: 0019","Armenian Manuscripts","ark:/21198/zz00290sxw","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0019.tif","19","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290sxw",""
"Manuscript No.74: 0020","Armenian Manuscripts","ark:/21198/zz00290szd","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0020.tif","20","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290szd",""
"Manuscript No.74: 0021","Armenian Manuscripts","ark:/21198/zz00290t0d","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0021.tif","21","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290t0d",""
"Manuscript No.74: 0022","Armenian Manuscripts","ark:/21198/zz00290t1x","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0022.tif","22","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290t1x",""
"Manuscript No.74: 0023","Armenian Manuscripts","ark:/21198/zz00290t2f","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0023.tif","23","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290t2f",""
"Manuscript No.74: 0024","Armenian Manuscripts","ark:/21198/zz00290t3z","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0024.tif","24","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290t3z",""
"Manuscript No.74: 0025","Armenian Manuscripts","ark:/21198/zz00290t4g","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0025.tif","25","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290t4g",""
"Manuscript No.74: 0026","Armenian Manuscripts","ark:/21198/zz00290t50","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0026.tif","26","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290t50",""
"Manuscript No.74: 0027","Armenian Manuscripts","ark:/21198/zz00290t6h","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0027.tif","27","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290t6h",""
"Manuscript No.74: 0028","Armenian Manuscripts","ark:/21198/zz00290t71","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0028.tif","28","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290t71",""
"Manuscript No.74: 0029","Armenian Manuscripts","ark:/21198/zz00290t8j","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0029.tif","29","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290t8j",""
"Manuscript No.74: 0030","Armenian Manuscripts","ark:/21198/zz00290t92","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0030.tif","30","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290t92",""
"Manuscript No.74: 0031","Armenian Manuscripts","ark:/21198/zz00290tbk","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0031.tif","31","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290tbk",""
"Manuscript No.74: 0032","Armenian Manuscripts","ark:/21198/zz00290tc3","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0032.tif","32","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290tc3",""
"Manuscript No.74: 0033","Armenian Manuscripts","ark:/21198/zz00290tdm","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0033.tif","33","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290tdm",""
"Manuscript No.74: 0034","Armenian Manuscripts","ark:/21198/zz00290tf4","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0034.tif","34","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290tf4",""
"Manuscript No.74: 0035","Armenian Manuscripts","ark:/21198/zz00290tgn","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0035.tif","35","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290tgn",""
"Manuscript No.74: 0036","Armenian Manuscripts","ark:/21198/zz00290th5","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0036.tif","36","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290th5",""
"Manuscript No.74: 0037","Armenian Manuscripts","ark:/21198/zz00290tjp","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0037.tif","37","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290tjp",""
"Manuscript No.74: 0038","Armenian Manuscripts","ark:/21198/zz00290tk6","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0038.tif","38","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290tk6",""
"Manuscript No.74: 0039","Armenian Manuscripts","ark:/21198/zz00290tmq","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0039.tif","39","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290tmq",""
"Manuscript No.74: 0040","Armenian Manuscripts","ark:/21198/zz00290tn7","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0040.tif","40","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290tn7",""
"Manuscript No.74: 0041","Armenian Manuscripts","ark:/21198/zz00290tpr","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0041.tif","41","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290tpr",""
"Manuscript No.74: 0042","Armenian Manuscripts","ark:/21198/zz00290tq8","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0042.tif","42","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290tq8",""
"Manuscript No.74: 0043","Armenian Manuscripts","ark:/21198/zz00290trs","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0043.tif","43","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290trs",""
"Manuscript No.74: 0044","Armenian Manuscripts","ark:/21198/zz00290ts9","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0044.tif","44","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290ts9",""
"Manuscript No.74: 0045","Armenian Manuscripts","ark:/21198/zz00290ttt","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0045.tif","45","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290ttt",""
"Manuscript No.74: 0046","Armenian Manuscripts","ark:/21198/zz00290tvb","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0046.tif","46","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290tvb",""
"Manuscript No.74: 0047","Armenian Manuscripts","ark:/21198/zz00290twv","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0047.tif","47","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290twv",""
"Manuscript No.74: 0048","Armenian Manuscripts","ark:/21198/zz00290txc","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0048.tif","48","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290txc",""
"Manuscript No.74: 0049","Armenian Manuscripts","ark:/21198/zz00290tzw","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0049.tif","49","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290tzw",""
"Manuscript No.74: 0050","Armenian Manuscripts","ark:/21198/zz00290v0w","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0050.tif","50","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290v0w",""
"Manuscript No.74: 0051","Armenian Manuscripts","ark:/21198/zz00290v1d","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0051.tif","51","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290v1d",""
"Manuscript No.74: 0052","Armenian Manuscripts","ark:/21198/zz00290v2x","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0052.tif","52","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290v2x",""
"Manuscript No.74: 0053","Armenian Manuscripts","ark:/21198/zz00290v3f","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0053.tif","53","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290v3f",""
"Manuscript No.74: 0054","Armenian Manuscripts","ark:/21198/zz00290v4z","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0054.tif","54","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290v4z",""
"Manuscript No.74: 0055","Armenian Manuscripts","ark:/21198/zz00290v5g","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0055.tif","55","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290v5g",""
"Manuscript No.74: 0056","Armenian Manuscripts","ark:/21198/zz00290v60","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0056.tif","56","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290v60",""
"Manuscript No.74: 0057","Armenian Manuscripts","ark:/21198/zz00290v7h","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0057.tif","57","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290v7h",""
"Manuscript No.74: 0058","Armenian Manuscripts","ark:/21198/zz00290v81","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0058.tif","58","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290v81",""
"Manuscript No.74: 0059","Armenian Manuscripts","ark:/21198/zz00290v9j","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0059.tif","59","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290v9j",""
"Manuscript No.74: 0060","Armenian Manuscripts","ark:/21198/zz00290vb2","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0060.tif","60","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vb2",""
"Manuscript No.74: 0061","Armenian Manuscripts","ark:/21198/zz00290vck","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0061.tif","61","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vck",""
"Manuscript No.74: 0062","Armenian Manuscripts","ark:/21198/zz00290vd3","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0062.tif","62","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vd3",""
"Manuscript No.74: 0063","Armenian Manuscripts","ark:/21198/zz00290vfm","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0063.tif","63","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vfm",""
"Manuscript No.74: 0064","Armenian Manuscripts","ark:/21198/zz00290vg4","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0064.tif","64","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vg4",""
"Manuscript No.74: 0065","Armenian Manuscripts","ark:/21198/zz00290vhn","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0065.tif","65","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vhn",""
"Manuscript No.74: 0066","Armenian Manuscripts","ark:/21198/zz00290vj5","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0066.tif","66","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vj5",""
"Manuscript No.74: 0067","Armenian Manuscripts","ark:/21198/zz00290vkp","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0067.tif","67","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vkp",""
"Manuscript No.74: 0068","Armenian Manuscripts","ark:/21198/zz00290vm6","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0068.tif","68","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vm6",""
"Manuscript No.74: 0069","Armenian Manuscripts","ark:/21198/zz00290vnq","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0069.tif","69","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vnq",""
"Manuscript No.74: 0070","Armenian Manuscripts","ark:/21198/zz00290vp7","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0070.tif","70","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vp7",""
"Manuscript No.74: 0071","Armenian Manuscripts","ark:/21198/zz00290vqr","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0071.tif","71","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vqr",""
"Manuscript No.74: 0072","Armenian Manuscripts","ark:/21198/zz00290vr8","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0072.tif","72","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vr8",""
"Manuscript No.74: 0073","Armenian Manuscripts","ark:/21198/zz00290vss","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0073.tif","73","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vss",""
"Manuscript No.74: 0074","Armenian Manuscripts","ark:/21198/zz00290vt9","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0074.tif","74","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vt9",""
"Manuscript No.74: 0075","Armenian Manuscripts","ark:/21198/zz00290vvt","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0075.tif","75","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vvt",""
"Manuscript No.74: 0076","Armenian Manuscripts","ark:/21198/zz00290vwb","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0076.tif","76","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vwb",""
"Manuscript No.74: 0077","Armenian Manuscripts","ark:/21198/zz00290vxv","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0077.tif","77","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vxv",""
"Manuscript No.74: 0078","Armenian Manuscripts","ark:/21198/zz00290vzc","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0078.tif","78","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290vzc",""
"Manuscript No.74: 0079","Armenian Manuscripts","ark:/21198/zz00290w0c","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0079.tif","79","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290w0c",""
"Manuscript No.74: 0080","Armenian Manuscripts","ark:/21198/zz00290w1w","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0080.tif","80","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290w1w",""
"Manuscript No.74: 0081","Armenian Manuscripts","ark:/21198/zz00290w2d","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0081.tif","81","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290w2d",""
"Manuscript No.74: 0082","Armenian Manuscripts","ark:/21198/zz00290w3x","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0082.tif","82","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290w3x",""
"Manuscript No.74: 0083","Armenian Manuscripts","ark:/21198/zz00290w4f","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0083.tif","83","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290w4f",""
"Manuscript No.74: 0084","Armenian Manuscripts","ark:/21198/zz00290w5z","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0084.tif","84","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290w5z",""
"Manuscript No.74: 0085","Armenian Manuscripts","ark:/21198/zz00290w6g","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0085.tif","85","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290w6g",""
"Manuscript No.74: 0086","Armenian Manuscripts","ark:/21198/zz00290w70","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0086.tif","86","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290w70",""
"Manuscript No.74: 0087","Armenian Manuscripts","ark:/21198/zz00290w8h","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0087.tif","87","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290w8h",""
"Manuscript No.74: 0088","Armenian Manuscripts","ark:/21198/zz00290w91","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0088.tif","88","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290w91",""
"Manuscript No.74: 0089","Armenian Manuscripts","ark:/21198/zz00290wbj","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0089.tif","89","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290wbj",""
"Manuscript No.74: 0090","Armenian Manuscripts","ark:/21198/zz00290wc2","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0090.tif","90","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290wc2",""
"Manuscript No.74: 0091","Armenian Manuscripts","ark:/21198/zz00290wdk","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0091.tif","91","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290wdk",""
"Manuscript No.74: 0092","Armenian Manuscripts","ark:/21198/zz00290wf3","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0092.tif","92","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290wf3",""
"Manuscript No.74: 0093","Armenian Manuscripts","ark:/21198/zz00290wgm","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0093.tif","93","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290wgm",""
"Manuscript No.74: 0094","Armenian Manuscripts","ark:/21198/zz00290wh4","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0094.tif","94","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290wh4",""
"Manuscript No.74: 0095","Armenian Manuscripts","ark:/21198/zz00290wjn","ark:/21198/zz0026w38t","Page","","armenian/masters/ms_74/ms_74_0095.tif","95","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00290wjn",""
