"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 29: page 47a","Armenian Manuscripts","ark:/21198/zz001dz2gf","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz2gf_1268683_master.tif","95","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz2gf",""
"Manuscript No. 29: page 47b","Armenian Manuscripts","ark:/21198/zz001dz2hz","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz2hz_1268686_master.tif","96","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz2hz",""
"Manuscript No. 29: page 48a","Armenian Manuscripts","ark:/21198/zz001dz2jg","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz2jg_1268689_master.tif","97","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz2jg",""
"Manuscript No. 29: page 48b","Armenian Manuscripts","ark:/21198/zz001dz2k0","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz2k0_1268692_master.tif","98","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz2k0",""
"Manuscript No. 29: page 49a","Armenian Manuscripts","ark:/21198/zz001dz2mh","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz2mh_1268695_master.tif","99","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz2mh",""
"Manuscript No. 29: page 49b","Armenian Manuscripts","ark:/21198/zz001dz2n1","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz2n1_1268698_master.tif","100","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz2n1",""
"Manuscript No. 29: page 50a","Armenian Manuscripts","ark:/21198/zz001dz2pj","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz2pj_1268701_master.tif","101","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz2pj",""
"Manuscript No. 29: page 50b","Armenian Manuscripts","ark:/21198/zz001dz2q2","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz2q2_1268704_master.tif","102","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz2q2",""
"Manuscript No. 29: page 51a","Armenian Manuscripts","ark:/21198/zz001dz2rk","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz2rk_1268710_master.tif","103","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz2rk",""
"Manuscript No. 29: page 51b","Armenian Manuscripts","ark:/21198/zz001dz2s3","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz2s3_1268713_master.tif","104","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz2s3",""
"Manuscript No. 29: page 52a","Armenian Manuscripts","ark:/21198/zz001dz2tm","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz2tm_1268716_master.tif","105","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz2tm",""
"Manuscript No. 29: page 52b","Armenian Manuscripts","ark:/21198/zz001dz2v4","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz2v4_1268720_master.tif","106","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz2v4",""
"Manuscript No. 29: page 53a","Armenian Manuscripts","ark:/21198/zz001dz2wn","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz2wn_1268725_master.tif","107","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz2wn",""
"Manuscript No. 29: page 53b","Armenian Manuscripts","ark:/21198/zz001dz2x5","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz2x5_1268728_master.tif","108","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz2x5",""
"Manuscript No. 29: page 54a","Armenian Manuscripts","ark:/21198/zz001dz2zp","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz2zp_1268732_master.tif","109","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz2zp",""
"Manuscript No. 29: page 54b","Armenian Manuscripts","ark:/21198/zz001dz30p","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz30p_1268737_master.tif","110","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz30p",""
"Manuscript No. 29: page 55a","Armenian Manuscripts","ark:/21198/zz001dz316","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz316_1268740_master.tif","111","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz316",""
"Manuscript No. 29: page 55b","Armenian Manuscripts","ark:/21198/zz001dz32q","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz32q_1268744_master.tif","112","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz32q",""
"Manuscript No. 29: page 56a","Armenian Manuscripts","ark:/21198/zz001dz337","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz337_1268749_master.tif","113","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz337",""
"Manuscript No. 29: page 56b","Armenian Manuscripts","ark:/21198/zz001dz34r","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz34r_1268752_master.tif","114","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz34r",""
"Manuscript No. 29: page 57a","Armenian Manuscripts","ark:/21198/zz001dz358","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz358_1268755_master.tif","115","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz358",""
"Manuscript No. 29: page 57b","Armenian Manuscripts","ark:/21198/zz001dz36s","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz36s_1268758_master.tif","116","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz36s",""
"Manuscript No. 29: page 58a","Armenian Manuscripts","ark:/21198/zz001dz379","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz379_1268762_master.tif","117","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz379",""
"Manuscript No. 29: page 58b","Armenian Manuscripts","ark:/21198/zz001dz38t","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz38t_1268768_master.tif","118","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz38t",""
"Manuscript No. 29: page 59a","Armenian Manuscripts","ark:/21198/zz001dz39b","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz39b_1268776_master.tif","119","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz39b",""
"Manuscript No. 29: page 59b","Armenian Manuscripts","ark:/21198/zz001dz3bv","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz3bv_1268780_master.tif","120","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz3bv",""
"Manuscript No. 29: page 60a","Armenian Manuscripts","ark:/21198/zz001dz3cc","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz3cc_1268788_master.tif","121","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz3cc",""
"Manuscript No. 29: page 60b","Armenian Manuscripts","ark:/21198/zz001dz3dw","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz3dw_1268796_master.tif","122","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz3dw",""
"Manuscript No. 29: page 61a","Armenian Manuscripts","ark:/21198/zz001dz3fd","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz3fd_1268806_master.tif","123","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz3fd",""
"Manuscript No. 29: page 61b","Armenian Manuscripts","ark:/21198/zz001dz3gx","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz3gx_1268824_master.tif","124","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz3gx",""
"Manuscript No. 29: page 62a","Armenian Manuscripts","ark:/21198/zz001dz3hf","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz3hf_1268831_master.tif","125","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz3hf",""
"Manuscript No. 29: page 62b","Armenian Manuscripts","ark:/21198/zz001dz3jz","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz3jz_1268842_master.tif","126","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz3jz",""
"Manuscript No. 29: page 63a","Armenian Manuscripts","ark:/21198/zz001dz3kg","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz3kg_1268848_master.tif","127","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz3kg",""
"Manuscript No. 29: page 63b","Armenian Manuscripts","ark:/21198/zz001dz3m0","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz3m0_1268863_master.tif","128","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz3m0",""
"Manuscript No. 29: page 64a","Armenian Manuscripts","ark:/21198/zz001dz3nh","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz3nh_1268872_master.tif","129","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz3nh",""
"Manuscript No. 29: page 64b","Armenian Manuscripts","ark:/21198/zz001dz3p1","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz3p1_1268876_master.tif","130","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz3p1",""
"Manuscript No. 29: page 65a","Armenian Manuscripts","ark:/21198/zz001dz3qj","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz3qj_1268885_master.tif","131","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz3qj",""
"Manuscript No. 29: page 65b","Armenian Manuscripts","ark:/21198/zz001dz3r2","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz3r2_1268894_master.tif","132","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz3r2",""
"Manuscript No. 29: page 66a","Armenian Manuscripts","ark:/21198/zz001dz4s2","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz4s2_1268903_master.tif","133","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz4s2",""
"Manuscript No. 29: page 66b","Armenian Manuscripts","ark:/21198/zz001dz4tk","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz4tk_1268911_master.tif","134","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz4tk",""
"Manuscript No. 29: page 67a","Armenian Manuscripts","ark:/21198/zz001dz4v3","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz4v3_1268917_master.tif","135","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz4v3",""
"Manuscript No. 29: page 67b","Armenian Manuscripts","ark:/21198/zz001dz4wm","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz4wm_1268920_master.tif","136","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz4wm",""
"Manuscript No. 29: page 68a","Armenian Manuscripts","ark:/21198/zz001dz4x4","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz4x4_1268926_master.tif","137","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz4x4",""
"Manuscript No. 29: page 68b","Armenian Manuscripts","ark:/21198/zz001dz4zn","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz4zn_1268932_master.tif","138","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz4zn",""
"Manuscript No. 29: page 69a","Armenian Manuscripts","ark:/21198/zz001dz50n","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz50n_1268938_master.tif","139","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz50n",""
"Manuscript No. 29: page 69b","Armenian Manuscripts","ark:/21198/zz001dz515","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz515_1268941_master.tif","140","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz515",""
"Manuscript No. 29: page 70a","Armenian Manuscripts","ark:/21198/zz001dz52p","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz52p_1268944_master.tif","141","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz52p",""
"Manuscript No. 29: page 70b","Armenian Manuscripts","ark:/21198/zz001dz536","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz536_1268950_master.tif","142","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz536",""
"Manuscript No. 29: page 71a","Armenian Manuscripts","ark:/21198/zz001dz54q","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz54q_1268956_master.tif","143","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz54q",""
"Manuscript No. 29: page 71b","Armenian Manuscripts","ark:/21198/zz001dz557","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz557_1268966_master.tif","144","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz557",""
"Manuscript No. 29: page 72a","Armenian Manuscripts","ark:/21198/zz001dz56r","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz56r_1268971_master.tif","145","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz56r",""
"Manuscript No. 29: page 72b","Armenian Manuscripts","ark:/21198/zz001dz578","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz578_1268977_master.tif","146","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz578",""
"Manuscript No. 29: page 73a","Armenian Manuscripts","ark:/21198/zz001dz58s","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz58s_1268986_master.tif","147","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz58s",""
"Manuscript No. 29: page 73b","Armenian Manuscripts","ark:/21198/zz001dz599","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz599_1268995_master.tif","148","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz599",""
"Manuscript No. 29: page 74a","Armenian Manuscripts","ark:/21198/zz001dz5bt","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz5bt_1269001_master.tif","149","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz5bt",""
"Manuscript No. 29: page 74b","Armenian Manuscripts","ark:/21198/zz001dz5cb","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz5cb_1269004_master.tif","150","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz5cb",""
"Manuscript No. 29: page 75a","Armenian Manuscripts","ark:/21198/zz001dz5dv","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz5dv_1269010_master.tif","151","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz5dv",""
"Manuscript No. 29: page 75b","Armenian Manuscripts","ark:/21198/zz001dz5fc","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz5fc_1269052_master.tif","152","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz5fc",""
"Manuscript No. 29: page 76a","Armenian Manuscripts","ark:/21198/zz001dz5gw","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz5gw_1269055_master.tif","153","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz5gw",""
"Manuscript No. 29: page 76b","Armenian Manuscripts","ark:/21198/zz001dz5hd","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz5hd_1269058_master.tif","154","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz5hd",""
"Manuscript No. 29: page 77a","Armenian Manuscripts","ark:/21198/zz001dz5jx","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz5jx_1269061_master.tif","155","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz5jx",""
"Manuscript No. 29: page 77b","Armenian Manuscripts","ark:/21198/zz001dz5kf","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz5kf_1269064_master.tif","156","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz5kf",""
"Manuscript No. 29: page 78a","Armenian Manuscripts","ark:/21198/zz001dz5mz","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz5mz_1269067_master.tif","157","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz5mz",""
"Manuscript No. 29: page 78b","Armenian Manuscripts","ark:/21198/zz001dz5ng","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz5ng_1269070_master.tif","158","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz5ng",""
"Manuscript No. 29: page 79a","Armenian Manuscripts","ark:/21198/zz001dz5p0","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz5p0_1269073_master.tif","159","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz5p0",""
"Manuscript No. 29: page 79b","Armenian Manuscripts","ark:/21198/zz001dz5qh","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz5qh_1269076_master.tif","160","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz5qh",""
"Manuscript No. 29: page 80a","Armenian Manuscripts","ark:/21198/zz001dz5r1","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz5r1_1269079_master.tif","161","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz5r1",""
"Manuscript No. 29: page 80b","Armenian Manuscripts","ark:/21198/zz001dz5sj","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz5sj_1269082_master.tif","162","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz5sj",""
"Manuscript No. 29: page 81a","Armenian Manuscripts","ark:/21198/zz001dz6v2","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz6v2_1269085_master.tif","163","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz6v2",""
"Manuscript No. 29: page 81b","Armenian Manuscripts","ark:/21198/zz001dz6wk","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz6wk_1269088_master.tif","164","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz6wk",""
"Manuscript No. 29: page 82a","Armenian Manuscripts","ark:/21198/zz001dz6x3","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz6x3_1269091_master.tif","165","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz6x3",""
"Manuscript No. 29: page 82b","Armenian Manuscripts","ark:/21198/zz001dz6zm","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz6zm_1269094_master.tif","166","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz6zm",""
"Manuscript No. 29: page 83a","Armenian Manuscripts","ark:/21198/zz001dz70m","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz70m_1269097_master.tif","167","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz70m",""
"Manuscript No. 29: page 83b","Armenian Manuscripts","ark:/21198/zz001dz714","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz714_1269100_master.tif","168","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz714",""
"Manuscript No. 29: page 84a","Armenian Manuscripts","ark:/21198/zz001dz72n","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz72n_1269103_master.tif","169","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz72n",""
"Manuscript No. 29: page 84b","Armenian Manuscripts","ark:/21198/zz001dz735","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz735_1269106_master.tif","170","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz735",""
"Manuscript No. 29: page 85a","Armenian Manuscripts","ark:/21198/zz001dz74p","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz74p_1269109_master.tif","171","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz74p",""
"Manuscript No. 29: page 85b","Armenian Manuscripts","ark:/21198/zz001dz756","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz756_1269112_master.tif","172","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz756",""
"Manuscript No. 29: page 86a","Armenian Manuscripts","ark:/21198/zz001dz76q","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz76q_1269115_master.tif","173","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz76q",""
"Manuscript No. 29: page 86b","Armenian Manuscripts","ark:/21198/zz001dz777","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz777_1269118_master.tif","174","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz777",""
"Manuscript No. 29: page 87a","Armenian Manuscripts","ark:/21198/zz001dz78r","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz78r_1269121_master.tif","175","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz78r",""
"Manuscript No. 29: page 87b","Armenian Manuscripts","ark:/21198/zz001dz798","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz798_1269124_master.tif","176","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz798",""
"Manuscript No. 29: page 88a","Armenian Manuscripts","ark:/21198/zz001dz7bs","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz7bs_1269127_master.tif","177","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz7bs",""
"Manuscript No. 29: page 88b","Armenian Manuscripts","ark:/21198/zz001dz7c9","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz7c9_1269130_master.tif","178","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz7c9",""
"Manuscript No. 29: page 89a","Armenian Manuscripts","ark:/21198/zz001dz7dt","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz7dt_1269133_master.tif","179","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz7dt",""
"Manuscript No. 29: page 89b","Armenian Manuscripts","ark:/21198/zz001dz7fb","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz7fb_1269136_master.tif","180","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz7fb",""
"Manuscript No. 29: page 90a","Armenian Manuscripts","ark:/21198/zz001dz7gv","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz7gv_1269139_master.tif","181","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz7gv",""
"Manuscript No. 29: page 90b","Armenian Manuscripts","ark:/21198/zz001dz7hc","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz7hc_1269142_master.tif","182","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz7hc",""
"Manuscript No. 29: page 91a","Armenian Manuscripts","ark:/21198/zz001dz7jw","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz7jw_1269145_master.tif","183","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz7jw",""
"Manuscript No. 29: page 91b","Armenian Manuscripts","ark:/21198/zz001dz7kd","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz7kd_1269148_master.tif","184","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz7kd",""
"Manuscript No. 29: page 92a","Armenian Manuscripts","ark:/21198/zz001dz7mx","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz7mx_1269151_master.tif","185","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz7mx",""
"Manuscript No. 29: page 92b","Armenian Manuscripts","ark:/21198/zz001dz7nf","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz7nf_1269154_master.tif","186","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz7nf",""
"Manuscript No. 29: page 93a","Armenian Manuscripts","ark:/21198/zz001dz7pz","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz7pz_1269157_master.tif","187","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz7pz",""
"Manuscript No. 29: page 93b","Armenian Manuscripts","ark:/21198/zz001dz7qg","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz7qg_1269160_master.tif","188","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz7qg",""
"Manuscript No. 29: page 94a","Armenian Manuscripts","ark:/21198/zz001dz7r0","ark:/21198/zz001dxwjm","Page","","armenian/masters/21198-zz001dz7r0_1269163_master.tif","189","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz7r0",""
