"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 9: page 96","Armenian Manuscripts","ark:/21198/zz00275xpm","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_096.tif","96","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275xpm",""
"Manuscript No. 9: page 97","Armenian Manuscripts","ark:/21198/zz00275xq4","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_097.tif","97","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275xq4",""
"Manuscript No. 9: page 98","Armenian Manuscripts","ark:/21198/zz00275xrn","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_098.tif","98","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275xrn",""
"Manuscript No. 9: page 99","Armenian Manuscripts","ark:/21198/zz00275xs5","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_099.tif","99","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275xs5",""
"Manuscript No. 9: page 100","Armenian Manuscripts","ark:/21198/zz00275xtp","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_100.tif","100","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275xtp",""
"Manuscript No. 9: page 101","Armenian Manuscripts","ark:/21198/zz00275xv6","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_101.tif","101","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275xv6",""
"Manuscript No. 9: page 102","Armenian Manuscripts","ark:/21198/zz00275xwq","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_102.tif","102","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275xwq",""
"Manuscript No. 9: page 103","Armenian Manuscripts","ark:/21198/zz00275xx7","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_103.tif","103","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275xx7",""
"Manuscript No. 9: page 104","Armenian Manuscripts","ark:/21198/zz00275xzr","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_104.tif","104","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275xzr",""
"Manuscript No. 9: page 105","Armenian Manuscripts","ark:/21198/zz00275z0r","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_105.tif","105","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275z0r",""
"Manuscript No. 9: page 106","Armenian Manuscripts","ark:/21198/zz00275z18","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_106.tif","106","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275z18",""
"Manuscript No. 9: page 107","Armenian Manuscripts","ark:/21198/zz00275z2s","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_107.tif","107","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275z2s",""
"Manuscript No. 9: page 108","Armenian Manuscripts","ark:/21198/zz00275z39","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_108.tif","108","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275z39",""
"Manuscript No. 9: page 109","Armenian Manuscripts","ark:/21198/zz00275z4t","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_109.tif","109","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275z4t",""
"Manuscript No. 9: page 110","Armenian Manuscripts","ark:/21198/zz00275z5b","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_110.tif","110","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275z5b",""
"Manuscript No. 9: page 111","Armenian Manuscripts","ark:/21198/zz00275z6v","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_111.tif","111","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275z6v",""
"Manuscript No. 9: page 112","Armenian Manuscripts","ark:/21198/zz00275z7c","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_112.tif","112","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275z7c",""
"Manuscript No. 9: page 113","Armenian Manuscripts","ark:/21198/zz00275z8w","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_113.tif","113","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275z8w",""
"Manuscript No. 9: page 114","Armenian Manuscripts","ark:/21198/zz00275z9d","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_114.tif","114","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275z9d",""
"Manuscript No. 9: page 115","Armenian Manuscripts","ark:/21198/zz00275zbx","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_115.tif","115","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zbx",""
"Manuscript No. 9: page 116","Armenian Manuscripts","ark:/21198/zz00275zcf","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_116.tif","116","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zcf",""
"Manuscript No. 9: page 117","Armenian Manuscripts","ark:/21198/zz00275zdz","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_117.tif","117","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zdz",""
"Manuscript No. 9: page 118","Armenian Manuscripts","ark:/21198/zz00275zfg","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_118.tif","118","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zfg",""
"Manuscript No. 9: page 119","Armenian Manuscripts","ark:/21198/zz00275zg0","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_119.tif","119","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zg0",""
"Manuscript No. 9: page 120","Armenian Manuscripts","ark:/21198/zz00275zhh","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_120.tif","120","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zhh",""
"Manuscript No. 9: page 121","Armenian Manuscripts","ark:/21198/zz00275zj1","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_121.tif","121","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zj1",""
"Manuscript No. 9: page 122","Armenian Manuscripts","ark:/21198/zz00275zkj","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_122.tif","122","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zkj",""
"Manuscript No. 9: page 123","Armenian Manuscripts","ark:/21198/zz00275zm2","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_123.tif","123","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zm2",""
"Manuscript No. 9: page 124","Armenian Manuscripts","ark:/21198/zz00275znk","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_124.tif","124","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275znk",""
"Manuscript No. 9: page 125","Armenian Manuscripts","ark:/21198/zz00275zp3","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_125.tif","125","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zp3",""
"Manuscript No. 9: page 126","Armenian Manuscripts","ark:/21198/zz00275zqm","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_126.tif","126","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zqm",""
"Manuscript No. 9: page 127","Armenian Manuscripts","ark:/21198/zz00275zr4","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_127.tif","127","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zr4",""
"Manuscript No. 9: page 128","Armenian Manuscripts","ark:/21198/zz00275zsn","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_128.tif","128","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zsn",""
"Manuscript No. 9: page 129","Armenian Manuscripts","ark:/21198/zz00275zt5","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_129.tif","129","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zt5",""
"Manuscript No. 9: page 130","Armenian Manuscripts","ark:/21198/zz00275zvp","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_130.tif","130","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zvp",""
"Manuscript No. 9: page 131","Armenian Manuscripts","ark:/21198/zz00275zw6","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_131.tif","131","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zw6",""
"Manuscript No. 9: page 132","Armenian Manuscripts","ark:/21198/zz00275zxq","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_132.tif","132","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zxq",""
"Manuscript No. 9: page 133","Armenian Manuscripts","ark:/21198/zz00275zz7","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_133.tif","133","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00275zz7",""
"Manuscript No. 9: page 134","Armenian Manuscripts","ark:/21198/zz0027600p","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_134.tif","134","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027600p",""
"Manuscript No. 9: page 135","Armenian Manuscripts","ark:/21198/zz00276016","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_135.tif","135","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276016",""
"Manuscript No. 9: page 136","Armenian Manuscripts","ark:/21198/zz0027602q","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_136.tif","136","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027602q",""
"Manuscript No. 9: page 137","Armenian Manuscripts","ark:/21198/zz00276037","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_137.tif","137","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276037",""
"Manuscript No. 9: page 138","Armenian Manuscripts","ark:/21198/zz0027604r","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_138.tif","138","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027604r",""
"Manuscript No. 9: page 139","Armenian Manuscripts","ark:/21198/zz00276058","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_139.tif","139","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276058",""
"Manuscript No. 9: page 140","Armenian Manuscripts","ark:/21198/zz0027606s","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_140.tif","140","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027606s",""
"Manuscript No. 9: page 141","Armenian Manuscripts","ark:/21198/zz00276079","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_141.tif","141","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276079",""
"Manuscript No. 9: page 142","Armenian Manuscripts","ark:/21198/zz0027608t","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_142.tif","142","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027608t",""
"Manuscript No. 9: page 143","Armenian Manuscripts","ark:/21198/zz0027609b","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_143.tif","143","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027609b",""
"Manuscript No. 9: page 144","Armenian Manuscripts","ark:/21198/zz002760bv","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_144.tif","144","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760bv",""
"Manuscript No. 9: page 145","Armenian Manuscripts","ark:/21198/zz002760cc","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_145.tif","145","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760cc",""
"Manuscript No. 9: page 146","Armenian Manuscripts","ark:/21198/zz002760dw","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_146.tif","146","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760dw",""
"Manuscript No. 9: page 147","Armenian Manuscripts","ark:/21198/zz002760fd","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_147.tif","147","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760fd",""
"Manuscript No. 9: page 148","Armenian Manuscripts","ark:/21198/zz002760gx","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_148.tif","148","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760gx",""
"Manuscript No. 9: page 149","Armenian Manuscripts","ark:/21198/zz002760hf","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_149.tif","149","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760hf",""
"Manuscript No. 9: page 150","Armenian Manuscripts","ark:/21198/zz002760jz","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_150.tif","150","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760jz",""
"Manuscript No. 9: page 151","Armenian Manuscripts","ark:/21198/zz002760kg","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_151.tif","151","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760kg",""
"Manuscript No. 9: page 152","Armenian Manuscripts","ark:/21198/zz002760m0","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_152.tif","152","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760m0",""
"Manuscript No. 9: page 153","Armenian Manuscripts","ark:/21198/zz002760nh","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_153.tif","153","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760nh",""
"Manuscript No. 9: page 154","Armenian Manuscripts","ark:/21198/zz002760p1","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_154.tif","154","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760p1",""
"Manuscript No. 9: page 155","Armenian Manuscripts","ark:/21198/zz002760qj","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_155.tif","155","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760qj",""
"Manuscript No. 9: page 156","Armenian Manuscripts","ark:/21198/zz002760r2","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_156.tif","156","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760r2",""
"Manuscript No. 9: page 157","Armenian Manuscripts","ark:/21198/zz002760sk","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_157.tif","157","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760sk",""
"Manuscript No. 9: page 158","Armenian Manuscripts","ark:/21198/zz002760t3","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_158.tif","158","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760t3",""
"Manuscript No. 9: page 159","Armenian Manuscripts","ark:/21198/zz002760vm","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_159.tif","159","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760vm",""
"Manuscript No. 9: page 160","Armenian Manuscripts","ark:/21198/zz002760w4","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_160.tif","160","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760w4",""
"Manuscript No. 9: page 161","Armenian Manuscripts","ark:/21198/zz002760xn","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_161.tif","161","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760xn",""
"Manuscript No. 9: page 162","Armenian Manuscripts","ark:/21198/zz002760z5","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_162.tif","162","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002760z5",""
"Manuscript No. 9: page 163","Armenian Manuscripts","ark:/21198/zz00276105","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_163.tif","163","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276105",""
"Manuscript No. 9: page 164","Armenian Manuscripts","ark:/21198/zz0027611p","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_164.tif","164","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027611p",""
"Manuscript No. 9: page 165","Armenian Manuscripts","ark:/21198/zz00276126","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_165.tif","165","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276126",""
"Manuscript No. 9: page 166","Armenian Manuscripts","ark:/21198/zz0027613q","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_166.tif","166","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027613q",""
"Manuscript No. 9: page 167","Armenian Manuscripts","ark:/21198/zz00276147","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_167.tif","167","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276147",""
"Manuscript No. 9: page 168","Armenian Manuscripts","ark:/21198/zz0027615r","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_168.tif","168","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027615r",""
"Manuscript No. 9: page 169","Armenian Manuscripts","ark:/21198/zz00276168","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_169.tif","169","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276168",""
"Manuscript No. 9: page 170","Armenian Manuscripts","ark:/21198/zz0027617s","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_170.tif","170","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027617s",""
"Manuscript No. 9: page 171","Armenian Manuscripts","ark:/21198/zz00276189","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_171.tif","171","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276189",""
"Manuscript No. 9: page 172","Armenian Manuscripts","ark:/21198/zz0027619t","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_172.tif","172","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027619t",""
"Manuscript No. 9: page 173","Armenian Manuscripts","ark:/21198/zz002761bb","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_173.tif","173","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761bb",""
"Manuscript No. 9: page 174","Armenian Manuscripts","ark:/21198/zz002761cv","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_174.tif","174","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761cv",""
"Manuscript No. 9: page 175","Armenian Manuscripts","ark:/21198/zz002761dc","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_175.tif","175","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761dc",""
"Manuscript No. 9: page 176","Armenian Manuscripts","ark:/21198/zz002761fw","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_176.tif","176","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761fw",""
"Manuscript No. 9: page 177","Armenian Manuscripts","ark:/21198/zz002761gd","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_177.tif","177","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761gd",""
"Manuscript No. 9: page 178","Armenian Manuscripts","ark:/21198/zz002761hx","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_178.tif","178","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761hx",""
"Manuscript No. 9: page 179","Armenian Manuscripts","ark:/21198/zz002761jf","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_179.tif","179","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761jf",""
"Manuscript No. 9: page 180","Armenian Manuscripts","ark:/21198/zz002761kz","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_180.tif","180","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761kz",""
"Manuscript No. 9: page 181","Armenian Manuscripts","ark:/21198/zz002761mg","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_181.tif","181","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761mg",""
"Manuscript No. 9: page 182","Armenian Manuscripts","ark:/21198/zz002761n0","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_182.tif","182","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761n0",""
"Manuscript No. 9: page 183","Armenian Manuscripts","ark:/21198/zz002761ph","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_183.tif","183","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761ph",""
"Manuscript No. 9: page 184","Armenian Manuscripts","ark:/21198/zz002761q1","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_184.tif","184","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761q1",""
"Manuscript No. 9: page 185","Armenian Manuscripts","ark:/21198/zz002761rj","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_185.tif","185","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761rj",""
"Manuscript No. 9: page 186","Armenian Manuscripts","ark:/21198/zz002761s2","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_186.tif","186","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761s2",""
"Manuscript No. 9: page 187","Armenian Manuscripts","ark:/21198/zz002761tk","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_187.tif","187","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761tk",""
"Manuscript No. 9: page 188","Armenian Manuscripts","ark:/21198/zz002761v3","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_188.tif","188","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761v3",""
"Manuscript No. 9: page 189","Armenian Manuscripts","ark:/21198/zz002761wm","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_189.tif","189","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761wm",""
"Manuscript No. 9: page 190","Armenian Manuscripts","ark:/21198/zz002761x4","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_190.tif","190","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761x4",""
"Manuscript No. 9: page 191","Armenian Manuscripts","ark:/21198/zz002761zn","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_191.tif","191","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002761zn",""
"Manuscript No. 9: page 192","Armenian Manuscripts","ark:/21198/zz0027620n","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_192.tif","192","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027620n",""
"Manuscript No. 9: page 193","Armenian Manuscripts","ark:/21198/zz00276215","ark:/21198/zz0026hv3x","Page","","armenian/masters/ms_9/ms_9_193.tif","193","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276215",""
