"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No.16: 0031","Armenian Manuscripts","ark:/21198/zz002gxdhj","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0031.tif","31","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxdhj",""
"Manuscript No.16: 0032","Armenian Manuscripts","ark:/21198/zz002gxdj2","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0032.tif","32","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxdj2",""
"Manuscript No.16: 0033","Armenian Manuscripts","ark:/21198/zz002gxdkk","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0033.tif","33","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxdkk",""
"Manuscript No.16: 0034","Armenian Manuscripts","ark:/21198/zz002gxdm3","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0034.tif","34","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxdm3",""
"Manuscript No.16: 0035","Armenian Manuscripts","ark:/21198/zz002gxdnm","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0035.tif","35","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxdnm",""
"Manuscript No.16: 0036","Armenian Manuscripts","ark:/21198/zz002gxdp4","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0036.tif","36","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxdp4",""
"Manuscript No.16: 0037","Armenian Manuscripts","ark:/21198/zz002gxdqn","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0037.tif","37","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxdqn",""
"Manuscript No.16: 0038","Armenian Manuscripts","ark:/21198/zz002gxdr5","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0038.tif","38","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxdr5",""
"Manuscript No.16: 0039","Armenian Manuscripts","ark:/21198/zz002gxdsp","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0039.tif","39","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxdsp",""
"Manuscript No.16: 0040","Armenian Manuscripts","ark:/21198/zz002gxdt6","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0040.tif","40","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxdt6",""
"Manuscript No.16: 0041","Armenian Manuscripts","ark:/21198/zz002gxdvq","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0041.tif","41","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxdvq",""
"Manuscript No.16: 0042","Armenian Manuscripts","ark:/21198/zz002gxdw7","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0042.tif","42","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxdw7",""
"Manuscript No.16: 0043","Armenian Manuscripts","ark:/21198/zz002gxdxr","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0043.tif","43","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxdxr",""
"Manuscript No.16: 0044","Armenian Manuscripts","ark:/21198/zz002gxdz8","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0044.tif","44","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxdz8",""
"Manuscript No.16: 0045","Armenian Manuscripts","ark:/21198/zz002gxf08","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0045.tif","45","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxf08",""
"Manuscript No.16: 0046","Armenian Manuscripts","ark:/21198/zz002gxf1s","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0046.tif","46","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxf1s",""
"Manuscript No.16: 0047","Armenian Manuscripts","ark:/21198/zz002gxf29","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0047.tif","47","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxf29",""
"Manuscript No.16: 0048","Armenian Manuscripts","ark:/21198/zz002gxf3t","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0048.tif","48","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxf3t",""
"Manuscript No.16: 0049","Armenian Manuscripts","ark:/21198/zz002gxf4b","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0049.tif","49","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxf4b",""
"Manuscript No.16: 0050","Armenian Manuscripts","ark:/21198/zz002gxf5v","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0050.tif","50","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxf5v",""
"Manuscript No.16: 0051","Armenian Manuscripts","ark:/21198/zz002gxf6c","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0051.tif","51","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxf6c",""
"Manuscript No.16: 0052","Armenian Manuscripts","ark:/21198/zz002gxf7w","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0052.tif","52","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxf7w",""
"Manuscript No.16: 0053","Armenian Manuscripts","ark:/21198/zz002gxf8d","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0053.tif","53","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxf8d",""
"Manuscript No.16: 0054","Armenian Manuscripts","ark:/21198/zz002gxf9x","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0054.tif","54","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxf9x",""
"Manuscript No.16: 0055","Armenian Manuscripts","ark:/21198/zz002gxfbf","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0055.tif","55","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfbf",""
"Manuscript No.16: 0056","Armenian Manuscripts","ark:/21198/zz002gxfcz","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0056.tif","56","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfcz",""
"Manuscript No.16: 0057","Armenian Manuscripts","ark:/21198/zz002gxfdg","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0057.tif","57","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfdg",""
"Manuscript No.16: 0058","Armenian Manuscripts","ark:/21198/zz002gxff0","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0058.tif","58","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxff0",""
"Manuscript No.16: 0059","Armenian Manuscripts","ark:/21198/zz002gxfgh","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0059.tif","59","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfgh",""
"Manuscript No.16: 0060","Armenian Manuscripts","ark:/21198/zz002gxfh1","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0060.tif","60","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfh1",""
"Manuscript No.16: 0061","Armenian Manuscripts","ark:/21198/zz002gxfjj","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0061.tif","61","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfjj",""
"Manuscript No.16: 0062","Armenian Manuscripts","ark:/21198/zz002gxfk2","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0062.tif","62","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfk2",""
"Manuscript No.16: 0063","Armenian Manuscripts","ark:/21198/zz002gxfmk","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0063.tif","63","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfmk",""
"Manuscript No.16: 0064","Armenian Manuscripts","ark:/21198/zz002gxfn3","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0064.tif","64","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfn3",""
"Manuscript No.16: 0065","Armenian Manuscripts","ark:/21198/zz002gxfpm","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0065.tif","65","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfpm",""
"Manuscript No.16: 0066","Armenian Manuscripts","ark:/21198/zz002gxfq4","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0066.tif","66","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfq4",""
"Manuscript No.16: 0067","Armenian Manuscripts","ark:/21198/zz002gxfrn","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0067.tif","67","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfrn",""
"Manuscript No.16: 0068","Armenian Manuscripts","ark:/21198/zz002gxfs5","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0068.tif","68","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfs5",""
"Manuscript No.16: 0069","Armenian Manuscripts","ark:/21198/zz002gxftp","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0069.tif","69","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxftp",""
"Manuscript No.16: 0070","Armenian Manuscripts","ark:/21198/zz002gxfv6","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0070.tif","70","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfv6",""
"Manuscript No.16: 0071","Armenian Manuscripts","ark:/21198/zz002gxfwq","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0071.tif","71","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfwq",""
"Manuscript No.16: 0072","Armenian Manuscripts","ark:/21198/zz002gxfx7","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0072.tif","72","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfx7",""
"Manuscript No.16: 0073","Armenian Manuscripts","ark:/21198/zz002gxfzr","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0073.tif","73","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxfzr",""
"Manuscript No.16: 0074","Armenian Manuscripts","ark:/21198/zz002gxg0r","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0074.tif","74","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxg0r",""
"Manuscript No.16: 0075","Armenian Manuscripts","ark:/21198/zz002gxg18","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0075.tif","75","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxg18",""
"Manuscript No.16: 0076","Armenian Manuscripts","ark:/21198/zz002gxg2s","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0076.tif","76","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxg2s",""
"Manuscript No.16: 0077","Armenian Manuscripts","ark:/21198/zz002gxg39","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0077.tif","77","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxg39",""
"Manuscript No.16: 0078","Armenian Manuscripts","ark:/21198/zz002gxg4t","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0078.tif","78","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxg4t",""
"Manuscript No.16: 0079","Armenian Manuscripts","ark:/21198/zz002gxg5b","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0079.tif","79","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxg5b",""
"Manuscript No.16: 0080","Armenian Manuscripts","ark:/21198/zz002gxg6v","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0080.tif","80","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxg6v",""
"Manuscript No.16: 0081","Armenian Manuscripts","ark:/21198/zz002gxg7c","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0081.tif","81","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxg7c",""
"Manuscript No.16: 0082","Armenian Manuscripts","ark:/21198/zz002gxg8w","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0082.tif","82","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxg8w",""
"Manuscript No.16: 0083","Armenian Manuscripts","ark:/21198/zz002gxg9d","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0083.tif","83","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxg9d",""
"Manuscript No.16: 0084","Armenian Manuscripts","ark:/21198/zz002gxgbx","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0084.tif","84","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxgbx",""
"Manuscript No.16: 0085","Armenian Manuscripts","ark:/21198/zz002gxgcf","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0085.tif","85","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxgcf",""
"Manuscript No.16: 0086","Armenian Manuscripts","ark:/21198/zz002gxgdz","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0086.tif","86","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxgdz",""
"Manuscript No.16: 0087","Armenian Manuscripts","ark:/21198/zz002gxgfg","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0087.tif","87","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxgfg",""
"Manuscript No.16: 0088","Armenian Manuscripts","ark:/21198/zz002gxgg0","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0088.tif","88","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxgg0",""
"Manuscript No.16: 0089","Armenian Manuscripts","ark:/21198/zz002gxghh","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0089.tif","89","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxghh",""
"Manuscript No.16: 0090","Armenian Manuscripts","ark:/21198/zz002gxgj1","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0090.tif","90","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxgj1",""
"Manuscript No.16: 0091","Armenian Manuscripts","ark:/21198/zz002gxgkj","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0091.tif","91","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxgkj",""
"Manuscript No.16: 0092","Armenian Manuscripts","ark:/21198/zz002gxgm2","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0092.tif","92","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxgm2",""
"Manuscript No.16: 0093","Armenian Manuscripts","ark:/21198/zz002gxgnk","ark:/21198/zz002gxc5w","Page","","armenian/masters/ms_16/ms_16_0093.tif","93","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gxgnk",""
