"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 76: page 23a","Armenian Manuscripts","ark:/21198/zz001gqqht","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001gqqht_1273268_master.tif","45","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqqht",""
"Manuscript No. 76: page 23b","Armenian Manuscripts","ark:/21198/zz001gqqjb","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001gqqjb_1273274_master.tif","46","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqqjb",""
"Manuscript No. 76: page 24a","Armenian Manuscripts","ark:/21198/zz001gqqkv","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001gqqkv_1273279_master.tif","47","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqqkv",""
"Manuscript No. 76: page 24b","Armenian Manuscripts","ark:/21198/zz001gqqmc","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001gqqmc_1273282_master.tif","48","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqqmc",""
"Manuscript No. 76: page 25a","Armenian Manuscripts","ark:/21198/zz001gqqnw","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001gqqnw_1273288_master.tif","49","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqqnw",""
"Manuscript No. 76: page 25b","Armenian Manuscripts","ark:/21198/zz001gqqpd","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001gqqpd_1273292_master.tif","50","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqqpd",""
"Manuscript No. 76: page 26a","Armenian Manuscripts","ark:/21198/zz001gqqqx","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001gqqqx_1273298_master.tif","51","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqqqx",""
"Manuscript No. 76: page 26b","Armenian Manuscripts","ark:/21198/zz001gqqrf","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001gqqrf_1273304_master.tif","52","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqqrf",""
"Manuscript No. 76: page 27a","Armenian Manuscripts","ark:/21198/zz001gqqsz","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001gqqsz_1273312_master.tif","53","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqqsz",""
"Manuscript No. 76: page 27b","Armenian Manuscripts","ark:/21198/zz001gqqtg","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001gqqtg_1273315_master.tif","54","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqqtg",""
"Manuscript No. 76: page 28a","Armenian Manuscripts","ark:/21198/zz001gqqv0","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001gqqv0_1273319_master.tif","55","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqqv0",""
"Manuscript No. 76: page 28b","Armenian Manuscripts","ark:/21198/zz001gqqwh","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001gqqwh_1273324_master.tif","56","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqqwh",""
"Manuscript No. 76: page 29a","Armenian Manuscripts","ark:/21198/zz001gqqx1","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001gqqx1_1273330_master.tif","57","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqqx1",""
"Manuscript No. 76: page 29b","Armenian Manuscripts","ark:/21198/zz001gqqzj","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001gqqzj_1273333_master.tif","58","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqqzj",""
"Manuscript No. 76: page 30a","Armenian Manuscripts","ark:/21198/zz001gqr0j","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001gqr0j_1273439_master.tif","59","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqr0j",""
"Manuscript No. 76: page 30b","Armenian Manuscripts","ark:/21198/zz001gqr12","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001gqr12_1273444_master.tif","60","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqr12",""
"Manuscript No. 76: page 31a","Armenian Manuscripts","ark:/21198/zz001h8td9","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8td9_1273448_master.tif","61","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8td9",""
"Manuscript No. 76: page 31b","Armenian Manuscripts","ark:/21198/zz001h8tft","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8tft_1273454_master.tif","62","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8tft",""
"Manuscript No. 76: page 32a","Armenian Manuscripts","ark:/21198/zz001h8tgb","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8tgb_1273458_master.tif","63","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8tgb",""
"Manuscript No. 76: page 32b","Armenian Manuscripts","ark:/21198/zz001h8thv","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8thv_1273463_master.tif","64","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8thv",""
"Manuscript No. 76: page 33a","Armenian Manuscripts","ark:/21198/zz001h8tjc","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8tjc_1273466_master.tif","65","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8tjc",""
"Manuscript No. 76: page 33b","Armenian Manuscripts","ark:/21198/zz001h8tkw","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8tkw_1273472_master.tif","66","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8tkw",""
"Manuscript No. 76: page 34a","Armenian Manuscripts","ark:/21198/zz001h8tmd","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8tmd_1273475_master.tif","67","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8tmd",""
"Manuscript No. 76: page 34b","Armenian Manuscripts","ark:/21198/zz001h8tnx","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8tnx_1273481_master.tif","68","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8tnx",""
"Manuscript No. 76: page 35a","Armenian Manuscripts","ark:/21198/zz001h8tpf","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8tpf_1273487_master.tif","69","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8tpf",""
"Manuscript No. 76: page 35b","Armenian Manuscripts","ark:/21198/zz001h8tqz","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8tqz_1273490_master.tif","70","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8tqz",""
"Manuscript No. 76: page 36a","Armenian Manuscripts","ark:/21198/zz001h8trg","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8trg_1273494_master.tif","71","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8trg",""
"Manuscript No. 76: page 36b","Armenian Manuscripts","ark:/21198/zz001h8ts0","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8ts0_1273502_master.tif","72","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8ts0",""
"Manuscript No. 76: page 37a","Armenian Manuscripts","ark:/21198/zz001h8tth","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8tth_1273509_master.tif","73","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8tth",""
"Manuscript No. 76: page 37b","Armenian Manuscripts","ark:/21198/zz001h8tv1","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8tv1_1273518_master.tif","74","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8tv1",""
"Manuscript No. 76: page 38a","Armenian Manuscripts","ark:/21198/zz001h8twj","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8twj_1273523_master.tif","75","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8twj",""
"Manuscript No. 76: page 38b","Armenian Manuscripts","ark:/21198/zz001h8tx2","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8tx2_1273528_master.tif","76","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8tx2",""
"Manuscript No. 76: page 39a","Armenian Manuscripts","ark:/21198/zz001h8tzk","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8tzk_1273535_master.tif","77","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8tzk",""
"Manuscript No. 76: page 39b","Armenian Manuscripts","ark:/21198/zz001h8v0k","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8v0k_1273544_master.tif","78","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8v0k",""
"Manuscript No. 76: page 40a","Armenian Manuscripts","ark:/21198/zz001h8v13","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8v13_1273547_master.tif","79","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8v13",""
"Manuscript No. 76: page 40b","Armenian Manuscripts","ark:/21198/zz001h8v2m","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8v2m_1273550_master.tif","80","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8v2m",""
"Manuscript No. 76: page 41a","Armenian Manuscripts","ark:/21198/zz001h8v34","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8v34_1273553_master.tif","81","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8v34",""
"Manuscript No. 76: page 41b","Armenian Manuscripts","ark:/21198/zz001h8v4n","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8v4n_1273556_master.tif","82","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8v4n",""
"Manuscript No. 76: page 42a","Armenian Manuscripts","ark:/21198/zz001h8v55","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8v55_1273559_master.tif","83","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8v55",""
"Manuscript No. 76: page 42b","Armenian Manuscripts","ark:/21198/zz001h8v6p","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8v6p_1273562_master.tif","84","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8v6p",""
"Manuscript No. 76: page 43a","Armenian Manuscripts","ark:/21198/zz001h8v76","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8v76_1273565_master.tif","85","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8v76",""
"Manuscript No. 76: page 43b","Armenian Manuscripts","ark:/21198/zz001h8v8q","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8v8q_1273568_master.tif","86","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8v8q",""
"Manuscript No. 76: page 44a","Armenian Manuscripts","ark:/21198/zz001h8v97","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8v97_1273571_master.tif","87","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8v97",""
"Manuscript No. 76: page 44b","Armenian Manuscripts","ark:/21198/zz001h8vbr","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8vbr_1273574_master.tif","88","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8vbr",""
"Manuscript No. 76: page 45a","Armenian Manuscripts","ark:/21198/zz001h8vc8","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8vc8_1273577_master.tif","89","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8vc8",""
"Manuscript No. 76: page 45b","Armenian Manuscripts","ark:/21198/zz001h8vds","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8vds_1273580_master.tif","90","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8vds",""
"Manuscript No. 76: page 46a","Armenian Manuscripts","ark:/21198/zz001h8vsg","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8vsg_1273583_master.tif","91","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8vsg",""
"Manuscript No. 76: page 46b","Armenian Manuscripts","ark:/21198/zz001h8vt0","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8vt0_1273586_master.tif","92","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8vt0",""
"Manuscript No. 76: page 47a","Armenian Manuscripts","ark:/21198/zz001h8vvh","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8vvh_1273693_master.tif","93","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8vvh",""
"Manuscript No. 76: page 47b","Armenian Manuscripts","ark:/21198/zz001h8vw1","ark:/21198/zz001gqf7t","Page","","armenian/masters/21198-zz001h8vw1_1273700_master.tif","94","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8vw1",""
