"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No.31: 001","Armenian Manuscripts","ark:/21198/zz0026wzcf","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_001.tif","1","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzcf",""
"Manuscript No.31: 002","Armenian Manuscripts","ark:/21198/zz0026wzdz","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_002.tif","2","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzdz",""
"Manuscript No.31: 003","Armenian Manuscripts","ark:/21198/zz0026wzfg","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_003.tif","3","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzfg",""
"Manuscript No.31: 004","Armenian Manuscripts","ark:/21198/zz0026wzg0","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_004.tif","4","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzg0",""
"Manuscript No.31: 005","Armenian Manuscripts","ark:/21198/zz0026wzhh","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_005.tif","5","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzhh",""
"Manuscript No.31: 006","Armenian Manuscripts","ark:/21198/zz0026wzj1","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_006.tif","6","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzj1",""
"Manuscript No.31: 007","Armenian Manuscripts","ark:/21198/zz0026wzkj","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_007.tif","7","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzkj",""
"Manuscript No.31: 008","Armenian Manuscripts","ark:/21198/zz0026wzm2","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_008.tif","8","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzm2",""
"Manuscript No.31: 009","Armenian Manuscripts","ark:/21198/zz0026wznk","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_009.tif","9","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wznk",""
"Manuscript No.31: 010","Armenian Manuscripts","ark:/21198/zz0026wzp3","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_010.tif","10","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzp3",""
"Manuscript No.31: 011","Armenian Manuscripts","ark:/21198/zz0026wzqm","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_011.tif","11","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzqm",""
"Manuscript No.31: 012","Armenian Manuscripts","ark:/21198/zz0026wzr4","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_012.tif","12","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzr4",""
"Manuscript No.31: 013","Armenian Manuscripts","ark:/21198/zz0026wzsn","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_013.tif","13","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzsn",""
"Manuscript No.31: 014","Armenian Manuscripts","ark:/21198/zz0026wzt5","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_014.tif","14","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzt5",""
"Manuscript No.31: 015","Armenian Manuscripts","ark:/21198/zz0026wzvp","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_015.tif","15","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzvp",""
"Manuscript No.31: 016","Armenian Manuscripts","ark:/21198/zz0026wzw6","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_016.tif","16","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzw6",""
"Manuscript No.31: 017","Armenian Manuscripts","ark:/21198/zz0026wzxq","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_017.tif","17","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzxq",""
"Manuscript No.31: 018","Armenian Manuscripts","ark:/21198/zz0026wzz7","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_018.tif","18","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026wzz7",""
"Manuscript No.31: 019","Armenian Manuscripts","ark:/21198/zz0026x00p","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_019.tif","19","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026x00p",""
"Manuscript No.31: 020","Armenian Manuscripts","ark:/21198/zz0026x016","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_020.tif","20","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026x016",""
"Manuscript No.31: 021","Armenian Manuscripts","ark:/21198/zz0026x02q","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_021.tif","21","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026x02q",""
"Manuscript No.31: 022","Armenian Manuscripts","ark:/21198/zz0026x037","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_022.tif","22","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026x037",""
"Manuscript No.31: 023","Armenian Manuscripts","ark:/21198/zz0026x04r","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_023.tif","23","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026x04r",""
"Manuscript No.31: 024","Armenian Manuscripts","ark:/21198/zz0026x058","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_024.tif","24","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026x058",""
"Manuscript No.31: 025","Armenian Manuscripts","ark:/21198/zz0026x06s","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_025.tif","25","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026x06s",""
"Manuscript No.31: 026","Armenian Manuscripts","ark:/21198/zz0026x079","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_026.tif","26","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026x079",""
"Manuscript No.31: 027","Armenian Manuscripts","ark:/21198/zz0026x08t","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_027.tif","27","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026x08t",""
"Manuscript No.31: 028","Armenian Manuscripts","ark:/21198/zz0026x09b","ark:/21198/zz0026hvn6","Page","","armenian/masters/ms_31/ms_31_028.tif","28","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026x09b",""
