"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No.80: 0001","Armenian Manuscripts","ark:/21198/zz00291d7p","ark:/21198/zz0026w3bv","Page","","armenian/masters/ms_80/ms_80_0001.tif","1","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291d7p",""
"Manuscript No.80: 0002","Armenian Manuscripts","ark:/21198/zz00291d86","ark:/21198/zz0026w3bv","Page","","armenian/masters/ms_80/ms_80_0002.tif","2","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291d86",""
"Manuscript No.80: 0003","Armenian Manuscripts","ark:/21198/zz00291d9q","ark:/21198/zz0026w3bv","Page","","armenian/masters/ms_80/ms_80_0003.tif","3","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291d9q",""
"Manuscript No.80: 0004","Armenian Manuscripts","ark:/21198/zz00291db7","ark:/21198/zz0026w3bv","Page","","armenian/masters/ms_80/ms_80_0004.tif","4","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291db7",""
"Manuscript No.80: 0005","Armenian Manuscripts","ark:/21198/zz00291dcr","ark:/21198/zz0026w3bv","Page","","armenian/masters/ms_80/ms_80_0005.tif","5","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291dcr",""
"Manuscript No.80: 0006","Armenian Manuscripts","ark:/21198/zz00291dd8","ark:/21198/zz0026w3bv","Page","","armenian/masters/ms_80/ms_80_0006.tif","6","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291dd8",""
"Manuscript No.80: 0007","Armenian Manuscripts","ark:/21198/zz00291dfs","ark:/21198/zz0026w3bv","Page","","armenian/masters/ms_80/ms_80_0007.tif","7","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291dfs",""
"Manuscript No.80: 0008","Armenian Manuscripts","ark:/21198/zz00291dg9","ark:/21198/zz0026w3bv","Page","","armenian/masters/ms_80/ms_80_0008.tif","8","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291dg9",""
"Manuscript No.80: 0009","Armenian Manuscripts","ark:/21198/zz00291dht","ark:/21198/zz0026w3bv","Page","","armenian/masters/ms_80/ms_80_0009.tif","9","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291dht",""
"Manuscript No.80: 0010","Armenian Manuscripts","ark:/21198/zz00291djb","ark:/21198/zz0026w3bv","Page","","armenian/masters/ms_80/ms_80_0010.tif","10","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291djb",""
"Manuscript No.80: 0011","Armenian Manuscripts","ark:/21198/zz00291dkv","ark:/21198/zz0026w3bv","Page","","armenian/masters/ms_80/ms_80_0011.tif","11","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291dkv",""
