"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.countryCreation","Rights.permission","Rights.rightsHolderContact","Language","Name.subject","Name.repository","Name.creator","Subject","Title","Date.creation","AltTitle.other","Description.note","Date.normalized","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Network Measurement Center Collection","ark:/21198/z1xd2n8m","ark:/21198/zz002djg7m","","","Page","network_measurement_center/image/pdf_images/21198-zz002djg7m-1-master_001.tif","1","","","","","","","","","","","","","","Page 1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd2n8m",""
"Network Measurement Center Collection","ark:/21198/z1sr0m1h","ark:/21198/zz002djg7m","","","Page","network_measurement_center/image/pdf_images/21198-zz002djg7m-1-master_002.tif","2","","","","","","","","","","","","","","Page 2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr0m1h",""
"Network Measurement Center Collection","ark:/21198/z1nz9v7b","ark:/21198/zz002djg7m","","","Page","network_measurement_center/image/pdf_images/21198-zz002djg7m-1-master_003.tif","3","","","","","","","","","","","","","","Page 3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nz9v7b",""
"Network Measurement Center Collection","ark:/21198/z1j693gv","ark:/21198/zz002djg7m","","","Page","network_measurement_center/image/pdf_images/21198-zz002djg7m-1-master_004.tif","4","","","","","","","","","","","","","","Page 4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j693gv",""
"Network Measurement Center Collection","ark:/21198/z1df8br4","ark:/21198/zz002djg7m","","","Page","network_measurement_center/image/pdf_images/21198-zz002djg7m-1-master_005.tif","5","","","","","","","","","","","","","","Page 5","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df8br4",""
