"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.countryCreation","Rights.permission","Rights.rightsHolderContact","Language","Name.subject","Name.repository","Name.creator","Subject","Title","Date.creation","AltTitle.other","Description.note","Date.normalized","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Network Measurement Center Collection","ark:/21198/z1d23j76","ark:/21198/zz002dwrjm","","","Page","network_measurement_center/image/pdf_images/21198-zz002dwrjm-1-master_001.tif","1","","","","","","","","","","","","","","Page 1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23j76",""
"Network Measurement Center Collection","ark:/21198/z1892sjx","ark:/21198/zz002dwrjm","","","Page","network_measurement_center/image/pdf_images/21198-zz002dwrjm-1-master_002.tif","2","","","","","","","","","","","","","","Page 2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1892sjx",""
"Network Measurement Center Collection","ark:/21198/z14j21q7","ark:/21198/zz002dwrjm","","","Page","network_measurement_center/image/pdf_images/21198-zz002dwrjm-1-master_003.tif","3","","","","","","","","","","","","","","Page 3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j21q7",""
"Network Measurement Center Collection","ark:/21198/z10s18z2","ark:/21198/zz002dwrjm","","","Page","network_measurement_center/image/pdf_images/21198-zz002dwrjm-1-master_004.tif","4","","","","","","","","","","","","","","Page 4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s18z2",""
"Network Measurement Center Collection","ark:/21198/z1w10sg3","ark:/21198/zz002dwrjm","","","Page","network_measurement_center/image/pdf_images/21198-zz002dwrjm-1-master_005.tif","5","","","","","","","","","","","","","","Page 5","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w10sg3",""
"Network Measurement Center Collection","ark:/21198/z1r801tn","ark:/21198/zz002dwrjm","","","Page","network_measurement_center/image/pdf_images/21198-zz002dwrjm-1-master_006.tif","6","","","","","","","","","","","","","","Page 6","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r801tn",""
