"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.countryCreation","Rights.permission","Rights.rightsHolderContact","Language","Name.subject","Name.repository","Name.creator","Subject","Title","Date.creation","AltTitle.other","Description.note","Date.normalized","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Network Measurement Center Collection","ark:/21198/z1w686dx","ark:/21198/zz002dwrdj","","","Page","network_measurement_center/image/pdf_images/21198-zz002dwrdj-1-master_001.tif","1","","","","","","","","","","","","","","Page 1","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w686dx",""
"Network Measurement Center Collection","ark:/21198/z1rf7fp6","ark:/21198/zz002dwrdj","","","Page","network_measurement_center/image/pdf_images/21198-zz002dwrdj-1-master_002.tif","2","","","","","","","","","","","","","","Page 2","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7fp6",""
"Network Measurement Center Collection","ark:/21198/z1mp6pv4","ark:/21198/zz002dwrdj","","","Page","network_measurement_center/image/pdf_images/21198-zz002dwrdj-1-master_003.tif","3","","","","","","","","","","","","","","Page 3","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6pv4",""
"Network Measurement Center Collection","ark:/21198/z1gx5z4t","ark:/21198/zz002dwrdj","","","Page","network_measurement_center/image/pdf_images/21198-zz002dwrdj-1-master_004.tif","4","","","","","","","","","","","","","","Page 4","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx5z4t",""
