"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Rights.permission","Name.subject","Coverage.geographic","Name.creator","Subject","Rights.publicationNote","Language","Type.genre","Name.author","Name.contributor","Name.correspondent","Name.repository","Rights.permissionNote","Name.photographer","Title","Date.creation","Date.publication","Description.note","Date.normalized","Description.inscription","Description.abstract","Bucketeer State","IIIF Access URL"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179rgh","ark:/21198/zz000s2z4b","2","Completed","Work","wavav/images/masters/21198-zz00179rgh_503259_master.tif","14","","","","","","private","","still image","copyrighted","unpublished","unknown","Women Against Violence Against Women ","Los Angeles (Calif.)","Unknown","Slides (WAVAW)|~|Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects","","","","","","","","","","Bloodline Protest","July, 1979","","Rights.generalNote: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.","1979-07","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179rgh"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179rh1","ark:/21198/zz000s2z4b","2","Completed","Work","wavav/images/masters/21198-zz00179rh1_503262_master.tif","15","","","","","","private","","still image","copyrighted","unpublished","unknown","Women Against Violence Against Women ","Los Angeles (Calif.)","Unknown","Slides (WAVAW)|~|Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects","","","","","","","","","","Bloodline Protest","July, 1979","","Rights.generalNote: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.","1979-07","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179rh1"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179rjj","ark:/21198/zz000s2z4b","2","Completed","Work","wavav/images/masters/21198-zz00179rjj_503265_master.tif","6","","","","","","private","","still image","copyrighted","unpublished","unknown","Women Against Violence Against Women ","Los Angeles (Calif.)","Unknown","Slides (WAVAW)|~|Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects","","","","","","","","","","Bloodline Protest - 8730 Sunset Blvd","July, 1979","","Rights.generalNote: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.","1979-07","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179rjj"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179rk2","ark:/21198/zz000s2z4b","2","Completed","Work","wavav/images/masters/21198-zz00179rk2_503268_master.tif","16","","","","","","private","","still image","copyrighted","unpublished","unknown","Women Against Violence Against Women ","Los Angeles (Calif.)","Unknown","Slides (WAVAW)|~|Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects","","","","","","","","","","Bloodline Protest","July, 1979","","Rights.generalNote: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.","1979-07","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179rk2"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179rmk","ark:/21198/zz000s2z4b","2","Completed","Work","wavav/images/masters/21198-zz00179rmk_503271_master.tif","3","","","","","","private","","still image","copyrighted","unpublished","unknown","Women Against Violence Against Women ","Los Angeles (Calif.)","Unknown","Slides (WAVAW)|~|Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising","","","","","","","","","","Bloodline Protest - Greater LA Press Club Event","July, 1979","","Rights.generalNote: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.","1979-07","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179rmk"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179rn3","ark:/21198/zz000s2z4b","2","Completed","Work","wavav/images/masters/21198-zz00179rn3_503275_master.tif","17","","","","","","private","","still image","copyrighted","unpublished","unknown","Women Against Violence Against Women ","Los Angeles (Calif.)","Unknown","Slides (WAVAW)|~|Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects","","","","","","","","","","Bloodline Protest","July, 1979","","Rights.generalNote: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.","1979-07","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179rn3"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179rpm","ark:/21198/zz000s2z4b","2","Completed","Work","wavav/images/masters/21198-zz00179rpm_503278_master.tif","18","","","","","","private","","still image","copyrighted","unpublished","unknown","Women Against Violence Against Women ","Los Angeles (Calif.)","Unknown","Slides (WAVAW)|~|Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects","","","","","","","","","","Bloodline Billboard","July, 1979","","Rights.generalNote: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.","1979-07","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179rpm"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179rq4","ark:/21198/zz000s2z4b","2","Completed","Work","wavav/images/masters/21198-zz00179rq4_503281_master.tif","7","","","","","","private","","still image","copyrighted","unpublished","unknown","Women Against Violence Against Women ","Los Angeles (Calif.)","Unknown","Slides (WAVAW)|~|Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects","","","","","","","","","","Bloodline Protest - Press Coverage","July, 1979","","Rights.generalNote: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.","1979-07","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179rq4"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179rrn","ark:/21198/zz000s2z4b","2","Completed","Work","wavav/images/masters/21198-zz00179rrn_503284_master.tif","20","","","","","","private","","still image","copyrighted","unpublished","unknown","Women Against Violence Against Women ","Los Angeles (Calif.)","Unknown","Slides (WAVAW)|~|Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Rape--United States--Psychological aspects","","","","","","","","","","Bloodline Protest","July, 1979","","Rights.generalNote: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.","1979-07","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179rrn"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179rx7","ark:/21198/zz000s2z4b","2","Completed","Work","wavav/images/masters/21198-zz00179rx7_503302_master.tif","22","","","","","","private","","still image","copyrighted","unpublished","unknown","Women Against Violence Against Women ","Los Angeles (Calif.)","Unknown","Slides (WAVAW)|~|Pornography--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Pornography--Psychological Aspects|~|Pornography--Political aspects|~|Pornography in popular culture--Social aspects--United States","","","","","","","","","","Women Against Pornography","June, 1985","","Rights.generalNote: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.","1985-06","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179rx7"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179s0r","ark:/21198/zz000s2z4b","2","Completed","Work","wavav/images/masters/21198-zz00179s0r_503305_master.tif","24","","","","","","private","","still image","copyrighted","unpublished","unknown","Women Against Violence Against Women ","Los Angeles (Calif.)","Unknown","Slides (WAVAW)|~|Pornography--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Pornography--Psychological Aspects|~|Pornography--Political aspects|~|Pornography in popular culture--Social aspects--United States","","","","","","","","","","Women Against Pornography - The Story of O Protest","June, 1985","","Rights.generalNote: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.","1985-06","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179s0r"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179s18","ark:/21198/zz000s2z4b","2","Completed","Work","wavav/images/masters/21198-zz00179s18_503310_master.tif","23","","","","","","private","","still image","copyrighted","unpublished","unknown","Women Against Violence Against Women ","Los Angeles (Calif.)","Unknown","Slides (WAVAW)|~|Pornography--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Pornography--Psychological Aspects|~|Pornography--Political aspects|~|Pornography in popular culture--Social aspects--United States","","","","","","","","","","Women Against Pornography","June, 1985","","Rights.generalNote: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.","1985-06","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179s18"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179s4t","ark:/21198/zz000s2z4b","2","Completed","Work","wavav/images/masters/21198-zz00179s4t_503313_master.tif","26","","","","","","private","","still image","copyrighted","unpublished","unknown","Women Against Violence Against Women ","Los Angeles (Calif.)","Unknown","Slides (WAVAW)|~|Pornography--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Pornography--Psychological Aspects|~|Pornography--Political aspects|~|Pornography in popular culture--Social aspects--United States","","","","","","","","","","Women Against Pornography Storefront","June, 1985","","Rights.generalNote: Unsure as to whether or not permission is granted to reproduce images. Unsure of creator.","1985-06","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179s4t"
