"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No.84: 0001","Armenian Manuscripts","ark:/21198/zz002h1zpm","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0001.tif","1","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h1zpm",""
"Manuscript No.84: 0002","Armenian Manuscripts","ark:/21198/zz002h1zq4","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0002.tif","2","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h1zq4",""
"Manuscript No.84: 0003","Armenian Manuscripts","ark:/21198/zz002h1zrn","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0003.tif","3","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h1zrn",""
"Manuscript No.84: 0004","Armenian Manuscripts","ark:/21198/zz002h1zs5","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0004.tif","4","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h1zs5",""
"Manuscript No.84: 0005","Armenian Manuscripts","ark:/21198/zz002h1ztp","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0005.tif","5","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h1ztp",""
"Manuscript No.84: 0006","Armenian Manuscripts","ark:/21198/zz002h1zv6","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0006.tif","6","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h1zv6",""
"Manuscript No.84: 0007","Armenian Manuscripts","ark:/21198/zz002h1zwq","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0007.tif","7","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h1zwq",""
"Manuscript No.84: 0008","Armenian Manuscripts","ark:/21198/zz002h1zx7","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0008.tif","8","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h1zx7",""
"Manuscript No.84: 0009","Armenian Manuscripts","ark:/21198/zz002h1zzr","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0009.tif","9","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h1zzr",""
"Manuscript No.84: 0010","Armenian Manuscripts","ark:/21198/zz002h2006","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0010.tif","10","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h2006",""
"Manuscript No.84: 0011","Armenian Manuscripts","ark:/21198/zz002h201q","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0011.tif","11","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h201q",""
"Manuscript No.84: 0012","Armenian Manuscripts","ark:/21198/zz002h2027","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0012.tif","12","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h2027",""
"Manuscript No.84: 0013","Armenian Manuscripts","ark:/21198/zz002h203r","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0013.tif","13","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h203r",""
"Manuscript No.84: 0014","Armenian Manuscripts","ark:/21198/zz002h2048","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0014.tif","14","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h2048",""
"Manuscript No.84: 0015","Armenian Manuscripts","ark:/21198/zz002h205s","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0015.tif","15","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h205s",""
"Manuscript No.84: 0016","Armenian Manuscripts","ark:/21198/zz002h2069","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0016.tif","16","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h2069",""
"Manuscript No.84: 0017","Armenian Manuscripts","ark:/21198/zz002h207t","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0017.tif","17","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h207t",""
"Manuscript No.84: 0018","Armenian Manuscripts","ark:/21198/zz002h208b","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0018.tif","18","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h208b",""
"Manuscript No.84: 0019","Armenian Manuscripts","ark:/21198/zz002h209v","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0019.tif","19","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h209v",""
"Manuscript No.84: 0020","Armenian Manuscripts","ark:/21198/zz002h20bc","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0020.tif","20","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h20bc",""
"Manuscript No.84: 0021","Armenian Manuscripts","ark:/21198/zz002h20cw","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0021.tif","21","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h20cw",""
"Manuscript No.84: 0022","Armenian Manuscripts","ark:/21198/zz002h20dd","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0022.tif","22","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h20dd",""
"Manuscript No.84: 0023","Armenian Manuscripts","ark:/21198/zz002h20fx","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0023.tif","23","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h20fx",""
"Manuscript No.84: 0024","Armenian Manuscripts","ark:/21198/zz002h20gf","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0024.tif","24","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h20gf",""
"Manuscript No.84: 0025","Armenian Manuscripts","ark:/21198/zz002h20hz","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0025.tif","25","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h20hz",""
"Manuscript No.84: 0026","Armenian Manuscripts","ark:/21198/zz002h20jg","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0026.tif","26","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h20jg",""
"Manuscript No.84: 0027","Armenian Manuscripts","ark:/21198/zz002h20k0","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0027.tif","27","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h20k0",""
"Manuscript No.84: 0028","Armenian Manuscripts","ark:/21198/zz002h20mh","ark:/21198/zz002gxcdh","Page","","armenian/masters/ms_84/ms_84_0028.tif","28","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h20mh",""
