"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 75: page 25b","Armenian Manuscripts","ark:/21198/zz001f00b8","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f00b8_1271002_master.tif","50","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f00b8",""
"Manuscript No. 75: page 26a","Armenian Manuscripts","ark:/21198/zz001f00cs","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f00cs_1271005_master.tif","51","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f00cs",""
"Manuscript No. 75: page 26b","Armenian Manuscripts","ark:/21198/zz001f00d9","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f00d9_1271008_master.tif","52","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f00d9",""
"Manuscript No. 75: page 27a","Armenian Manuscripts","ark:/21198/zz001f00ft","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f00ft_1271011_master.tif","53","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f00ft",""
"Manuscript No. 75: page 27b","Armenian Manuscripts","ark:/21198/zz001f00gb","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f00gb_1271017_master.tif","54","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f00gb",""
"Manuscript No. 75: page 28a","Armenian Manuscripts","ark:/21198/zz001f00hv","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f00hv_1271023_master.tif","55","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f00hv",""
"Manuscript No. 75: page 28b","Armenian Manuscripts","ark:/21198/zz001f00jc","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f00jc_1271027_master.tif","56","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f00jc",""
"Manuscript No. 75: page 29a","Armenian Manuscripts","ark:/21198/zz001f00kw","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f00kw_1271032_master.tif","57","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f00kw",""
"Manuscript No. 75: page 29b","Armenian Manuscripts","ark:/21198/zz001f00md","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f00md_1271035_master.tif","58","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f00md",""
"Manuscript No. 75: page 30a","Armenian Manuscripts","ark:/21198/zz001f00nx","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f00nx_1271038_master.tif","59","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f00nx",""
"Manuscript No. 75: page 30b","Armenian Manuscripts","ark:/21198/zz001f00pf","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f00pf_1271041_master.tif","60","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f00pf",""
"Manuscript No. 75: page 31a","Armenian Manuscripts","ark:/21198/zz001f13sw","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f13sw_1271044_master.tif","61","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f13sw",""
"Manuscript No. 75: page 31b","Armenian Manuscripts","ark:/21198/zz001f13td","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f13td_1271050_master.tif","62","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f13td",""
"Manuscript No. 75: page 32a","Armenian Manuscripts","ark:/21198/zz001f13vx","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f13vx_1271053_master.tif","63","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f13vx",""
"Manuscript No. 75: page 32b","Armenian Manuscripts","ark:/21198/zz001f13wf","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f13wf_1271056_master.tif","64","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f13wf",""
"Manuscript No. 75: page 33a","Armenian Manuscripts","ark:/21198/zz001f13xz","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f13xz_1271059_master.tif","65","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f13xz",""
"Manuscript No. 75: page 33b","Armenian Manuscripts","ark:/21198/zz001f13zg","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f13zg_1271062_master.tif","66","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f13zg",""
"Manuscript No. 75: page 34a","Armenian Manuscripts","ark:/21198/zz001f140g","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f140g_1271065_master.tif","67","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f140g",""
"Manuscript No. 75: page 34b","Armenian Manuscripts","ark:/21198/zz001f1410","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f1410_1271068_master.tif","68","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f1410",""
"Manuscript No. 75: page 35a","Armenian Manuscripts","ark:/21198/zz001f142h","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f142h_1271072_master.tif","69","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f142h",""
"Manuscript No. 75: page 35b","Armenian Manuscripts","ark:/21198/zz001f1431","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f1431_1271077_master.tif","70","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f1431",""
"Manuscript No. 75: page 36a","Armenian Manuscripts","ark:/21198/zz001f144j","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f144j_1271080_master.tif","71","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f144j",""
"Manuscript No. 75: page 36b","Armenian Manuscripts","ark:/21198/zz001f1452","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f1452_1271083_master.tif","72","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f1452",""
"Manuscript No. 75: page 37a","Armenian Manuscripts","ark:/21198/zz001f146k","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f146k_1271087_master.tif","73","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f146k",""
"Manuscript No. 75: page 37b","Armenian Manuscripts","ark:/21198/zz001f1473","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f1473_1271092_master.tif","74","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f1473",""
"Manuscript No. 75: page 38a","Armenian Manuscripts","ark:/21198/zz001f148m","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f148m_1271095_master.tif","75","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f148m",""
"Manuscript No. 75: page 38b","Armenian Manuscripts","ark:/21198/zz001f1494","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f1494_1271098_master.tif","76","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f1494",""
"Manuscript No. 75: page 39a","Armenian Manuscripts","ark:/21198/zz001f14bn","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f14bn_1271101_master.tif","77","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f14bn",""
"Manuscript No. 75: page 39b","Armenian Manuscripts","ark:/21198/zz001f14c5","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f14c5_1271107_master.tif","78","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f14c5",""
"Manuscript No. 75: page 40a","Armenian Manuscripts","ark:/21198/zz001f14dp","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f14dp_1271110_master.tif","79","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f14dp",""
"Manuscript No. 75: page 40b","Armenian Manuscripts","ark:/21198/zz001f14f6","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f14f6_1271116_master.tif","80","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f14f6",""
"Manuscript No. 75: page 41a","Armenian Manuscripts","ark:/21198/zz001f14gq","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f14gq_1271122_master.tif","81","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f14gq",""
"Manuscript No. 75: page 41b","Armenian Manuscripts","ark:/21198/zz001f14h7","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f14h7_1271125_master.tif","82","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f14h7",""
"Manuscript No. 75: page 42a","Armenian Manuscripts","ark:/21198/zz001f14jr","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f14jr_1271128_master.tif","83","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f14jr",""
"Manuscript No. 75: page 42a fold out","Armenian Manuscripts","ark:/21198/zz001f14k8","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f14k8_1271131_master.tif","84","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f14k8",""
"Manuscript No. 75: page 42b","Armenian Manuscripts","ark:/21198/zz001f14ms","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f14ms_1271134_master.tif","85","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f14ms",""
"Manuscript No. 75: page 42b fold out","Armenian Manuscripts","ark:/21198/zz001f14n9","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f14n9_1271137_master.tif","86","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f14n9",""
"Manuscript No. 75: page 43a","Armenian Manuscripts","ark:/21198/zz001f14pt","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f14pt_1271150_master.tif","87","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f14pt",""
"Manuscript No. 75: page 43b","Armenian Manuscripts","ark:/21198/zz001f14qb","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f14qb_1271153_master.tif","88","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f14qb",""
"Manuscript No. 75: page 44a","Armenian Manuscripts","ark:/21198/zz001f14rv","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f14rv_1271156_master.tif","89","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f14rv",""
"Manuscript No. 75: page 44b","Armenian Manuscripts","ark:/21198/zz001f14sc","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001f14sc_1271159_master.tif","90","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001f14sc",""
"Manuscript No. 75: page 45a","Armenian Manuscripts","ark:/21198/zz001gpdbf","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001gpdbf_1271162_master.tif","91","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gpdbf",""
"Manuscript No. 75: page 45b","Armenian Manuscripts","ark:/21198/zz001gpdcz","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001gpdcz_1271165_master.tif","92","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gpdcz",""
"Manuscript No. 75: page 46a","Armenian Manuscripts","ark:/21198/zz001gpddg","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001gpddg_1271168_master.tif","93","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gpddg",""
"Manuscript No. 75: page 46b","Armenian Manuscripts","ark:/21198/zz001gpdf0","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001gpdf0_1271171_master.tif","94","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gpdf0",""
"Manuscript No. 75: page 47a","Armenian Manuscripts","ark:/21198/zz001gpdgh","ark:/21198/zz001dzvdh","Page","","armenian/masters/21198-zz001gpdgh_1271174_master.tif","95","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gpdgh",""
