"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No.17: folio 1r","Armenian Manuscripts","ark:/21198/zz0026xg6j","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_001.tif","1","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xg6j",""
"Manuscript No.17: folio 1v","Armenian Manuscripts","ark:/21198/zz0026xg72","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_002.tif","2","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xg72",""
"Manuscript No.17: folio 2r","Armenian Manuscripts","ark:/21198/zz0026xg8k","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_003.tif","3","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xg8k",""
"Manuscript No.17: folio 2v","Armenian Manuscripts","ark:/21198/zz0026xg93","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_004.tif","4","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xg93",""
"Manuscript No.17: folio 3r","Armenian Manuscripts","ark:/21198/zz0026xgbm","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_005.tif","5","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xgbm",""
"Manuscript No.17: folio 3v","Armenian Manuscripts","ark:/21198/zz0026xgc4","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_006.tif","6","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xgc4",""
"Manuscript No.17: folio 4/5r","Armenian Manuscripts","ark:/21198/zz0026xgdn","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_007.tif","7","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xgdn",""
"Manuscript No.17: folio 4/5v","Armenian Manuscripts","ark:/21198/zz0026xgf5","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_008.tif","8","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xgf5",""
"Manuscript No.17: folio 6r","Armenian Manuscripts","ark:/21198/zz0026xggp","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_009.tif","9","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xggp",""
"Manuscript No.17: folio 6v","Armenian Manuscripts","ark:/21198/zz0026xgh6","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_010.tif","10","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xgh6",""
"Manuscript No.17: folio 7r","Armenian Manuscripts","ark:/21198/zz0026xgjq","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_011.tif","11","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xgjq",""
"Manuscript No.17: folio 7v","Armenian Manuscripts","ark:/21198/zz0026xgk7","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_012.tif","12","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xgk7",""
"Manuscript No.17: folio 8r","Armenian Manuscripts","ark:/21198/zz0026xgmr","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_013.tif","13","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xgmr",""
"Manuscript No.17: folio 8v","Armenian Manuscripts","ark:/21198/zz0026xgn8","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_014.tif","14","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xgn8",""
"Manuscript No.17: folio 9r","Armenian Manuscripts","ark:/21198/zz0026xgps","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_015.tif","15","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xgps",""
"Manuscript No.17: folio 9v","Armenian Manuscripts","ark:/21198/zz0026xgq9","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_016.tif","16","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xgq9",""
"Manuscript No.17: folio 10r","Armenian Manuscripts","ark:/21198/zz0026xgrt","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_017.tif","17","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xgrt",""
"Manuscript No.17: folio 10v","Armenian Manuscripts","ark:/21198/zz0026xgsb","ark:/21198/zz0026hv70","Page","","armenian/masters/ms_17/ms_17_018.tif","18","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026xgsb",""
