"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No.27: 040","Armenian Manuscripts","ark:/21198/zz0027361r","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_040.tif","40","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027361r",""
"Manuscript No.27: 041","Armenian Manuscripts","ark:/21198/zz00273628","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_041.tif","41","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00273628",""
"Manuscript No.27: 042","Armenian Manuscripts","ark:/21198/zz0027363s","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_042.tif","42","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027363s",""
"Manuscript No.27: 043","Armenian Manuscripts","ark:/21198/zz00273649","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_043.tif","43","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00273649",""
"Manuscript No.27: 044","Armenian Manuscripts","ark:/21198/zz0027365t","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_044.tif","44","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027365t",""
"Manuscript No.27: 045","Armenian Manuscripts","ark:/21198/zz0027366b","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_045.tif","45","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027366b",""
"Manuscript No.27: 046","Armenian Manuscripts","ark:/21198/zz0027367v","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_046.tif","46","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027367v",""
"Manuscript No.27: 047","Armenian Manuscripts","ark:/21198/zz0027368c","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_047.tif","47","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027368c",""
"Manuscript No.27: 048","Armenian Manuscripts","ark:/21198/zz0027369w","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_048.tif","48","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027369w",""
"Manuscript No.27: 049","Armenian Manuscripts","ark:/21198/zz002736bd","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_049.tif","49","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736bd",""
"Manuscript No.27: 050","Armenian Manuscripts","ark:/21198/zz002736cx","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_050.tif","50","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736cx",""
"Manuscript No.27: 051","Armenian Manuscripts","ark:/21198/zz002736df","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_051.tif","51","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736df",""
"Manuscript No.27: 052","Armenian Manuscripts","ark:/21198/zz002736fz","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_052.tif","52","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736fz",""
"Manuscript No.27: 053","Armenian Manuscripts","ark:/21198/zz002736gg","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_053.tif","53","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736gg",""
"Manuscript No.27: 054","Armenian Manuscripts","ark:/21198/zz002736h0","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_054.tif","54","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736h0",""
"Manuscript No.27: 055","Armenian Manuscripts","ark:/21198/zz002736jh","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_055.tif","55","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736jh",""
"Manuscript No.27: 056","Armenian Manuscripts","ark:/21198/zz002736k1","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_056.tif","56","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736k1",""
"Manuscript No.27: 057","Armenian Manuscripts","ark:/21198/zz002736mj","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_057.tif","57","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736mj",""
"Manuscript No.27: 058","Armenian Manuscripts","ark:/21198/zz002736n2","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_058.tif","58","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736n2",""
"Manuscript No.27: 059","Armenian Manuscripts","ark:/21198/zz002736pk","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_059.tif","59","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736pk",""
"Manuscript No.27: 060","Armenian Manuscripts","ark:/21198/zz002736q3","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_060.tif","60","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736q3",""
"Manuscript No.27: 061","Armenian Manuscripts","ark:/21198/zz002736rm","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_061.tif","61","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736rm",""
"Manuscript No.27: 062","Armenian Manuscripts","ark:/21198/zz002736s4","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_062.tif","62","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736s4",""
"Manuscript No.27: 063","Armenian Manuscripts","ark:/21198/zz002736tn","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_063.tif","63","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736tn",""
"Manuscript No.27: 064","Armenian Manuscripts","ark:/21198/zz002736v5","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_064.tif","64","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736v5",""
"Manuscript No.27: 065","Armenian Manuscripts","ark:/21198/zz002736wp","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_065.tif","65","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736wp",""
"Manuscript No.27: 066","Armenian Manuscripts","ark:/21198/zz002736x6","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_066.tif","66","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736x6",""
"Manuscript No.27: 067","Armenian Manuscripts","ark:/21198/zz002736zq","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_067.tif","67","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002736zq",""
"Manuscript No.27: 068","Armenian Manuscripts","ark:/21198/zz0027370q","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_068.tif","68","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027370q",""
"Manuscript No.27: 069","Armenian Manuscripts","ark:/21198/zz00273717","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_069.tif","69","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00273717",""
"Manuscript No.27: 070","Armenian Manuscripts","ark:/21198/zz0027372r","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_070.tif","70","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027372r",""
"Manuscript No.27: 071","Armenian Manuscripts","ark:/21198/zz00273738","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_071.tif","71","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00273738",""
"Manuscript No.27: 072","Armenian Manuscripts","ark:/21198/zz0027374s","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_072.tif","72","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027374s",""
"Manuscript No.27: 073","Armenian Manuscripts","ark:/21198/zz00273759","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_073.tif","73","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00273759",""
"Manuscript No.27: 074","Armenian Manuscripts","ark:/21198/zz0027376t","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_074.tif","74","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027376t",""
"Manuscript No.27: 075","Armenian Manuscripts","ark:/21198/zz0027377b","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_075.tif","75","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027377b",""
"Manuscript No.27: 076","Armenian Manuscripts","ark:/21198/zz0027378v","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_076.tif","76","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027378v",""
"Manuscript No.27: 077","Armenian Manuscripts","ark:/21198/zz0027379c","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_077.tif","77","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027379c",""
"Manuscript No.27: 078","Armenian Manuscripts","ark:/21198/zz002737bw","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_078.tif","78","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737bw",""
"Manuscript No.27: 079","Armenian Manuscripts","ark:/21198/zz002737cd","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_079.tif","79","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737cd",""
"Manuscript No.27: 080","Armenian Manuscripts","ark:/21198/zz002737dx","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_080.tif","80","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737dx",""
"Manuscript No.27: 081","Armenian Manuscripts","ark:/21198/zz002737ff","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_081.tif","81","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737ff",""
"Manuscript No.27: 082","Armenian Manuscripts","ark:/21198/zz002737gz","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_082.tif","82","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737gz",""
"Manuscript No.27: 083","Armenian Manuscripts","ark:/21198/zz002737hg","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_083.tif","83","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737hg",""
"Manuscript No.27: 084","Armenian Manuscripts","ark:/21198/zz002737j0","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_084.tif","84","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737j0",""
"Manuscript No.27: 085","Armenian Manuscripts","ark:/21198/zz002737kh","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_085.tif","85","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737kh",""
"Manuscript No.27: 086","Armenian Manuscripts","ark:/21198/zz002737m1","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_086.tif","86","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737m1",""
"Manuscript No.27: 087","Armenian Manuscripts","ark:/21198/zz002737nj","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_087.tif","87","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737nj",""
"Manuscript No.27: 088","Armenian Manuscripts","ark:/21198/zz002737p2","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_088.tif","88","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737p2",""
"Manuscript No.27: 089","Armenian Manuscripts","ark:/21198/zz002737qk","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_089.tif","89","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737qk",""
"Manuscript No.27: 090","Armenian Manuscripts","ark:/21198/zz002737r3","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_090.tif","90","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737r3",""
"Manuscript No.27: 091","Armenian Manuscripts","ark:/21198/zz002737sm","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_091.tif","91","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737sm",""
"Manuscript No.27: 092","Armenian Manuscripts","ark:/21198/zz002737t4","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_092.tif","92","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737t4",""
"Manuscript No.27: 093","Armenian Manuscripts","ark:/21198/zz002737vn","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_093.tif","93","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737vn",""
"Manuscript No.27: 094","Armenian Manuscripts","ark:/21198/zz002737w5","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_094.tif","94","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737w5",""
"Manuscript No.27: 095","Armenian Manuscripts","ark:/21198/zz002737xp","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_095.tif","95","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737xp",""
"Manuscript No.27: 096","Armenian Manuscripts","ark:/21198/zz002737z6","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_096.tif","96","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002737z6",""
"Manuscript No.27: 097","Armenian Manuscripts","ark:/21198/zz00273806","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_097.tif","97","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00273806",""
"Manuscript No.27: 098","Armenian Manuscripts","ark:/21198/zz0027381q","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_098.tif","98","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027381q",""
"Manuscript No.27: 099","Armenian Manuscripts","ark:/21198/zz00273827","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_099.tif","99","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00273827",""
"Manuscript No.27: 100","Armenian Manuscripts","ark:/21198/zz0027383r","ark:/21198/zz0026hvjn","Page","","armenian/masters/ms_27/ms_27_100.tif","100","text","","pd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027383r",""
