"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No.18: 0001","Armenian Manuscripts","ark:/21198/zz002gz59h","ark:/21198/zz002gxc6d","Page","","armenian/masters/ms_18/ms_18_0001.tif","1","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gz59h",""
"Manuscript No.18: 0002","Armenian Manuscripts","ark:/21198/zz002gz5b1","ark:/21198/zz002gxc6d","Page","","armenian/masters/ms_18/ms_18_0002.tif","2","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gz5b1",""
"Manuscript No.18: 0003","Armenian Manuscripts","ark:/21198/zz002gz5cj","ark:/21198/zz002gxc6d","Page","","armenian/masters/ms_18/ms_18_0003.tif","3","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gz5cj",""
"Manuscript No.18: 0004","Armenian Manuscripts","ark:/21198/zz002gz5d2","ark:/21198/zz002gxc6d","Page","","armenian/masters/ms_18/ms_18_0004.tif","4","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gz5d2",""
"Manuscript No.18: 0005","Armenian Manuscripts","ark:/21198/zz002gz5fk","ark:/21198/zz002gxc6d","Page","","armenian/masters/ms_18/ms_18_0005.tif","5","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gz5fk",""
"Manuscript No.18: 0006","Armenian Manuscripts","ark:/21198/zz002gz5g3","ark:/21198/zz002gxc6d","Page","","armenian/masters/ms_18/ms_18_0006.tif","6","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gz5g3",""
"Manuscript No.18: 0007","Armenian Manuscripts","ark:/21198/zz002gz5hm","ark:/21198/zz002gxc6d","Page","","armenian/masters/ms_18/ms_18_0007.tif","7","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gz5hm",""
"Manuscript No.18: 0008","Armenian Manuscripts","ark:/21198/zz002gz5j4","ark:/21198/zz002gxc6d","Page","","armenian/masters/ms_18/ms_18_0008.tif","8","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gz5j4",""
"Manuscript No.18: 0009","Armenian Manuscripts","ark:/21198/zz002gz5kn","ark:/21198/zz002gxc6d","Page","","armenian/masters/ms_18/ms_18_0009.tif","9","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gz5kn",""
"Manuscript No.18: 0010","Armenian Manuscripts","ark:/21198/zz002gz5m5","ark:/21198/zz002gxc6d","Page","","armenian/masters/ms_18/ms_18_0010.tif","10","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gz5m5",""
