"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No.41: 019","Armenian Manuscripts","ark:/21198/zz00279nrk","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_019.tif","19","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279nrk",""
"Manuscript No.41: 020","Armenian Manuscripts","ark:/21198/zz00279ns3","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_020.tif","20","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279ns3",""
"Manuscript No.41: 021","Armenian Manuscripts","ark:/21198/zz00279ntm","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_021.tif","21","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279ntm",""
"Manuscript No.41: 022","Armenian Manuscripts","ark:/21198/zz00279nv4","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_022.tif","22","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279nv4",""
"Manuscript No.41: 023","Armenian Manuscripts","ark:/21198/zz00279nwn","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_023.tif","23","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279nwn",""
"Manuscript No.41: 024","Armenian Manuscripts","ark:/21198/zz00279nx5","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_024.tif","24","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279nx5",""
"Manuscript No.41: 025","Armenian Manuscripts","ark:/21198/zz00279nzp","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_025.tif","25","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279nzp",""
"Manuscript No.41: 026","Armenian Manuscripts","ark:/21198/zz00279p0p","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_026.tif","26","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279p0p",""
"Manuscript No.41: 027","Armenian Manuscripts","ark:/21198/zz00279p16","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_027.tif","27","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279p16",""
"Manuscript No.41: 028","Armenian Manuscripts","ark:/21198/zz00279p2q","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_028.tif","28","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279p2q",""
"Manuscript No.41: 029","Armenian Manuscripts","ark:/21198/zz00279p37","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_029.tif","29","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279p37",""
"Manuscript No.41: 030","Armenian Manuscripts","ark:/21198/zz00279p4r","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_030.tif","30","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279p4r",""
"Manuscript No.41: 031","Armenian Manuscripts","ark:/21198/zz00279p58","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_031.tif","31","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279p58",""
"Manuscript No.41: 032","Armenian Manuscripts","ark:/21198/zz00279p6s","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_032.tif","32","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279p6s",""
"Manuscript No.41: 033","Armenian Manuscripts","ark:/21198/zz00279p79","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_033.tif","33","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279p79",""
"Manuscript No.41: 034","Armenian Manuscripts","ark:/21198/zz00279p8t","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_034.tif","34","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279p8t",""
"Manuscript No.41: 035","Armenian Manuscripts","ark:/21198/zz00279p9b","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_035.tif","35","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279p9b",""
"Manuscript No.41: 036","Armenian Manuscripts","ark:/21198/zz00279pbv","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_036.tif","36","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pbv",""
"Manuscript No.41: 037","Armenian Manuscripts","ark:/21198/zz00279pcc","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_037.tif","37","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pcc",""
"Manuscript No.41: 038","Armenian Manuscripts","ark:/21198/zz00279pdw","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_038.tif","38","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pdw",""
"Manuscript No.41: 039","Armenian Manuscripts","ark:/21198/zz00279pfd","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_039.tif","39","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pfd",""
"Manuscript No.41: 040","Armenian Manuscripts","ark:/21198/zz00279pgx","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_040.tif","40","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pgx",""
"Manuscript No.41: 041","Armenian Manuscripts","ark:/21198/zz00279phf","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_041.tif","41","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279phf",""
"Manuscript No.41: 042","Armenian Manuscripts","ark:/21198/zz00279pjz","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_042.tif","42","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pjz",""
"Manuscript No.41: 043","Armenian Manuscripts","ark:/21198/zz00279pkg","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_043.tif","43","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pkg",""
"Manuscript No.41: 044","Armenian Manuscripts","ark:/21198/zz00279pm0","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_044.tif","44","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pm0",""
"Manuscript No.41: 045","Armenian Manuscripts","ark:/21198/zz00279pnh","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_045.tif","45","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pnh",""
"Manuscript No.41: 046","Armenian Manuscripts","ark:/21198/zz00279pp1","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_046.tif","46","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pp1",""
"Manuscript No.41: 047","Armenian Manuscripts","ark:/21198/zz00279pqj","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_047.tif","47","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pqj",""
"Manuscript No.41: 048","Armenian Manuscripts","ark:/21198/zz00279pr2","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_048.tif","48","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pr2",""
"Manuscript No.41: 049","Armenian Manuscripts","ark:/21198/zz00279psk","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_049.tif","49","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279psk",""
"Manuscript No.41: 050","Armenian Manuscripts","ark:/21198/zz00279pt3","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_050.tif","50","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pt3",""
"Manuscript No.41: 051","Armenian Manuscripts","ark:/21198/zz00279pvm","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_051.tif","51","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pvm",""
"Manuscript No.41: 052","Armenian Manuscripts","ark:/21198/zz00279pw4","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_052.tif","52","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pw4",""
"Manuscript No.41: 053","Armenian Manuscripts","ark:/21198/zz00279pxn","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_053.tif","53","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pxn",""
"Manuscript No.41: 054","Armenian Manuscripts","ark:/21198/zz00279pz5","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_054.tif","54","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279pz5",""
"Manuscript No.41: 055","Armenian Manuscripts","ark:/21198/zz00279q05","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_055.tif","55","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279q05",""
"Manuscript No.41: 056","Armenian Manuscripts","ark:/21198/zz00279q1p","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_056.tif","56","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279q1p",""
"Manuscript No.41: 057","Armenian Manuscripts","ark:/21198/zz00279q26","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_057.tif","57","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279q26",""
"Manuscript No.41: 058","Armenian Manuscripts","ark:/21198/zz00279q3q","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_058.tif","58","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279q3q",""
"Manuscript No.41: 059","Armenian Manuscripts","ark:/21198/zz00279q47","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_059.tif","59","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279q47",""
"Manuscript No.41: 060","Armenian Manuscripts","ark:/21198/zz00279q5r","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_060.tif","60","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279q5r",""
"Manuscript No.41: 061","Armenian Manuscripts","ark:/21198/zz00279q68","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_061.tif","61","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279q68",""
"Manuscript No.41: 062","Armenian Manuscripts","ark:/21198/zz00279q7s","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_062.tif","62","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279q7s",""
"Manuscript No.41: 063","Armenian Manuscripts","ark:/21198/zz00279q89","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_063.tif","63","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279q89",""
"Manuscript No.41: 064","Armenian Manuscripts","ark:/21198/zz00279q9t","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_064.tif","64","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279q9t",""
"Manuscript No.41: 065","Armenian Manuscripts","ark:/21198/zz00279qbb","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_065.tif","65","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qbb",""
"Manuscript No.41: 066","Armenian Manuscripts","ark:/21198/zz00279qcv","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_066.tif","66","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qcv",""
"Manuscript No.41: 067","Armenian Manuscripts","ark:/21198/zz00279qdc","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_067.tif","67","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qdc",""
"Manuscript No.41: 068","Armenian Manuscripts","ark:/21198/zz00279qfw","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_068.tif","68","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qfw",""
"Manuscript No.41: 069","Armenian Manuscripts","ark:/21198/zz00279qgd","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_069.tif","69","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qgd",""
"Manuscript No.41: 070","Armenian Manuscripts","ark:/21198/zz00279qhx","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_070.tif","70","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qhx",""
"Manuscript No.41: 071","Armenian Manuscripts","ark:/21198/zz00279qjf","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_071.tif","71","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qjf",""
"Manuscript No.41: 072","Armenian Manuscripts","ark:/21198/zz00279qkz","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_072.tif","72","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qkz",""
"Manuscript No.41: 073","Armenian Manuscripts","ark:/21198/zz00279qmg","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_073.tif","73","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qmg",""
"Manuscript No.41: 074","Armenian Manuscripts","ark:/21198/zz00279qn0","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_074.tif","74","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qn0",""
"Manuscript No.41: 075","Armenian Manuscripts","ark:/21198/zz00279qph","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_075.tif","75","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qph",""
"Manuscript No.41: 076","Armenian Manuscripts","ark:/21198/zz00279qq1","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_076.tif","76","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qq1",""
"Manuscript No.41: 077","Armenian Manuscripts","ark:/21198/zz00279qrj","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_077.tif","77","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qrj",""
"Manuscript No.41: 078","Armenian Manuscripts","ark:/21198/zz00279qs2","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_078.tif","78","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qs2",""
"Manuscript No.41: 079","Armenian Manuscripts","ark:/21198/zz00279qtk","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_079.tif","79","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qtk",""
"Manuscript No.41: 080","Armenian Manuscripts","ark:/21198/zz00279qv3","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_080.tif","80","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qv3",""
"Manuscript No.41: 081","Armenian Manuscripts","ark:/21198/zz00279qwm","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_081.tif","81","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qwm",""
"Manuscript No.41: 082","Armenian Manuscripts","ark:/21198/zz00279qx4","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_082.tif","82","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qx4",""
"Manuscript No.41: 083","Armenian Manuscripts","ark:/21198/zz00279qzn","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_083.tif","83","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279qzn",""
"Manuscript No.41: 084","Armenian Manuscripts","ark:/21198/zz00279r0n","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_084.tif","84","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279r0n",""
"Manuscript No.41: 085","Armenian Manuscripts","ark:/21198/zz00279r15","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_085.tif","85","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279r15",""
"Manuscript No.41: 086","Armenian Manuscripts","ark:/21198/zz00279r2p","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_086.tif","86","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279r2p",""
"Manuscript No.41: 087","Armenian Manuscripts","ark:/21198/zz00279r36","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_087.tif","87","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279r36",""
"Manuscript No.41: 088","Armenian Manuscripts","ark:/21198/zz00279r4q","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_088.tif","88","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279r4q",""
"Manuscript No.41: 089","Armenian Manuscripts","ark:/21198/zz00279r57","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_089.tif","89","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279r57",""
"Manuscript No.41: 090","Armenian Manuscripts","ark:/21198/zz00279r6r","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_090.tif","90","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279r6r",""
"Manuscript No.41: 091","Armenian Manuscripts","ark:/21198/zz00279r78","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_091.tif","91","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279r78",""
"Manuscript No.41: 092","Armenian Manuscripts","ark:/21198/zz00279r8s","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_092.tif","92","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279r8s",""
"Manuscript No.41: 093","Armenian Manuscripts","ark:/21198/zz00279r99","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_093.tif","93","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279r99",""
"Manuscript No.41: 094","Armenian Manuscripts","ark:/21198/zz00279rbt","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_094.tif","94","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279rbt",""
"Manuscript No.41: 095","Armenian Manuscripts","ark:/21198/zz00279rcb","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_095.tif","95","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279rcb",""
"Manuscript No.41: 096","Armenian Manuscripts","ark:/21198/zz00279rdv","ark:/21198/zz0026w2k0","Page","","armenian/masters/ms_41/ms_41_096.tif","96","text","Manuscripts","pd","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00279rdv",""
