"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Rights.permission","Name.subject","Coverage.geographic","Name.creator","Subject","Rights.publicationNote","Language","Type.genre","Name.author","Name.contributor","Name.correspondent","Name.repository","Rights.permissionNote","Name.photographer","Title","Date.creation","Date.publication","Description.note","Date.normalized","Description.inscription","Description.abstract","Bucketeer State","IIIF Access URL"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177hxz","ark:/21198/zz00177hwf","2","Completed","Page","wavav/images/masters/21198-zz00177hxz_498453_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177hxz"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177j0g","ark:/21198/zz00177hzg","2","Completed","Page","wavav/images/masters/21198-zz00177j0g_498461_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177j0g"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177j2h","ark:/21198/zz00177j10","2","Completed","Page","wavav/images/masters/21198-zz00177j2h_498464_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177j2h"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177j73","ark:/21198/zz00177j31","2","Completed","Page","wavav/images/masters/21198-zz00177j73_498467_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177j73"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177j8m","ark:/21198/zz00177j4j","2","Completed","Page","wavav/images/masters/21198-zz00177j8m_498470_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177j8m"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177j94","ark:/21198/zz00177j52","2","Completed","Page","wavav/images/masters/21198-zz00177j94_498473_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177j94"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177jbn","ark:/21198/zz00177j6k","2","Completed","Page","wavav/images/masters/21198-zz00177jbn_498476_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177jbn"
