Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.caption,Description.abstract,IIIF Manifest URL
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177bxj,ark:/21198/zz000s2z4b,2,Completed,Work,,1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177d0j,individuals,,private,,text,copyrighted,unpublished,N,Women Against Violence Against Women ,Los Angeles (Calif.),Los Angeles Feminist Women’s Health Center|~|Women Against Violence Against Women ,Cease and Desist - Snuff Campaign (WAVAW)|~|Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Snuff films--California--Los Angeles,,eng,letters (correspondence),,,,June L. Mazer Lesbian Archives,Rights.statementLocal: Not sure who the original copyright holder is. Letterhead belongs to the Feminist Women's Health Center,,Letter to Protest the Showing of the Film,"March, 1976",,,1976-03,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00177bxj/manifest
