Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,IIIF Access URL,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Subject.topic,Author,Name.subject,Name.annotator,Name.repository,Name.scribe,Title,Relation.rectoVerso,Relation.pageNumber,Relation.textDirection,Relation.isVersionOf,AltIdentifier.local,Description.contents,Date.creation,Format.dimensions,Format.extent,Description.note,Summary
St Gall Manuscripts,ark:/21198/zz0026rq0k,ark:/21198/zz0026rpx2,2,Completed,ChildWork,stgall/masters/csg-0555/csg-0555_001.tif,1,,,,,,,,,,,,,,,,p. 1,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0026rq13,ark:/21198/zz0026rpx2,2,Completed,ChildWork,stgall/masters/csg-0555/csg-0555_002.tif,2,,,,,,,,,,,,,,,,p. 2,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0026rq2m,ark:/21198/zz0026rpx2,2,Completed,ChildWork,stgall/masters/csg-0555/csg-0555_003.tif,3,,,,,,,,,,,,,,,,p. 3,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0026rq34,ark:/21198/zz0026rpx2,2,Completed,ChildWork,stgall/masters/csg-0555/csg-0555_004.tif,4,,,,,,,,,,,,,,,,p. 4,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0026rq4n,ark:/21198/zz0026rpx2,2,Completed,ChildWork,stgall/masters/csg-0555/csg-0555_005.tif,5,,,,,,,,,,,,,,,,p. 5,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0026rq55,ark:/21198/zz0026rpx2,2,Completed,ChildWork,stgall/masters/csg-0555/csg-0555_006.tif,6,,,,,,,,,,,,,,,,p. 6,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0026rq6p,ark:/21198/zz0026rpx2,2,Completed,ChildWork,stgall/masters/csg-0555/csg-0555_007.tif,7,,,,,,,,,,,,,,,,p. 7,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0026rq76,ark:/21198/zz0026rpx2,2,Completed,ChildWork,stgall/masters/csg-0555/csg-0555_008.tif,8,,,,,,,,,,,,,,,,p. 8,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0026rq8q,ark:/21198/zz0026rpx2,2,Completed,ChildWork,stgall/masters/csg-0555/csg-0555_009.tif,9,,,,,,,,,,,,,,,,p. 9,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0026rq97,ark:/21198/zz0026rpx2,2,Completed,ChildWork,stgall/masters/csg-0555/csg-0555_010.tif,10,,,,,,,,,,,,,,,,p. 10,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0026rqbr,ark:/21198/zz0026rpx2,2,Completed,ChildWork,stgall/masters/csg-0555/csg-0555_011.tif,11,,,,,,,,,,,,,,,,p. 11,,,,,,,,,,,
