Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,IIIF Access URL,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Subject.topic,Author,Name.subject,Name.annotator,Name.repository,Name.scribe,Title,Relation.rectoVerso,Relation.pageNumber,Relation.textDirection,Relation.isVersionOf,AltIdentifier.local,Description.contents,Date.creation,Format.dimensions,Format.extent,Description.note,Summary
St Gall Manuscripts,ark:/21198/zz002b49gm,ark:/21198/zz002b3jzs,5,Imported,ChildWork,stgall/masters/sbe-0182/sbe-0182_e001.tif,1,,,,,,text,pd,,manuscripts (document genre),,,,,,,Front cover,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b49mp,ark:/21198/zz002b3jzs,5,Imported,ChildWork,stgall/masters/sbe-0182/sbe-0182_e005.tif,2,,,,,,text,pd,,manuscripts (document genre),,,,,,,Inside front cover,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b43pt,ark:/21198/zz002b3jzs,5,Imported,ChildWork,stgall/masters/sbe-0182/sbe-0182_001.tif,3,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 1,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b43qb,ark:/21198/zz002b3jzs,5,Imported,ChildWork,stgall/masters/sbe-0182/sbe-0182_002.tif,4,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 2,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b43rv,ark:/21198/zz002b3jzs,5,Imported,ChildWork,stgall/masters/sbe-0182/sbe-0182_003.tif,5,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 3,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b43sc,ark:/21198/zz002b3jzs,5,Imported,ChildWork,stgall/masters/sbe-0182/sbe-0182_004.tif,6,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 4,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b43tw,ark:/21198/zz002b3jzs,5,Imported,ChildWork,stgall/masters/sbe-0182/sbe-0182_005.tif,7,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 5,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b43vd,ark:/21198/zz002b3jzs,5,Imported,ChildWork,stgall/masters/sbe-0182/sbe-0182_006a.tif,8,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 6,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b43wx,ark:/21198/zz002b3jzs,5,Imported,ChildWork,stgall/masters/sbe-0182/sbe-0182_006b.tif,9,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 6 bis,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b43xf,ark:/21198/zz002b3jzs,5,Imported,ChildWork,stgall/masters/sbe-0182/sbe-0182_007a.tif,10,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 7,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b43zz,ark:/21198/zz002b3jzs,5,Imported,ChildWork,stgall/masters/sbe-0182/sbe-0182_007b.tif,11,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 7 bis,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b440z,ark:/21198/zz002b3jzs,5,Imported,ChildWork,stgall/masters/sbe-0182/sbe-0182_008.tif,12,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 8,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b441g,ark:/21198/zz002b3jzs,5,Imported,ChildWork,stgall/masters/sbe-0182/sbe-0182_009.tif,13,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 9,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b4420,ark:/21198/zz002b3jzs,5,Imported,ChildWork,stgall/masters/sbe-0182/sbe-0182_010.tif,14,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 10,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b443h,ark:/21198/zz002b3jzs,5,Imported,ChildWork,stgall/masters/sbe-0182/sbe-0182_011.tif,15,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 11,,,,,,,,,,,
