"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Description.abstract","Coverage.geographic","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Relation.textDirection","Format.extent","thumbnailImageName","masterImageName","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgj2w","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgj2w-1-master.tif","112","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 112","v","","","","","","","","","","","","","","","21198-zz000sgj2w-1-thumbnail.jpg","21198-zz000sgj2w-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgj2w",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgj3d","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgj3d-1-master.tif","113","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 113","r","","","","","","","","","","","","","","","21198-zz000sgj3d-1-thumbnail.jpg","21198-zz000sgj3d-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgj3d",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgj4x","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgj4x-1-master.tif","114","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 114","v","","","","","","","","","","","","","","","21198-zz000sgj4x-1-thumbnail.jpg","21198-zz000sgj4x-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgj4x",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgj5f","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgj5f-1-master.tif","115","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 115","r","","","","","","","","","","","","","","","21198-zz000sgj5f-1-thumbnail.jpg","21198-zz000sgj5f-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgj5f",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgj6z","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgj6z-1-master.tif","116","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 116","v","","","","","","","","","","","","","","","21198-zz000sgj6z-1-thumbnail.jpg","21198-zz000sgj6z-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgj6z",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgj7g","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgj7g-1-master.tif","117","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 117","r","","","","","","","","","","","","","","","21198-zz000sgj7g-1-thumbnail.jpg","21198-zz000sgj7g-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgj7g",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgj80","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgj80-1-master.tif","118","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 118","v","","","","","","","","","","","","","","","21198-zz000sgj80-1-thumbnail.jpg","21198-zz000sgj80-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgj80",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjb1","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjb1-1-master.tif","16","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 16","v","","","","","","","","","","","","","","","21198-zz000sgjb1-1-thumbnail.jpg","21198-zz000sgjb1-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjb1",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjcj","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjcj-1-master.tif","119","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 119","r","","","","","","","","","","","","","","","21198-zz000sgjcj-1-thumbnail.jpg","21198-zz000sgjcj-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjcj",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjd2","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjd2-1-master.tif","120","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 120","v","","","","","","","","","","","","","","","21198-zz000sgjd2-1-thumbnail.jpg","21198-zz000sgjd2-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjd2",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjg3","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjg3-1-master.tif","121","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 121","r","","","","","","","","","","","","","","","21198-zz000sgjg3-1-thumbnail.jpg","21198-zz000sgjg3-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjg3",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjhm","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjhm-1-master.tif","122","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 122","v","","","","","","","","","","","","","","","21198-zz000sgjhm-1-thumbnail.jpg","21198-zz000sgjhm-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjhm",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjj4","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjj4-1-master.tif","123","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 123","r","","","","","","","","","","","","","","","21198-zz000sgjj4-1-thumbnail.jpg","21198-zz000sgjj4-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjj4",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjkn","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjkn-1-master.tif","124","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 124","v","","","","","","","","","","","","","","","21198-zz000sgjkn-1-thumbnail.jpg","21198-zz000sgjkn-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjkn",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjm5","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjm5-1-master.tif","125","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 125","r","","","","","","","","","","","","","","","21198-zz000sgjm5-1-thumbnail.jpg","21198-zz000sgjm5-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjm5",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjnp","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjnp-1-master.tif","126","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 126","v","","","","","","","","","","","","","","","21198-zz000sgjnp-1-thumbnail.jpg","21198-zz000sgjnp-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjnp",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjp6","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjp6-1-master.tif","127","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 127","r","","","","","","","","","","","","","","","21198-zz000sgjp6-1-thumbnail.jpg","21198-zz000sgjp6-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjp6",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjqq","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjqq-1-master.tif","128","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 128","v","","","","","","","","","","","","","","","21198-zz000sgjqq-1-thumbnail.jpg","21198-zz000sgjqq-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjqq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjr7","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjr7-1-master.tif","129","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 129","r","","","","","","","","","","","","","","","21198-zz000sgjr7-1-thumbnail.jpg","21198-zz000sgjr7-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjr7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjsr","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjsr-1-master.tif","130","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 130","v","","","","","","","","","","","","","","","21198-zz000sgjsr-1-thumbnail.jpg","21198-zz000sgjsr-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjsr",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjt8","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjt8-1-master.tif","131","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 131","r","","","","","","","","","","","","","","","21198-zz000sgjt8-1-thumbnail.jpg","21198-zz000sgjt8-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjt8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjvs","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjvs-1-master.tif","132","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 132","v","","","","","","","","","","","","","","","21198-zz000sgjvs-1-thumbnail.jpg","21198-zz000sgjvs-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjvs",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjw9","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjw9-1-master.tif","133","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 133","r","","","","","","","","","","","","","","","21198-zz000sgjw9-1-thumbnail.jpg","21198-zz000sgjw9-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjw9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjxt","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjxt-1-master.tif","134","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 134","v","","","","","","","","","","","","","","","21198-zz000sgjxt-1-thumbnail.jpg","21198-zz000sgjxt-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjxt",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgjzb","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgjzb-1-master.tif","135","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 135","r","","","","","","","","","","","","","","","21198-zz000sgjzb-1-thumbnail.jpg","21198-zz000sgjzb-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgjzb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgk0b","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgk0b-1-master.tif","136","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 136","v","","","","","","","","","","","","","","","21198-zz000sgk0b-1-thumbnail.jpg","21198-zz000sgk0b-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgk0b",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgk1v","ark:/21198/zz000sdstr","2","Completed","Page","medren/masters/21198-zz000sgk1v-1-master.tif","137","","","","","","","","","pd","","","","","Coll. 170. Ms. 21. Page 137","r","","","","","","","","","","","","","","","21198-zz000sgk1v-1-thumbnail.jpg","21198-zz000sgk1v-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgk1v",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgk3w","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgk3w-1-master.tif","491","","","","","","","","","pd","","","","","MS 3 folio 245v","v","","","","","","","","","","","","","","","21198-zz000sgk3w-1-thumbnail.jpg","21198-zz000sgk3w-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgk3w",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgk4d","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgk4d-1-master.tif","492","","","","","","","","","pd","","","","","MS 3 folio 246","r","","","","","","","","","","","","","","","21198-zz000sgk4d-1-thumbnail.jpg","21198-zz000sgk4d-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgk4d",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgk5x","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgk5x-1-master.tif","493","","","","","","","","","pd","","","","","MS 3 folio 246v","v","","","","","","","","","","","","","","","21198-zz000sgk5x-1-thumbnail.jpg","21198-zz000sgk5x-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgk5x",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgk6f","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgk6f-1-master.tif","494","","","","","","","","","pd","","","","","MS 3 folio 247","r","","","","","","","","","","","","","","","21198-zz000sgk6f-1-thumbnail.jpg","21198-zz000sgk6f-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgk6f",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgk7z","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgk7z-1-master.tif","495","","","","","","","","","pd","","","","","MS 3 folio 247v","v","","","","","","","","","","","","","","","21198-zz000sgk7z-1-thumbnail.jpg","21198-zz000sgk7z-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgk7z",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgk8g","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgk8g-1-master.tif","496","","","","","","","","","pd","","","","","MS 3 folio 248","r","","","","","","","","","","","","","","","21198-zz000sgk8g-1-thumbnail.jpg","21198-zz000sgk8g-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgk8g",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgk90","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgk90-1-master.tif","497","","","","","","","","","pd","","","","","MS 3 folio 248v","v","","","","","","","","","","","","","","","21198-zz000sgk90-1-thumbnail.jpg","21198-zz000sgk90-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgk90",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgkbh","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgkbh-1-master.tif","498","","","","","","","","","pd","","","","","MS 3 folio 249","r","","","","","","","","","","","","","","","21198-zz000sgkbh-1-thumbnail.jpg","21198-zz000sgkbh-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgkbh",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgkc1","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgkc1-1-master.tif","499","","","","","","","","","pd","","","","","MS 3 folio 249v","v","","","","","","","","","","","","","","","21198-zz000sgkc1-1-thumbnail.jpg","21198-zz000sgkc1-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgkc1",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgkdj","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgkdj-1-master.tif","500","","","","","","","","","pd","","","","","MS 3 folio 250","r","","","","","","","","","","","","","","","21198-zz000sgkdj-1-thumbnail.jpg","21198-zz000sgkdj-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgkdj",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgkf2","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgkf2-1-master.tif","501","","","","","","","","","pd","","","","","MS 3 folio 250v","v","","","","","","","","","","","","","","","21198-zz000sgkf2-1-thumbnail.jpg","21198-zz000sgkf2-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgkf2",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgkgk","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgkgk-1-master.tif","502","","","","","","","","","pd","","","","","MS 3 folio 251","r","","","","","","","","","","","","","","","21198-zz000sgkgk-1-thumbnail.jpg","21198-zz000sgkgk-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgkgk",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgkh3","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgkh3-1-master.tif","503","","","","","","","","","pd","","","","","MS 3 folio 251v","v","","","","","","","","","","","","","","","21198-zz000sgkh3-1-thumbnail.jpg","21198-zz000sgkh3-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgkh3",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgkjm","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgkjm-1-master.tif","504","","","","","","","","","pd","","","","","MS 3 folio 252","r","","","","","","","","","","","","","","","21198-zz000sgkjm-1-thumbnail.jpg","21198-zz000sgkjm-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgkjm",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgkk4","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgkk4-1-master.tif","505","","","","","","","","","pd","","","","","MS 3 folio 252v","v","","","","","","","","","","","","","","","21198-zz000sgkk4-1-thumbnail.jpg","21198-zz000sgkk4-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgkk4",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgkmn","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgkmn-1-master.tif","506","","","","","","","","","pd","","","","","MS 3 folio 253","r","","","","","","","","","","","","","","","21198-zz000sgkmn-1-thumbnail.jpg","21198-zz000sgkmn-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgkmn",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgkn5","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgkn5-1-master.tif","507","","","","","","","","","pd","","","","","MS 3 folio 253v","v","","","","","","","","","","","","","","","21198-zz000sgkn5-1-thumbnail.jpg","21198-zz000sgkn5-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgkn5",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgkpp","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgkpp-1-master.tif","508","","","","","","","","","pd","","","","","MS 3 folio 254","r","","","","","","","","","","","","","","","21198-zz000sgkpp-1-thumbnail.jpg","21198-zz000sgkpp-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgkpp",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgkq6","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgkq6-1-master.tif","509","","","","","","","","","pd","","","","","MS 3 folio 254v","v","","","","","","","","","","","","","","","21198-zz000sgkq6-1-thumbnail.jpg","21198-zz000sgkq6-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgkq6",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgkrq","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgkrq-1-master.tif","510","","","","","","","","","pd","","","","","MS 3 folio 255","r","","","","","","","","","","","","","","","21198-zz000sgkrq-1-thumbnail.jpg","21198-zz000sgkrq-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgkrq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgks7","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgks7-1-master.tif","511","","","","","","","","","pd","","","","","MS 3 folio 255v","v","","","","","","","","","","","","","","","21198-zz000sgks7-1-thumbnail.jpg","21198-zz000sgks7-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgks7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000sgktr","ark:/21198/zz000sd9gt","2","Completed","Page","medren/masters/21198-zz000sgktr-1-master.tif","512","","","","","","","","","pd","","","","","MS 3 folio 256","r","","","","","","","","","","","","","","","21198-zz000sgktr-1-thumbnail.jpg","21198-zz000sgktr-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sgktr",""
