"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Description.abstract","Coverage.geographic","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Relation.textDirection","Format.extent","thumbnailImageName","masterImageName","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rtxh0","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rtxh0-1-master.tif","326","","","","","","","","","pd","","","","","326","v","","","","","","","","","","","","","","","21198-zz000rtxh0-1-thumbnail.jpg","21198-zz000rtxh0-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rtxh0",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rtxjh","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rtxjh-1-master.tif","327","","","","","","","","","pd","","","","","327","r","","","","","","","","","","","","","","","21198-zz000rtxjh-1-thumbnail.jpg","21198-zz000rtxjh-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rtxjh",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rtxk1","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rtxk1-1-master.tif","328","","","","","","","","","pd","","","","","328","v","","","","","","","","","","","","","","","21198-zz000rtxk1-1-thumbnail.jpg","21198-zz000rtxk1-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rtxk1",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rtxmj","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rtxmj-1-master.tif","329","","","","","","","","","pd","","","","","329","r","","","","","","","","","","","","","","","21198-zz000rtxmj-1-thumbnail.jpg","21198-zz000rtxmj-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rtxmj",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rtxn2","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rtxn2-1-master.tif","330","","","","","","","","","pd","","","","","330","v","","","","","","","","","","","","","","","21198-zz000rtxn2-1-thumbnail.jpg","21198-zz000rtxn2-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rtxn2",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rtxpk","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rtxpk-1-master.tif","331","","","","","","","","","pd","","","","","331","r","","","","","","","","","","","","","","","21198-zz000rtxpk-1-thumbnail.jpg","21198-zz000rtxpk-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rtxpk",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rtxq3","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rtxq3-1-master.tif","332","","","","","","","","","pd","","","","","332","v","","","","","","","","","","","","","","","21198-zz000rtxq3-1-thumbnail.jpg","21198-zz000rtxq3-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rtxq3",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rtxrm","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rtxrm-1-master.tif","333","","","","","","","","","pd","","","","","333","r","","","","","","","","","","","","","","","21198-zz000rtxrm-1-thumbnail.jpg","21198-zz000rtxrm-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rtxrm",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rtxs4","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rtxs4-1-master.tif","334","","","","","","","","","pd","","","","","334","v","","","","","","","","","","","","","","","21198-zz000rtxs4-1-thumbnail.jpg","21198-zz000rtxs4-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rtxs4",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rtxtn","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rtxtn-1-master.tif","335","","","","","","","","","pd","","","","","335","r","","","","","","","","","","","","","","","21198-zz000rtxtn-1-thumbnail.jpg","21198-zz000rtxtn-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rtxtn",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rtxv5","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rtxv5-1-master.tif","336","","","","","","","","","pd","","","","","336","v","","","","","","","","","","","","","","","21198-zz000rtxv5-1-thumbnail.jpg","21198-zz000rtxv5-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rtxv5",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rtxwp","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rtxwp-1-master.tif","337","","","","","","","","","pd","","","","","337","r","","","","","","","","","","","","","","","21198-zz000rtxwp-1-thumbnail.jpg","21198-zz000rtxwp-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rtxwp",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rtxx6","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rtxx6-1-master.tif","338","","","","","","","","","pd","","","","","338","v","","","","","","","","","","","","","","","21198-zz000rtxx6-1-thumbnail.jpg","21198-zz000rtxx6-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rtxx6",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rtxzq","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rtxzq-1-master.tif","339","","","","","","","","","pd","","","","","339","r","","","","","","","","","","","","","","","21198-zz000rtxzq-1-thumbnail.jpg","21198-zz000rtxzq-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rtxzq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rtz0q","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rtz0q-1-master.tif","340","","","","","","","","","pd","","","","","340","v","","","","","","","","","","","","","","","21198-zz000rtz0q-1-thumbnail.jpg","21198-zz000rtz0q-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rtz0q",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv13p","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv13p-1-master.tif","341","","","","","","","","","pd","","","","","341","r","","","","","","","","","","","","","","","21198-zz000rv13p-1-thumbnail.jpg","21198-zz000rv13p-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv13p",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv146","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv146-1-master.tif","342","","","","","","","","","pd","","","","","342","v","","","","","","","","","","","","","","","21198-zz000rv146-1-thumbnail.jpg","21198-zz000rv146-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv146",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv15q","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv15q-1-master.tif","343","","","","","","","","","pd","","","","","343","r","","","","","","","","","","","","","","","21198-zz000rv15q-1-thumbnail.jpg","21198-zz000rv15q-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv15q",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv167","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv167-1-master.tif","344","","","","","","","","","pd","","","","","344","v","","","","","","","","","","","","","","","21198-zz000rv167-1-thumbnail.jpg","21198-zz000rv167-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv167",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv17r","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv17r-1-master.tif","345","","","","","","","","","pd","","","","","345","r","","","","","","","","","","","","","","","21198-zz000rv17r-1-thumbnail.jpg","21198-zz000rv17r-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv17r",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv188","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv188-1-master.tif","346","","","","","","","","","pd","","","","","346","v","","","","","","","","","","","","","","","21198-zz000rv188-1-thumbnail.jpg","21198-zz000rv188-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv188",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv19s","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv19s-1-master.tif","347","","","","","","","","","pd","","","","","347","r","","","","","","","","","","","","","","","21198-zz000rv19s-1-thumbnail.jpg","21198-zz000rv19s-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv19s",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv1b9","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv1b9-1-master.tif","348","","","","","","","","","pd","","","","","348","v","","","","","","","","","","","","","","","21198-zz000rv1b9-1-thumbnail.jpg","21198-zz000rv1b9-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv1b9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv1ct","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv1ct-1-master.tif","349","","","","","","","","","pd","","","","","349","r","","","","","","","","","","","","","","","21198-zz000rv1ct-1-thumbnail.jpg","21198-zz000rv1ct-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv1ct",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv1db","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv1db-1-master.tif","350","","","","","","","","","pd","","","","","350","v","","","","","","","","","","","","","","","21198-zz000rv1db-1-thumbnail.jpg","21198-zz000rv1db-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv1db",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv1fv","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv1fv-1-master.tif","351","","","","","","","","","pd","","","","","351","r","","","","","","","","","","","","","","","21198-zz000rv1fv-1-thumbnail.jpg","21198-zz000rv1fv-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv1fv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv1gc","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv1gc-1-master.tif","352","","","","","","","","","pd","","","","","352","v","","","","","","","","","","","","","","","21198-zz000rv1gc-1-thumbnail.jpg","21198-zz000rv1gc-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv1gc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv1hw","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv1hw-1-master.tif","353","","","","","","","","","pd","","","","","353","r","","","","","","","","","","","","","","","21198-zz000rv1hw-1-thumbnail.jpg","21198-zz000rv1hw-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv1hw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv1jd","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv1jd-1-master.tif","354","","","","","","","","","pd","","","","","354","v","","","","","","","","","","","","","","","21198-zz000rv1jd-1-thumbnail.jpg","21198-zz000rv1jd-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv1jd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv1kx","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv1kx-1-master.tif","355","","","","","","","","","pd","","","","","355","r","","","","","","","","","","","","","","","21198-zz000rv1kx-1-thumbnail.jpg","21198-zz000rv1kx-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv1kx",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv1mf","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv1mf-1-master.tif","356","","","","","","","","","pd","","","","","356","v","","","","","","","","","","","","","","","21198-zz000rv1mf-1-thumbnail.jpg","21198-zz000rv1mf-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv1mf",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv1nz","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv1nz-1-master.tif","357","","","","","","","","","pd","","","","","357","r","","","","","","","","","","","","","","","21198-zz000rv1nz-1-thumbnail.jpg","21198-zz000rv1nz-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv1nz",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv1pg","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv1pg-1-master.tif","358","","","","","","","","","pd","","","","","358","v","","","","","","","","","","","","","","","21198-zz000rv1pg-1-thumbnail.jpg","21198-zz000rv1pg-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv1pg",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv1q0","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv1q0-1-master.tif","359","","","","","","","","","pd","","","","","359","r","","","","","","","","","","","","","","","21198-zz000rv1q0-1-thumbnail.jpg","21198-zz000rv1q0-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv1q0",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv1rh","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv1rh-1-master.tif","360","","","","","","","","","pd","","","","","360","v","","","","","","","","","","","","","","","21198-zz000rv1rh-1-thumbnail.jpg","21198-zz000rv1rh-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv1rh",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv7x0","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv7x0-1-master.tif","361","","","","","","","","","pd","","","","","361","r","","","","","","","","","","","","","","","21198-zz000rv7x0-1-thumbnail.jpg","21198-zz000rv7x0-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv7x0",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv7zh","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv7zh-1-master.tif","362","","","","","","","","","pd","","","","","362","v","","","","","","","","","","","","","","","21198-zz000rv7zh-1-thumbnail.jpg","21198-zz000rv7zh-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv7zh",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv80h","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv80h-1-master.tif","363","","","","","","","","","pd","","","","","363","r","","","","","","","","","","","","","","","21198-zz000rv80h-1-thumbnail.jpg","21198-zz000rv80h-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv80h",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv811","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv811-1-master.tif","364","","","","","","","","","pd","","","","","364","v","","","","","","","","","","","","","","","21198-zz000rv811-1-thumbnail.jpg","21198-zz000rv811-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv811",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv82j","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv82j-1-master.tif","365","","","","","","","","","pd","","","","","365","r","","","","","","","","","","","","","","","21198-zz000rv82j-1-thumbnail.jpg","21198-zz000rv82j-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv82j",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv832","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv832-1-master.tif","366","","","","","","","","","pd","","","","","366","v","","","","","","","","","","","","","","","21198-zz000rv832-1-thumbnail.jpg","21198-zz000rv832-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv832",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv84k","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv84k-1-master.tif","367","","","","","","","","","pd","","","","","367","r","","","","","","","","","","","","","","","21198-zz000rv84k-1-thumbnail.jpg","21198-zz000rv84k-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv84k",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv853","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv853-1-master.tif","368","","","","","","","","","pd","","","","","368","v","","","","","","","","","","","","","","","21198-zz000rv853-1-thumbnail.jpg","21198-zz000rv853-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv853",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv86m","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv86m-1-master.tif","369","","","","","","","","","pd","","","","","369","r","","","","","","","","","","","","","","","21198-zz000rv86m-1-thumbnail.jpg","21198-zz000rv86m-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv86m",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv874","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv874-1-master.tif","370","","","","","","","","","pd","","","","","370","v","","","","","","","","","","","","","","","21198-zz000rv874-1-thumbnail.jpg","21198-zz000rv874-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv874",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv88n","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv88n-1-master.tif","371","","","","","","","","","pd","","","","","371","r","","","","","","","","","","","","","","","21198-zz000rv88n-1-thumbnail.jpg","21198-zz000rv88n-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv88n",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv895","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv895-1-master.tif","372","","","","","","","","","pd","","","","","372","v","","","","","","","","","","","","","","","21198-zz000rv895-1-thumbnail.jpg","21198-zz000rv895-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv895",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv8bp","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv8bp-1-master.tif","373","","","","","","","","","pd","","","","","373","r","","","","","","","","","","","","","","","21198-zz000rv8bp-1-thumbnail.jpg","21198-zz000rv8bp-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv8bp",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv8c6","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv8c6-1-master.tif","374","","","","","","","","","pd","","","","","374","v","","","","","","","","","","","","","","","21198-zz000rv8c6-1-thumbnail.jpg","21198-zz000rv8c6-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv8c6",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv8dq","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv8dq-1-master.tif","375","","","","","","","","","pd","","","","","375","r","","","","","","","","","","","","","","","21198-zz000rv8dq-1-thumbnail.jpg","21198-zz000rv8dq-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv8dq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv8f7","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv8f7-1-master.tif","376","","","","","","","","","pd","","","","","376","v","","","","","","","","","","","","","","","21198-zz000rv8f7-1-thumbnail.jpg","21198-zz000rv8f7-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv8f7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000rv8gr","ark:/21198/zz000rss1c","2","Completed","Page","medren/masters/21198-zz000rv8gr-1-master.tif","377","","","","","","","","","pd","","","","","377","r","","","","","","","","","","","","","","","21198-zz000rv8gr-1-thumbnail.jpg","21198-zz000rv8gr-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rv8gr",""
