"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","volume/year","Publisher","Publisher.place","Date.issued (single)","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Abstract","Note.content","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Subject.topic","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_021.tif","Page","Page 21","21","ark:/21198/z1cg1qx9","ark:/21198/z1b29w70","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29w70",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_022.tif","Page","Page 22","22","ark:/21198/z1cg1qx9","ark:/21198/z16d7tz1","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7tz1",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_023.tif","Page","Page 23","23","ark:/21198/z1cg1qx9","ark:/21198/z12n736n","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n736n",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_024.tif","Page","Page 24","24","ark:/21198/z1cg1qx9","ark:/21198/z1xw6kph","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw6kph",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_025.tif","Page","Page 25","25","ark:/21198/z1cg1qx9","ark:/21198/z1t45v0z","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45v0z",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_026.tif","Page","Page 26","26","ark:/21198/z1cg1qx9","ark:/21198/z1pc5392","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc5392",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_027.tif","Page","Page 27","27","ark:/21198/z1cg1qx9","ark:/21198/z1jm4bkb","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm4bkb",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_028.tif","Page","Page 28","28","ark:/21198/z1cg1qx9","ark:/21198/z1dv3ksq","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3ksq",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_029.tif","Page","Page 29","29","ark:/21198/z1cg1qx9","ark:/21198/z1961jhg","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1961jhg",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_030.tif","Page","Page 30","30","ark:/21198/z1cg1qx9","ark:/21198/z15f0ssr","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0ssr",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_031.tif","Page","Page 31","31","ark:/21198/z1cg1qx9","ark:/21198/z11p021c","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p021c",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_032.tif","Page","Page 32","32","ark:/21198/z1cg1qx9","ark:/21198/z1ww9jm1","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww9jm1",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_033.tif","Page","Page 33","33","ark:/21198/z1cg1qx9","ark:/21198/z1s48sx2","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48sx2",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_034.tif","Page","Page 34","34","ark:/21198/z1cg1qx9","ark:/21198/z1nc825p","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc825p",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_035.tif","Page","Page 35","35","ark:/21198/z1cg1qx9","ark:/21198/z1hm79c2","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm79c2",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_036.tif","Page","Page 36","36","ark:/21198/z1cg1qx9","ark:/21198/z1cz584z","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz584z",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_037.tif","Page","Page 37","37","ark:/21198/z1cg1qx9","ark:/21198/z1864hc3","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1864hc3",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_038.tif","Page","Page 38","38","ark:/21198/z1cg1qx9","ark:/21198/z14f3rmx","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3rmx",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_039.tif","Page","Page 39","39","ark:/21198/z1cg1qx9","ark:/21198/z10p30x1","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p30x1",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_040.tif","Page","Page 40","40","ark:/21198/z1cg1qx9","ark:/21198/z1vx2hg6","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2hg6",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_041.tif","Page","Page 41","41","ark:/21198/z1cg1qx9","ark:/21198/z1r51rpw","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51rpw",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_042.tif","Page","Page 42","42","ark:/21198/z1cg1qx9","ark:/21198/z1md10x3","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md10x3",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_043.tif","Page","Page 43","43","ark:/21198/z1cg1qx9","ark:/21198/z1gq8zp2","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8zp2",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_044.tif","Page","Page 44","44","ark:/21198/z1cg1qx9","ark:/21198/z1bz86x8","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz86x8",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_045.tif","Page","Page 45","45","ark:/21198/z1cg1qx9","ark:/21198/z1767g68","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1767g68",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_046.tif","Page","Page 46","46","ark:/21198/z1cg1qx9","ark:/21198/z13f6qjf","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6qjf",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_047.tif","Page","Page 47","47","ark:/21198/z1cg1qx9","ark:/21198/z1zp6713","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp6713",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_048.tif","Page","Page 48","48","ark:/21198/z1cg1qx9","ark:/21198/z1tx5g9c","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx5g9c",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_049.tif","Page","Page 49","49","ark:/21198/z1cg1qx9","ark:/21198/z1q54qh2","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54qh2",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_050.tif","Page","Page 50","50","ark:/21198/z1cg1qx9","ark:/21198/z1kh2p8z","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2p8z",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_051.tif","Page","Page 51","51","ark:/21198/z1cg1qx9","ark:/21198/z1fr1xj7","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1xj7",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_052.tif","Page","Page 52","52","ark:/21198/z1cg1qx9","ark:/21198/z1b015sr","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b015sr",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_053.tif","Page","Page 53","53","ark:/21198/z1cg1qx9","ark:/21198/z1670f4b","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1670f4b",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_054.tif","Page","Page 54","54","ark:/21198/z1cg1qx9","ark:/21198/z12f9pd2","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9pd2",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_055.tif","Page","Page 55","55","ark:/21198/z1cg1qx9","ark:/21198/z1xp95w9","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp95w9",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_056.tif","Page","Page 56","56","ark:/21198/z1cg1qx9","ark:/21198/z1sx8f4j","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx8f4j",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_057.tif","Page","Page 57","57","ark:/21198/z1cg1qx9","ark:/21198/z1p86ctf","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p86ctf",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_058.tif","Page","Page 58","58","ark:/21198/z1cg1qx9","ark:/21198/z1jh5n2p","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh5n2p",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_059.tif","Page","Page 59","59","ark:/21198/z1cg1qx9","ark:/21198/z1dr4wcd","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4wcd",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_060.tif","Page","Page 60","60","ark:/21198/z1cg1qx9","ark:/21198/z19044pt","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19044pt",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_061.tif","Page","Page 61","61","ark:/21198/z1cg1qx9","ark:/21198/z1573cz3","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1573cz3",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_062.tif","Page","Page 62","62","ark:/21198/z1cg1qx9","ark:/21198/z11g2n6b","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2n6b",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_063.tif","Page","Page 63","63","ark:/21198/z1cg1qx9","ark:/21198/z1wq24q1","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq24q1",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_064.tif","Page","Page 64","64","ark:/21198/z1cg1qx9","ark:/21198/z1s203db","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s203db",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_065.tif","Page","Page 65","65","ark:/21198/z1cg1qx9","ark:/21198/z1n89bnm","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n89bnm",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_066.tif","Page","Page 66","66","ark:/21198/z1cg1qx9","ark:/21198/z1hh8kxw","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8kxw",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_067.tif","Page","Page 67","67","ark:/21198/z1cg1qx9","ark:/21198/z1cr7v8g","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7v8g",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_068.tif","Page","Page 68","68","ark:/21198/z1cg1qx9","ark:/21198/z18073jf","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18073jf",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_069.tif","Page","Page 69","69","ark:/21198/z1cg1qx9","ark:/21198/z1476btq","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1476btq",""
"Masters/othermasters/DEPzanzibar/images/Vol_09/uclalsc_3682798_vol09_070.tif","Page","Page 70","70","ark:/21198/z1cg1qx9","ark:/21198/z10g5m2z","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5m2z",""
