"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","volume/year","Publisher","Publisher.place","Date.issued (single)","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Abstract","Note.content","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Subject.topic","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_024.tif","Page","Page 24","24","ark:/21198/z14x78nx","ark:/21198/z17m28sn","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m28sn",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_025.tif","Page","Page 25","25","ark:/21198/z14x78nx","ark:/21198/z13v1j2b","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v1j2b",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_026.tif","Page","Page 26","26","ark:/21198/z14x78nx","ark:/21198/z1059grp","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059grp",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_027.tif","Page","Page 27","27","ark:/21198/z14x78nx","ark:/21198/z1vd908s","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd908s",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_028.tif","Page","Page 28","28","ark:/21198/z14x78nx","ark:/21198/z1qn87nd","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn87nd",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_029.tif","Page","Page 29","29","ark:/21198/z14x78nx","ark:/21198/z1kw7gxp","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw7gxp",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_030.tif","Page","Page 30","30","ark:/21198/z14x78nx","ark:/21198/z1g46r6p","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46r6p",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_031.tif","Page","Page 31","31","ark:/21198/z14x78nx","ark:/21198/z1bc60c0","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc60c0",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_032.tif","Page","Page 32","32","ark:/21198/z14x78nx","ark:/21198/z16m57n8","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m57n8",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_033.tif","Page","Page 33","33","ark:/21198/z14x78nx","ark:/21198/z12z36cq","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z36cq",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_034.tif","Page","Page 34","34","ark:/21198/z14x78nx","ark:/21198/z1z62pwb","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z62pwb",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_035.tif","Page","Page 35","35","ark:/21198/z14x78nx","ark:/21198/z1tf1z6g","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1z6g",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_036.tif","Page","Page 36","36","ark:/21198/z14x78nx","ark:/21198/z1pp16j1","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp16j1",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_037.tif","Page","Page 37","37","ark:/21198/z14x78nx","ark:/21198/z1jx0fsv","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx0fsv",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_038.tif","Page","Page 38","38","ark:/21198/z14x78nx","ark:/21198/z1f49q0d","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49q0d",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_039.tif","Page","Page 39","39","ark:/21198/z14x78nx","ark:/21198/z19c8z8p","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8z8p",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_040.tif","Page","Page 40","40","ark:/21198/z14x78nx","ark:/21198/z15q6wxt","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6wxt",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_041.tif","Page","Page 41","41","ark:/21198/z14x78nx","ark:/21198/z11z658s","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z658s",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_042.tif","Page","Page 42","42","ark:/21198/z14x78nx","ark:/21198/z1x65ntv","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65ntv",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_043.tif","Page","Page 43","43","ark:/21198/z14x78nx","ark:/21198/z1sf4x3j","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4x3j",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_044.tif","Page","Page 44","44","ark:/21198/z14x78nx","ark:/21198/z1np4599","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4599",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_045.tif","Page","Page 45","45","ark:/21198/z14x78nx","ark:/21198/z1hx3dhp","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx3dhp",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_046.tif","Page","Page 46","46","ark:/21198/z14x78nx","ark:/21198/z1d52ns8","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52ns8",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_047.tif","Page","Page 47","47","ark:/21198/z14x78nx","ark:/21198/z18h0mj5","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h0mj5",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_048.tif","Page","Page 48","48","ark:/21198/z14x78nx","ark:/21198/z14q9vtw","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9vtw",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_049.tif","Page","Page 49","49","ark:/21198/z14x78nx","ark:/21198/z10z945v","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z945v",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_050.tif","Page","Page 50","50","ark:/21198/z14x78nx","ark:/21198/z1w68mn1","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w68mn1",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_051.tif","Page","Page 51","51","ark:/21198/z14x78nx","ark:/21198/z1rf7vx9","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7vx9",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_052.tif","Page","Page 52","52","ark:/21198/z14x78nx","ark:/21198/z1mp7431","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp7431",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_053.tif","Page","Page 53","53","ark:/21198/z14x78nx","ark:/21198/z1gx6cc9","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx6cc9",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_054.tif","Page","Page 54","54","ark:/21198/z14x78nx","ark:/21198/z1c84b4h","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c84b4h",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_055.tif","Page","Page 55","55","ark:/21198/z14x78nx","ark:/21198/z17h3kf7","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h3kf7",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_056.tif","Page","Page 56","56","ark:/21198/z14x78nx","ark:/21198/z13r2trz","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2trz",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_057.tif","Page","Page 57","57","ark:/21198/z14x78nx","ark:/21198/z100231b","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz100231b",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_058.tif","Page","Page 58","58","ark:/21198/z14x78nx","ark:/21198/z1v71kgr","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v71kgr",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_059.tif","Page","Page 59","59","ark:/21198/z14x78nx","ark:/21198/z1qg0tqk","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0tqk",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_060.tif","Page","Page 60","60","ark:/21198/z14x78nx","ark:/21198/z1kq030n","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq030n",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_061.tif","Page","Page 61","61","ark:/21198/z14x78nx","ark:/21198/z1g181nj","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g181nj",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_062.tif","Page","Page 62","62","ark:/21198/z14x78nx","ark:/21198/z1b87904","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87904",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_063.tif","Page","Page 63","63","ark:/21198/z14x78nx","ark:/21198/z16h6j9v","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6j9v",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_064.tif","Page","Page 64","64","ark:/21198/z14x78nx","ark:/21198/z12r5sk4","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5sk4",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_065.tif","Page","Page 65","65","ark:/21198/z14x78nx","ark:/21198/z1z0591n","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z0591n",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_066.tif","Page","Page 66","66","ark:/21198/z14x78nx","ark:/21198/z1t74j9x","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t74j9x",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_067.tif","Page","Page 67","67","ark:/21198/z14x78nx","ark:/21198/z1pg3sk6","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3sk6",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_068.tif","Page","Page 68","68","ark:/21198/z14x78nx","ark:/21198/z1jt1r7r","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1r7r",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_069.tif","Page","Page 69","69","ark:/21198/z14x78nx","ark:/21198/z1f210j5","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f210j5",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_070.tif","Page","Page 70","70","ark:/21198/z14x78nx","ark:/21198/z19907wb","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19907wb",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_071.tif","Page","Page 71","71","ark:/21198/z14x78nx","ark:/21198/z15h9h41","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h9h41",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_072.tif","Page","Page 72","72","ark:/21198/z14x78nx","ark:/21198/z11r8rcv","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8rcv",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_073.tif","Page","Page 73","73","ark:/21198/z14x78nx","ark:/21198/z1x087vd","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x087vd",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_074.tif","Page","Page 74","74","ark:/21198/z14x78nx","ark:/21198/z1s77h5j","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s77h5j",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_075.tif","Page","Page 75","75","ark:/21198/z14x78nx","ark:/21198/z1nk5fv4","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk5fv4",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_076.tif","Page","Page 76","76","ark:/21198/z14x78nx","ark:/21198/z1ht4q6q","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht4q6q",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_077.tif","Page","Page 77","77","ark:/21198/z14x78nx","ark:/21198/z1d23zhr","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23zhr",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_078.tif","Page","Page 78","78","ark:/21198/z14x78nx","ark:/21198/z18936sd","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18936sd",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_079.tif","Page","Page 79","79","ark:/21198/z14x78nx","ark:/21198/z14j2g06","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2g06",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_080.tif","Page","Page 80","80","ark:/21198/z14x78nx","ark:/21198/z10s1q8g","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1q8g",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_081.tif","Page","Page 81","81","ark:/21198/z14x78nx","ark:/21198/z1w39x68","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39x68",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_082.tif","Page","Page 82","82","ark:/21198/z14x78nx","ark:/21198/z1rb95fg","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb95fg",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_083.tif","Page","Page 83","83","ark:/21198/z14x78nx","ark:/21198/z1mk8dsn","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk8dsn",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_084.tif","Page","Page 84","84","ark:/21198/z14x78nx","ark:/21198/z1gt7p3s","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7p3s",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_085.tif","Page","Page 85","85","ark:/21198/z14x78nx","ark:/21198/z1c26xcc","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26xcc",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_086.tif","Page","Page 86","86","ark:/21198/z14x78nx","ark:/21198/z17965jp","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17965jp",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_087.tif","Page","Page 87","87","ark:/21198/z14x78nx","ark:/21198/z13j5dtz","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j5dtz",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_088.tif","Page","Page 88","88","ark:/21198/z14x78nx","ark:/21198/z1zw3mr0","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3mr0",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_089.tif","Page","Page 89","89","ark:/21198/z14x78nx","ark:/21198/z1v42w10","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42w10",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_090.tif","Page","Page 90","90","ark:/21198/z14x78nx","ark:/21198/z1qc24cj","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc24cj",""
"Masters/othermasters/DEPzanzibar/images/Vol_03/uclalsc_3682798_vol03_091.tif","Page","Page 91","91","ark:/21198/z14x78nx","ark:/21198/z1km1cqq","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km1cqq",""
