"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","volume/year","Publisher","Publisher.place","Date.issued (single)","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Abstract","Note.content","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Subject.topic","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_026.tif","Page","Page 26","26","ark:/21198/z1wd61cq","ark:/21198/z1ff5t7c","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5t7c",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_027.tif","Page","Page 27","27","ark:/21198/z1wd61cq","ark:/21198/z19p52h1","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p52h1",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_028.tif","Page","Page 28","28","ark:/21198/z1wd61cq","ark:/21198/z15x49tr","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x49tr",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_029.tif","Page","Page 29","29","ark:/21198/z1wd61cq","ark:/21198/z1253k46","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1253k46",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_030.tif","Page","Page 30","30","ark:/21198/z1wd61cq","ark:/21198/z1xd32k0","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd32k0",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_031.tif","Page","Page 31","31","ark:/21198/z1wd61cq","ark:/21198/z1sn29tt","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn29tt",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_032.tif","Page","Page 32","32","ark:/21198/z1wd61cq","ark:/21198/z1nw1k3h","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw1k3h",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_033.tif","Page","Page 33","33","ark:/21198/z1wd61cq","ark:/21198/z1j69hrd","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69hrd",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_034.tif","Page","Page 34","34","ark:/21198/z1wd61cq","ark:/21198/z1df8s2j","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df8s2j",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_035.tif","Page","Page 35","35","ark:/21198/z1wd61cq","ark:/21198/z18p81d3","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p81d3",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_036.tif","Page","Page 36","36","ark:/21198/z1wd61cq","ark:/21198/z14x78pc","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x78pc",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_037.tif","Page","Page 37","37","ark:/21198/z1wd61cq","ark:/21198/z1156hzz","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1156hzz",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_038.tif","Page","Page 38","38","ark:/21198/z1wd61cq","ark:/21198/z1wd61fm","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd61fm",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_039.tif","Page","Page 39","39","ark:/21198/z1wd61cq","ark:/21198/z1rn58qw","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn58qw",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_040.tif","Page","Page 40","40","ark:/21198/z1wd61cq","ark:/21198/z1n037cr","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n037cr",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_041.tif","Page","Page 41","41","ark:/21198/z1wd61cq","ark:/21198/z1h72gn1","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72gn1",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_042.tif","Page","Page 42","42","ark:/21198/z1wd61cq","ark:/21198/z1cg1qzr","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1qzr",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_043.tif","Page","Page 43","43","ark:/21198/z1wd61cq","ark:/21198/z17q109q","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q109q",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_044.tif","Page","Page 44","44","ark:/21198/z1wd61cq","ark:/21198/z13z07h3","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z07h3",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_045.tif","Page","Page 45","45","ark:/21198/z1wd61cq","ark:/21198/z1059gs4","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059gs4",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_046.tif","Page","Page 46","46","ark:/21198/z1wd61cq","ark:/21198/z1vd9097","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd9097",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_047.tif","Page","Page 47","47","ark:/21198/z1wd61cq","ark:/21198/z1qr6xz0","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6xz0",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_048.tif","Page","Page 48","48","ark:/21198/z1wd61cq","ark:/21198/z1m06698","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m06698",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_049.tif","Page","Page 49","49","ark:/21198/z1wd61cq","ark:/21198/z1g75fm0","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g75fm0",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_050.tif","Page","Page 50","50","ark:/21198/z1wd61cq","ark:/21198/z1bg4pxq","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg4pxq",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_051.tif","Page","Page 51","51","ark:/21198/z1wd61cq","ark:/21198/z16q3z4h","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3z4h",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_052.tif","Page","Page 52","52","ark:/21198/z1wd61cq","ark:/21198/z12z36d5","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z36d5",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_053.tif","Page","Page 53","53","ark:/21198/z1wd61cq","ark:/21198/z1z91d92","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z91d92",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_054.tif","Page","Page 54","54","ark:/21198/z1wd61cq","ark:/21198/z1tj0njw","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0njw",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_055.tif","Page","Page 55","55","ark:/21198/z1wd61cq","ark:/21198/z1pr9wv2","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9wv2",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_056.tif","Page","Page 56","56","ark:/21198/z1wd61cq","ark:/21198/z1k0956b","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k0956b",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_057.tif","Page","Page 57","57","ark:/21198/z1wd61cq","ark:/21198/z1f78dgm","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f78dgm",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_058.tif","Page","Page 58","58","ark:/21198/z1wd61cq","ark:/21198/z19g7nqf","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7nqf",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_059.tif","Page","Page 59","59","ark:/21198/z1wd61cq","ark:/21198/z15q6wz8","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6wz8",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_060.tif","Page","Page 60","60","ark:/21198/z1wd61cq","ark:/21198/z1224vm4","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224vm4",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_061.tif","Page","Page 61","61","ark:/21198/z1wd61cq","ark:/21198/z1x94c47","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x94c47",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_062.tif","Page","Page 62","62","ark:/21198/z1wd61cq","ark:/21198/z1sj3mgd","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj3mgd",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_063.tif","Page","Page 63","63","ark:/21198/z1wd61cq","ark:/21198/z1ns2vtk","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2vtk",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_064.tif","Page","Page 64","64","ark:/21198/z1wd61cq","ark:/21198/z1j1243z","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j1243z",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_065.tif","Page","Page 65","65","ark:/21198/z1wd61cq","ark:/21198/z1d81c9b","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d81c9b",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_066.tif","Page","Page 66","66","ark:/21198/z1wd61cq","ark:/21198/z18h0mkm","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h0mkm",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_067.tif","Page","Page 67","67","ark:/21198/z1wd61cq","ark:/21198/z14t8k82","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t8k82",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_068.tif","Page","Page 68","68","ark:/21198/z1wd61cq","ark:/21198/z1127th6","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127th6",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_069.tif","Page","Page 69","69","ark:/21198/z1wd61cq","ark:/21198/z1w97b2r","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w97b2r",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_070.tif","Page","Page 70","70","ark:/21198/z1wd61cq","ark:/21198/z1rj6kcg","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj6kcg",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_071.tif","Page","Page 71","71","ark:/21198/z1wd61cq","ark:/21198/z1ms5tp6","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5tp6",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_072.tif","Page","Page 72","72","ark:/21198/z1wd61cq","ark:/21198/z1h152w8","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h152w8",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_073.tif","Page","Page 73","73","ark:/21198/z1wd61cq","ark:/21198/z1c84b5z","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c84b5z",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_074.tif","Page","Page 74","74","ark:/21198/z1wd61cq","ark:/21198/z17m28t3","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m28t3",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_075.tif","Page","Page 75","75","ark:/21198/z1wd61cq","ark:/21198/z13v1j3s","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v1j3s",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_076.tif","Page","Page 76","76","ark:/21198/z1wd61cq","ark:/21198/z1030sdt","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1030sdt",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_077.tif","Page","Page 77","77","ark:/21198/z1wd61cq","ark:/21198/z1vb090t","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb090t",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_078.tif","Page","Page 78","78","ark:/21198/z1wd61cq","ark:/21198/z1qj9j6n","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj9j6n",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_079.tif","Page","Page 79","79","ark:/21198/z1wd61cq","ark:/21198/z1ks8sfg","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8sfg",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_080.tif","Page","Page 80","80","ark:/21198/z1wd61cq","ark:/21198/z1g181p0","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g181p0",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_081.tif","Page","Page 81","81","ark:/21198/z1wd61cq","ark:/21198/z1bc60df","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc60df",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_082.tif","Page","Page 82","82","ark:/21198/z1wd61cq","ark:/21198/z16m57pq","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m57pq",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_083.tif","Page","Page 83","83","ark:/21198/z1wd61cq","ark:/21198/z12v4h0v","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v4h0v",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_084.tif","Page","Page 84","84","ark:/21198/z1wd61cq","ark:/21198/z1z340kr","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z340kr",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_085.tif","Page","Page 85","85","ark:/21198/z1wd61cq","ark:/21198/z1tb37tk","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb37tk",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_086.tif","Page","Page 86","86","ark:/21198/z1wd61cq","ark:/21198/z1pk2h1c","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2h1c",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_087.tif","Page","Page 87","87","ark:/21198/z1wd61cq","ark:/21198/z1jt1r86","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1r86",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_088.tif","Page","Page 88","88","ark:/21198/z1wd61cq","ark:/21198/z1f49q1v","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49q1v",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_089.tif","Page","Page 89","89","ark:/21198/z1wd61cq","ark:/21198/z19c8z94","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8z94",""
"Masters/othermasters/DEPzanzibar/images/Vol_05/uclalsc_3682798_vol05_090.tif","Page","Page 90","90","ark:/21198/z1wd61cq","ark:/21198/z15m86m7","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m86m7",""
