"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","volume/year","Publisher","Publisher.place","Date.issued (single)","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Abstract","Note.content","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Subject.topic","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_048.tif","Page","Page 48","48","ark:/21198/z13z07gn","ark:/21198/z1p86cvw","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p86cvw",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_049.tif","Page","Page 49","49","ark:/21198/z13z07gn","ark:/21198/z1jm4bms","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm4bms",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_050.tif","Page","Page 50","50","ark:/21198/z13z07gn","ark:/21198/z1dv3kt5","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3kt5",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_051.tif","Page","Page 51","51","ark:/21198/z13z07gn","ark:/21198/z1932v2q","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932v2q",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_052.tif","Page","Page 52","52","ark:/21198/z13z07gn","ark:/21198/z15b23ct","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b23ct",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_053.tif","Page","Page 53","53","ark:/21198/z13z07gn","ark:/21198/z11k1bq0","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k1bq0",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_054.tif","Page","Page 54","54","ark:/21198/z13z07gn","ark:/21198/z1wt0v5t","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0v5t",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_055.tif","Page","Page 55","55","ark:/21198/z13z07gn","ark:/21198/z1s203fs","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s203fs",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_056.tif","Page","Page 56","56","ark:/21198/z13z07gn","ark:/21198/z1nc8264","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8264",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_057.tif","Page","Page 57","57","ark:/21198/z13z07gn","ark:/21198/z1hm79dh","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm79dh",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_058.tif","Page","Page 58","58","ark:/21198/z13z07gn","ark:/21198/z1cv6jnb","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6jnb",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_059.tif","Page","Page 59","59","ark:/21198/z13z07gn","ark:/21198/z1835szc","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835szc",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_060.tif","Page","Page 60","60","ark:/21198/z13z07gn","ark:/21198/z14b528w","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b528w",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_061.tif","Page","Page 61","61","ark:/21198/z13z07gn","ark:/21198/z10k49j5","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k49j5",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_062.tif","Page","Page 62","62","ark:/21198/z13z07gn","ark:/21198/z1vt3t2w","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3t2w",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_063.tif","Page","Page 63","63","ark:/21198/z13z07gn","ark:/21198/z1r51rqb","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51rqb",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_064.tif","Page","Page 64","64","ark:/21198/z13z07gn","ark:/21198/z1md10zj","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md10zj",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_065.tif","Page","Page 65","65","ark:/21198/z13z07gn","ark:/21198/z1gn086s","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn086s",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_066.tif","Page","Page 66","66","ark:/21198/z13z07gn","ark:/21198/z1bv9hjd","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9hjd",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_067.tif","Page","Page 67","67","ark:/21198/z13z07gn","ark:/21198/z1738rvf","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738rvf",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_068.tif","Page","Page 68","68","ark:/21198/z13z07gn","ark:/21198/z13b814h","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b814h",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_069.tif","Page","Page 69","69","ark:/21198/z13z07gn","ark:/21198/z1zk7hnt","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk7hnt",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_070.tif","Page","Page 70","70","ark:/21198/z13z07gn","ark:/21198/z1tx5gbt","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx5gbt",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_071.tif","Page","Page 71","71","ark:/21198/z13z07gn","ark:/21198/z1q54qjh","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54qjh",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_072.tif","Page","Page 72","72","ark:/21198/z13z07gn","ark:/21198/z1kd3zsb","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3zsb",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_073.tif","Page","Page 73","73","ark:/21198/z13z07gn","ark:/21198/z1fn373v","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn373v",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_074.tif","Page","Page 74","74","ark:/21198/z13z07gn","ark:/21198/z19w2gf1","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2gf1",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_075.tif","Page","Page 75","75","ark:/21198/z13z07gn","ark:/21198/z1641qp5","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641qp5",""
"Masters/othermasters/DEPzanzibar/images/Vol_11/uclalsc_3682798_vol11_076.tif","Page","Page 76","76","ark:/21198/z13z07gn","ark:/21198/z12c100p","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c100p",""
