"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","volume/year","Publisher","Publisher.place","Date.issued (single)","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Abstract","Note.content","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Subject.topic","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPzanzibar/images/Vol_08/uclalsc_3682798_vol08_001.tif","Page","Page 1","1","ark:/21198/z1h72gk4","ark:/21198/z1wq24pk","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq24pk",""
"Masters/othermasters/DEPzanzibar/images/Vol_08/uclalsc_3682798_vol08_002.tif","Page","Page 2","2","ark:/21198/z1h72gk4","ark:/21198/z1rz1czv","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz1czv",""
"Masters/othermasters/DEPzanzibar/images/Vol_08/uclalsc_3682798_vol08_003.tif","Page","Page 3","3","ark:/21198/z1h72gk4","ark:/21198/z1n60n9r","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60n9r",""
"Masters/othermasters/DEPzanzibar/images/Vol_08/uclalsc_3682798_vol08_004.tif","Page","Page 4","4","ark:/21198/z1h72gk4","ark:/21198/z1hd9wmx","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9wmx",""
"Masters/othermasters/DEPzanzibar/images/Vol_08/uclalsc_3682798_vol08_005.tif","Page","Page 5","5","ark:/21198/z1h72gk4","ark:/21198/z1cn94v4","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn94v4",""
"Masters/othermasters/DEPzanzibar/images/Vol_08/uclalsc_3682798_vol08_006.tif","Page","Page 6","6","ark:/21198/z1h72gk4","ark:/21198/z17w8d3c","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w8d3c",""
"Masters/othermasters/DEPzanzibar/images/Vol_08/uclalsc_3682798_vol08_007.tif","Page","Page 7","7","ark:/21198/z1h72gk4","ark:/21198/z1476bs8","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1476bs8",""
"Masters/othermasters/DEPzanzibar/images/Vol_08/uclalsc_3682798_vol08_008.tif","Page","Page 8","8","ark:/21198/z1h72gk4","ark:/21198/z10g5m1h","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5m1h",""
"Masters/othermasters/DEPzanzibar/images/Vol_08/uclalsc_3682798_vol08_009.tif","Page","Page 9","9","ark:/21198/z1h72gk4","ark:/21198/z1vq53j6","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq53j6",""
"Masters/othermasters/DEPzanzibar/images/Vol_08/uclalsc_3682798_vol08_010.tif","Page","Page 10","10","ark:/21198/z1h72gk4","ark:/21198/z1qz4bvx","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4bvx",""
