"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Name.subject","Name.creator","Subject","Type.genre","Relation.isPartOf","Name.repository","Title","Description.adminnote","Alt ID.local","AltTitle.translated","Coverage.geographic","Format.dimensions","Format.extent","Date.creation","Date.normalized","Description.abstract","Description.note","AltTitle.firstLine","AltTitle.descriptive","Finding Aid URL","Opac url","Alt ID.url","AltTitle.other","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Orsini Family Papers.  Collection 902","ark:/21198/zz0013xm7c","ark:/21198/zz0013xkzr","2","Completed","Page","orsini/masters/21198-zz0013xm7c-1-master.tif","1","","","","","","","","","","","","","manuscripts (document genre)","","","page 1","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xm7c",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz0013xm8w","ark:/21198/zz0013xkzr","2","Completed","Page","orsini/masters/21198-zz0013xm8w-1-master.tif","2","","","","","","","","","","","","","manuscripts (document genre)","","","page 2","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xm8w",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz0013xmcf","ark:/21198/zz0013xkzr","2","Completed","Page","orsini/masters/21198-zz0013xmcf-1-master.tif","3","","","","","","","","","","","","","manuscripts (document genre)","","","page 3","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xmcf",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz0013xmnk","ark:/21198/zz0013xkzr","2","Completed","Page","orsini/masters/21198-zz0013xmnk-1-master.tif","4","","","","","","","","","","","","","manuscripts (document genre)","","","page 4","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xmnk",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz0013xncx","ark:/21198/zz0013xkzr","2","Completed","Page","orsini/masters/21198-zz0013xncx-1-master.tif","5","","","","","","","","","","","","","manuscripts (document genre)","","","page 5","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xncx",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz0013xndf","ark:/21198/zz0013xkzr","2","Completed","Page","orsini/masters/21198-zz0013xndf-1-master.tif","6","","","","","","","","","","","","","manuscripts (document genre)","","","page 6","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xndf",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz0013xnfz","ark:/21198/zz0013xkzr","2","Completed","Page","orsini/masters/21198-zz0013xnfz-1-master.tif","7","","","","","","","","","","","","","manuscripts (document genre)","","","page 7","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xnfz",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz0013xnjh","ark:/21198/zz0013xkzr","2","Completed","Page","orsini/masters/21198-zz0013xnjh-1-master.tif","8","","","","","","","","","","","","","manuscripts (document genre)","","","page 8","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xnjh",""
