"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Name.subject","Name.creator","Subject","Type.genre","Relation.isPartOf","Name.repository","Title","Description.adminnote","Alt ID.local","AltTitle.translated","Coverage.geographic","Format.dimensions","Format.extent","Date.creation","Date.normalized","Description.abstract","Description.note","AltTitle.firstLine","AltTitle.descriptive","Finding Aid URL","Opac url","Alt ID.url","AltTitle.other","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Orsini Family Papers.  Collection 902","ark:/21198/zz0013xj3b","ark:/21198/zz0013xhs6","2","Completed","Page","orsini/masters/21198-zz0013xj3b-1-master.tif","1","","","","","","","","","","","","","manuscripts (document genre)","","","page 1","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xj3b",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz0013xkv6","ark:/21198/zz0013xhs6","2","Completed","Page","orsini/masters/21198-zz0013xkv6-1-master.tif","2","","","","","","","","","","","","","manuscripts (document genre)","","","page 2","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xkv6",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz0013xkx7","ark:/21198/zz0013xhs6","2","Completed","Page","orsini/masters/21198-zz0013xkx7-1-master.tif","3","","","","","","","","","","","","","manuscripts (document genre)","","","page 3","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xkx7",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz0013xmbx","ark:/21198/zz0013xhs6","2","Completed","Page","orsini/masters/21198-zz0013xmbx-1-master.tif","4","","","","","","","","","","","","","manuscripts (document genre)","","","page 4","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xmbx",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz0013xmdz","ark:/21198/zz0013xhs6","2","Completed","Page","orsini/masters/21198-zz0013xmdz-1-master.tif","5","","","","","","","","","","","","","manuscripts (document genre)","","","page 5","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xmdz",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz0013xmfg","ark:/21198/zz0013xhs6","2","Completed","Page","orsini/masters/21198-zz0013xmfg-1-master.tif","6","","","","","","","","","","","","","manuscripts (document genre)","","","page 6","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xmfg",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz0013xmm2","ark:/21198/zz0013xhs6","2","Completed","Page","orsini/masters/21198-zz0013xmm2-1-master.tif","7","","","","","","","","","","","","","manuscripts (document genre)","","","page 8","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013xmm2",""
