"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Name.subject","Name.creator","Subject","Type.genre","Relation.isPartOf","Name.repository","Title","Description.adminnote","Alt ID.local","AltTitle.translated","Coverage.geographic","Format.dimensions","Format.extent","Date.creation","Date.normalized","Description.abstract","Description.note","AltTitle.firstLine","AltTitle.descriptive","Finding Aid URL","Opac url","Alt ID.url","AltTitle.other","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Orsini Family Papers.  Collection 902","ark:/21198/zz00256wn7","ark:/21198/zz00256wmq","2","Completed","Page","orsini/masters/21198-zz00256wn7_1662037_master.tif","1","","","text","","","","","","","","","","","","","cover page","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00256wn7",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz00256wpr","ark:/21198/zz00256wmq","2","Completed","Page","orsini/masters/21198-zz00256wpr_1662042_master.tif","2","","","text","","","","","","","","","","","","","page 1","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00256wpr",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz00256wq8","ark:/21198/zz00256wmq","2","Completed","Page","orsini/masters/21198-zz00256wq8_1662050_master.tif","3","","","text","","","","","","","","","","","","","page 2","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00256wq8",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz00256wrs","ark:/21198/zz00256wmq","2","Completed","Page","orsini/masters/21198-zz00256wrs_1662055_master.tif","4","","","text","","","","","","","","","","","","","page 3","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00256wrs",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz00256ws9","ark:/21198/zz00256wmq","2","Completed","Page","orsini/masters/21198-zz00256ws9_1662058_master.tif","5","","","text","","","","","","","","","","","","","page 4","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00256ws9",""
