"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Name.subject","Name.creator","Subject","Type.genre","Relation.isPartOf","Name.repository","Title","Description.adminnote","Alt ID.local","AltTitle.translated","Coverage.geographic","Format.dimensions","Format.extent","Date.creation","Date.normalized","Description.abstract","Description.note","AltTitle.firstLine","AltTitle.descriptive","Finding Aid URL","Opac url","Alt ID.url","AltTitle.other","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Orsini Family Papers.  Collection 902","ark:/21198/zz000s9b6t","ark:/21198/zz000s9b59","2","Completed","Page","orsini/masters/21198-zz000s9b6t-1-master.tif","1","","","","","","","","","","","","","manuscripts (document genre)","","","page 1","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9b6t",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz000s9b8v","ark:/21198/zz000s9b59","2","Completed","Page","orsini/masters/21198-zz000s9b8v-1-master.tif","2","","","","","","","","","","","","","manuscripts (document genre)","","","page 2","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9b8v",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz000s9b9c","ark:/21198/zz000s9b59","2","Completed","Page","orsini/masters/21198-zz000s9b9c-1-master.tif","3","","","","","","","","","","","","","manuscripts (document genre)","","","page 3","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9b9c",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz000s9bbw","ark:/21198/zz000s9b59","2","Completed","Page","orsini/masters/21198-zz000s9bbw-1-master.tif","4","","","","","","","","","","","","","manuscripts (document genre)","","","page 4","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9bbw",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz000s9bdx","ark:/21198/zz000s9b59","2","Completed","Page","orsini/masters/21198-zz000s9bdx-1-master.tif","5","","","","","","","","","","","","","manuscripts (document genre)","","","page 5","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9bdx",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz000s9bff","ark:/21198/zz000s9b59","2","Completed","Page","orsini/masters/21198-zz000s9bff-1-master.tif","6","","","","","","","","","","","","","manuscripts (document genre)","","","page 6","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9bff",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz000s9bgz","ark:/21198/zz000s9b59","2","Completed","Page","orsini/masters/21198-zz000s9bgz-1-master.tif","7","","","","","","","","","","","","","manuscripts (document genre)","","","page 7","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9bgz",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz000s9bhg","ark:/21198/zz000s9b59","2","Completed","Page","orsini/masters/21198-zz000s9bhg-1-master.tif","8","","","","","","","","","","","","","manuscripts (document genre)","","","page 8","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s9bhg",""
