Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1p864wf,ark:/21198/z1x36vj3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0046_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36vj3
ark:/21198/z1p864wf,ark:/21198/z1sb63s9,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0046_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb63s9
ark:/21198/z1p864wf,ark:/21198/z1np42g9,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0046_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np42g9
ark:/21198/z1p864wf,ark:/21198/z1hx39q4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0046_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx39q4
ark:/21198/z1p864wf,ark:/21198/z1d52k04,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0046_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52k04
ark:/21198/z1p864wf,ark:/21198/z18d1t9v,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0046_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1t9v
ark:/21198/z1p864wf,ark:/21198/z14n12nd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0046_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n12nd
ark:/21198/z1p864wf,ark:/21198/z10w09vs,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0046_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w09vs
ark:/21198/z1p864wf,ark:/21198/z1w39tc8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0046_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39tc8
ark:/21198/z1p864wf,ark:/21198/z1rf7s28,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0046_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7s28
ark:/21198/z1p864wf,ark:/21198/z1mp7181,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0046_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp7181
ark:/21198/z1p864wf,ark:/21198/z1gx68kr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0046_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx68kr
ark:/21198/z1p864wf,ark:/21198/z1c55hws,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0046_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55hws
ark:/21198/z1p864wf,ark:/21198/z17d4s7c,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0046_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4s7c
ark:/21198/z1p864wf,ark:/21198/z13n41gk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0046_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n41gk
ark:/21198/z1p864wf,ark:/21198/z1zw3hzf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0046_0016.tif,Page,Page 16,16,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3hzf
