Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1pc4vhg,ark:/21198/z1t17150,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0096_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17150
ark:/21198/z1pc4vhg,ark:/21198/z1p868cc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0096_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p868cc
ark:/21198/z1pc4vhg,ark:/21198/z1jh5hkr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0096_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh5hkr
ark:/21198/z1pc4vhg,ark:/21198/z1dr4rwg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0096_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4rwg
ark:/21198/z1pc4vhg,ark:/21198/z190417r,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0096_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz190417r
ark:/21198/z1pc4vhg,ark:/21198/z15b1zxz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0096_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1zxz
ark:/21198/z1pc4vhg,ark:/21198/z11k179c,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0096_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k179c
ark:/21198/z1pc4vhg,ark:/21198/z1wt0qrs,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0096_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0qrs
ark:/21198/z1pc4vhg,ark:/21198/z1s2000q,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0096_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s2000q
ark:/21198/z1pc4vhg,ark:/21198/z1n8976j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0096_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n8976j
ark:/21198/z1pc4vhg,ark:/21198/z1hh8ggt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0096_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8ggt
ark:/21198/z1pc4vhg,ark:/21198/z1cr7qvf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0096_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7qvf
ark:/21198/z1pc4vhg,ark:/21198/z1835pgv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0096_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835pgv
ark:/21198/z1pc4vhg,ark:/21198/z14b4xt1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0096_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4xt1
ark:/21198/z1pc4vhg,ark:/21198/z10k4633,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0096_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k4633
ark:/21198/z1pc4vhg,ark:/21198/z1vt3pjh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0096_0016.tif,Page,Page 16,16,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3pjh
