Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1np3xg8,ark:/21198/z1v141qb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0011_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v141qb
ark:/21198/z1np3xg8,ark:/21198/z1q8392x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0011_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q8392x
ark:/21198/z1np3xg8,ark:/21198/z1km17rh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0011_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km17rh
ark:/21198/z1np3xg8,ark:/21198/z1fv0h0r,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0011_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv0h0r
ark:/21198/z1np3xg8,ark:/21198/z1b29r7b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0011_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29r7b
ark:/21198/z1np3xg8,ark:/21198/z16990gj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0011_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16990gj
ark:/21198/z1np3xg8,ark:/21198/z12j87rt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0011_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j87rt
ark:/21198/z1np3xg8,ark:/21198/z1xs7rbf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0011_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7rbf
ark:/21198/z1np3xg8,ark:/21198/z1t170nv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0011_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t170nv
ark:/21198/z1np3xg8,ark:/21198/z1pc4zbg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0011_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc4zbg
ark:/21198/z1np3xg8,ark:/21198/z1jm46nk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0011_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm46nk
ark:/21198/z1np3xg8,ark:/21198/z1dv3fth,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0011_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3fth
ark:/21198/z1np3xg8,ark:/21198/z1932q22,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0011_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932q22
ark:/21198/z1np3xg8,ark:/21198/z15b1zcs,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0011_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1zcs
ark:/21198/z1np3xg8,ark:/21198/z11k16qb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0011_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k16qb
ark:/21198/z1np3xg8,ark:/21198/z1wt0q6m,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0011_0016.tif,Page,Page 16,16,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0q6m
