Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.caption,Description.abstract,IIIF Manifest URL
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177d33,ark:/21198/zz000s2z4b,2,Completed,Work,,1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177f22,individuals,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women |~|Filmways Pictures,Los Angeles (Calif.),Women Against Violence Against Women ,Chronology of Events - Snuff Campaign (WAVAW)|~|Boycotts--California--Los Angeles|~|Violence in mass media|~|Snuff films--California--Los Angeles,,eng,,,,,June L. Mazer Lesbian Archives,,,Summary of Work Toward Protest Action Against the Release of the Film,"March 26, 1976",,,1976-03-26,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00177d33/manifest
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177f5m,ark:/21198/zz000s2z4b,2,Completed,Work,,2,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177f7n,individuals,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women |~|Filmways Pictures,"Santa Monica (Calif.)|~|Los Angeles (Calif.)|~|East Los Angeles (Calif.)|~|San Fernando Valley (Calif.)|~|Westwood (Los Angeles, Calif.)|~|Long Beach (Calif.)",Women Against Violence Against Women ,Chronology of Events - Snuff Campaign (WAVAW)|~|Boycotts--California--Los Angeles|~|Violence in mass media|~|Snuff films--California--Los Angeles,,eng,,,,,June L. Mazer Lesbian Archives,,,Chronology of Protest Action Against the Release of the Film,"March 26, 1976",,,1976-03-26,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00177f5m/manifest
