File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_001.tif,1,,Front Cover,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/sw43zc5x,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_002.tif,2,,Inside Front Cover,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/h008p740,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_003.tif,3,,Page 1,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/hq11sf52,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_004.tif,4,,Page 2,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/pp08t512,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_005.tif,5,,Page 3,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/r561km34,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_006.tif,6,,Page 4,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/m130cp0d,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_007.tif,7,,Page 5,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/t782tc9s,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_008.tif,8,,Page 6,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/sp936f14,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_009.tif,9,,Page 7,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/sm13n143,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_010.tif,10,,Page 8,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/cp48h463,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_011.tif,11,,Page 9,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/nr369p11,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_012.tif,12,,Page 10,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/rr78jz2d,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_013.tif,13,,Page 11,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/dx14801w,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_014.tif,14,,Page 12,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/zb31w08j,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_015.tif,15,,Page 13,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/zq12hq98,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_016.tif,16,,Page 14,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/5c072v0v,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_017.tif,17,,Page 15,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/rf63pv27,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_018.tif,18,,Page 16,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/z361dk5q,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_019.tif,19,,Page 17,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/k366wj5c,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_020.tif,20,,Page 18,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/m8574s4q,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_021.tif,21,,Page 19,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/kw38b18z,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_022.tif,22,,Page 20,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/b6006w3s,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_023.tif,23,,Page 21,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/s771nv2w,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_024.tif,24,,Page 22,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/wc64p29k,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_025.tif,25,,Page 23,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/ck25d84d,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_026.tif,26,,Page 24,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/bd72978m,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_027.tif,27,,Page 25,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/pv76649b,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_028.tif,28,,Page 26,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/sm345887,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_029.tif,29,,Page 27,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/6322kf8x,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_030.tif,30,,Page 28,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/wk08jp29,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_031.tif,31,,Page 29,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/s443cg78,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_032.tif,32,,Page 30,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/9061d66n,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_033.tif,33,,Page 31,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/bj85m03b,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_034.tif,34,,Page 32,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/sm99jb61,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_035.tif,35,,Page 33,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/zf11hg76,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_036.tif,36,,Page 34,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/sc574f15,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_037.tif,37,,Page 35,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/h882m226,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_038.tif,38,,Page 36,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/jm63x35t,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_039.tif,39,,Page 37,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/pw77w43t,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_040.tif,40,,Page 38,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/p2610p18,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_041.tif,41,,Page 39,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/md08cv5d,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_042.tif,42,,Page 40,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/g614hp1z,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_043.tif,43,,Page 41,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/r9598n03,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_044.tif,44,,Page 42,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/k545md98,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_045.tif,45,,Page 43,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/x5593c59,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_046.tif,46,,Page 44,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/c9031r31,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_047.tif,47,,Page 45,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/zj87847s,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_048.tif,48,,Page 46,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/6300vb66,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_049.tif,49,,Page 47,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/0884z11z,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_050.tif,50,,Page 48,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/t8850w1h,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_051.tif,51,,Page 49,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/bf04cv88,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_052.tif,52,,Page 50,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/px593d13,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_053.tif,53,,Page 51,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/kg43jz48,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_054.tif,54,,Page 52,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/vs11sh9q,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_055.tif,55,,Page 53,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/8366cz20,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_056.tif,56,,Page 54,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/k180cx3t,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_057.tif,57,,Page 55,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/1p96s798,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_058.tif,58,,Page 56,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/4827xc6b,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_059.tif,59,,Page 57,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/bb78jf46,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_060.tif,60,,Page 58,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/q4850297,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_061.tif,61,,Page 59,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/0w01hz7n,Page,
Masters/othermasters/dl_toganoo/masters/3276172/ucla_3276172_062.tif,62,,Back Cover,,,,ark:/21198/n1zs70,ark:/21198/n1zs70/cf43qc6f,Page,
