File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_001.tif,1,,Front Cover,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/sw43zc5x,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_002.tif,2,,Inside Front Cover,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/h008p740,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_003.tif,3,,Page 1,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/hq11sf52,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_004.tif,4,,Page 2,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/pp08t512,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_005.tif,5,,Page 3,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/r561km34,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_006.tif,6,,Page 4,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/m130cp0d,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_007.tif,7,,Page 5,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/t782tc9s,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_008.tif,8,,Page 6,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/sp936f14,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_009.tif,9,,Page 7,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/sm13n143,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_010.tif,10,,Page 8,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/cp48h463,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_011.tif,11,,Page 9,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/nr369p11,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_012.tif,12,,Page 10,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/rr78jz2d,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_013.tif,13,,Page 11,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/dx14801w,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_014.tif,14,,Page 12,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/zb31w08j,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_015.tif,15,,Page 13,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/zq12hq98,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_016.tif,16,,Page 14,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/5c072v0v,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_017.tif,17,,Page 15,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/rf63pv27,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_018.tif,18,,Page 16,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/z361dk5q,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_019.tif,19,,Inside Back Cover,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/k366wj5c,Page,
Masters/othermasters/dl_toganoo/masters/3554567/ucla_3554567_020.tif,20,,Back Cover,,,,ark:/21198/n1v33n,ark:/21198/n1v33n/m8574s4q,Page,
