File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_001.tif,1,,Front Cover ,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/sw43zc5x,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_002.tif,2,,Inside Front Cover,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/h008p740,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_003.tif,3,,Page 1,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/hq11sf52,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_004.tif,4,,Page 2,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/pp08t512,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_005.tif,5,,Page 3,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/r561km34,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_006.tif,6,,Page 4,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/m130cp0d,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_007.tif,7,,Page 5,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/t782tc9s,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_008.tif,8,,Page 6,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/sp936f14,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_009.tif,9,,Page 7,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/sm13n143,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_010.tif,10,,Page 8,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/cp48h463,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_011.tif,11,,Page 9,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/nr369p11,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_012.tif,12,,Page 10,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/rr78jz2d,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_013.tif,13,,Page 11,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/dx14801w,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_014.tif,14,,Page 12,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/zb31w08j,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_015.tif,15,,Page 13,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/zq12hq98,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_016.tif,16,,Page 14,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/5c072v0v,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_017.tif,17,,Page 15,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/rf63pv27,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_018.tif,18,,Page 16,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/z361dk5q,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_019.tif,19,,Page 17,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/k366wj5c,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_020.tif,20,,Page 18,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/m8574s4q,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_021.tif,21,,Page 19,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/kw38b18z,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_022.tif,22,,Page 20,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/b6006w3s,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_023.tif,23,,Page 21,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/s771nv2w,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_024.tif,24,,Page 22,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/wc64p29k,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_025.tif,25,,Page 23,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/ck25d84d,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_026.tif,26,,Page 24,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/bd72978m,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_027.tif,27,,Page 25,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/pv76649b,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_028.tif,28,,Page 26,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/sm345887,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_029.tif,29,,Page 27,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/6322kf8x,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_030.tif,30,,Page 28,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/wk08jp29,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_031.tif,31,,Page 29,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/s443cg78,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_032.tif,32,,Page 30,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/9061d66n,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_033.tif,33,,Page 31,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/bj85m03b,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_034.tif,34,,Page 32,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/sm99jb61,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_035.tif,35,,Page 33,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/zf11hg76,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_036.tif,36,,Page 34,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/sc574f15,Page,
Masters/othermasters/dl_toganoo/masters/3061497/ucla_3061497_037.tif,37,,Page 35,,,,ark:/21198/n1r90n,ark:/21198/n1r90n/h882m226,Page,
