File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_001.tif,1,,Front Cover,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 sw43zc5x,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_002.tif,2,,Inside Front Cover,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 h008p740,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_003.tif,3,,Page 1,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 hq11sf52,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_004.tif,4,,Page 2,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 pp08t512,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_005.tif,5,,Page 3,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 r561km34,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_006.tif,6,,Page 4,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 m130cp0d,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_007.tif,7,,Page 5,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 t782tc9s,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_008.tif,8,,Page 6,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 sp936f14,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_009.tif,9,,Page 7,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 sm13n143,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_010.tif,10,,Page 8,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 cp48h463,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_011.tif,11,,Page 9,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 nr369p11,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_012.tif,12,,Page 10,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 rr78jz2d,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_013.tif,13,,Page 11,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 dx14801w,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_014.tif,14,,Page 12,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 zb31w08j,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_015.tif,15,,Page 13,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 zq12hq98,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_016.tif,16,,Page 14,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 5c072v0v,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_017.tif,17,,Page 15,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 rf63pv27,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_018.tif,18,,Page 16,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 z361dk5q,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_019.tif,19,,Page 17,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 k366wj5c,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_020.tif,20,,Page 18,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 m8574s4q,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_021.tif,21,,Page 19,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 kw38b18z,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_022.tif,22,,Page 20,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 b6006w3s,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_023.tif,23,,Page 21,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 s771nv2w,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_024.tif,24,,Page 22,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 wc64p29k,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_025.tif,25,,Page 23,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 ck25d84d,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_026.tif,26,,Page 24,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 bd72978m,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_027.tif,27,,Page 25,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 pv76649b,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_028.tif,28,,Page 26,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 sm345887,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_029.tif,29,,Page 27,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 6322kf8x,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_030.tif,30,,Page 28,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 wk08jp29,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_031.tif,31,,Page 29,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 s443cg78,Page,
Masters/othermasters/dl_toganoo/masters/2002313_v2/ucla_2002313_v2_032.tif,32,,Page 30,,,,ark:/21198/n1ks66,ark:/21198/n1ks66 9061d66n,Page,
