File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_001.tif,1,,Front Cover,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/0c08672q,Page,
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_002.tif,2,,Inside Front Cover,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/n428pd6w,Page,
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_003.tif,3,,Page 1,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/m7030z5b,Page,
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_004.tif,4,,Page 2,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/b466jm4b,Page,
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_005.tif,5,,Page 3,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/rq35jr05,Page,
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_006.tif,6,,Page 4,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/9b18vs1n,Page,
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_007.tif,7,,Page 5,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/b983dp22,Page,
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_008.tif,8,,Page 6,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/rd65nb2w,Page,
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_009.tif,9,,Page 7,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/bf192577,Page,
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_010.tif,10,,Page 8,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/br23g99c,Page,
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_011.tif,11,,Page 9,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/4n193w9t,Page,
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_012.tif,12,,Page 10,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/7k96j05j,Page,
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_013.tif,13,,Page 11,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/x200bq5g,Page,
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_014.tif,14,,Page 12,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/1n11tv2q,Page,
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_015.tif,15,,Page 13,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/t705wz9z,Page,
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_016.tif,16,,Page 14,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/d830kg99,Page,
Masters/othermasters/dl_toganoo/masters/1504475/ucla_1504475_017.tif,17,,Page 15,,,,ark:/21198/n1pp8v,ark:/21198/n1pp8v/ph01zp0p,Page,
