File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_001.tif,1,,Front Cover,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/rv49cs5h,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_002.tif,2,,Inside Front Cover,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/5n63bn5c,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_003.tif,3,,Page 1,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/w230z48j,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_004.tif,4,,Page 2,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/9880cr46,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_005.tif,5,,Page 3,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/4c993n40,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_006.tif,6,,Page 4,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/n9321f3s,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_007.tif,7,,Page 5,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/6131c607,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_008.tif,8,,Page 6,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/8s19z89x,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_009.tif,9,,Page 7,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/qq68fn7d,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_010.tif,10,,Page 8,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/q520qn93,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_011.tif,11,,Page 9,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/ks360837,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_012.tif,12,,Page 10,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/pv17ps9n,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_013.tif,13,,Page 11,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/cg81p328,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_014.tif,14,,Page 12,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/r728ng42,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_015.tif,15,,Page 13,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/qz91gt61,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_016.tif,16,,Page 14,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/t026810z,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_017.tif,17,,Page 15,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/9k37jh4c,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_018.tif,18,,Page 16,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/p151kk0t,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_019.tif,19,,Page 17,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/6c547c7v,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_020.tif,20,,Page 18,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/jc01dx84,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_021.tif,21,,Page 19,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/mg89216k,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_022.tif,22,,Page 20,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/5s68r88c,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_023.tif,23,,Page 21,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/pz314791,Page,
Masters/othermasters/dl_toganoo/masters/1757385_v1/ucla_1757385_v1_024.tif,24,,Page 22,,,,ark:/21198/n1f63z,ark:/21198/n1f63z/ft30g570,Page,
