Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z13n3wjf,ark:/21198/z1p57jfx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0054_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57jfx
ark:/21198/z13n3wjf,ark:/21198/z1jd6ss3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0054_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6ss3
ark:/21198/z13n3wjf,ark:/21198/z1dn623m,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0054_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn623m
ark:/21198/z13n3wjf,ark:/21198/z18w59cw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0054_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w59cw
ark:/21198/z13n3wjf,ark:/21198/z1544jkk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0054_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544jkk
ark:/21198/z13n3wjf,ark:/21198/z11c3std,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0054_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3std
ark:/21198/z13n3wjf,ark:/21198/z1wm39dd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0054_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm39dd
ark:/21198/z13n3wjf,ark:/21198/z1rz181h,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0054_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz181h
ark:/21198/z13n3wjf,ark:/21198/z1n60hdf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0054_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60hdf
ark:/21198/z13n3wjf,ark:/21198/z1hd9rqm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0054_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9rqm
ark:/21198/z13n3wjf,ark:/21198/z1cn90xc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0054_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn90xc
ark:/21198/z13n3wjf,ark:/21198/z17w8845,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0054_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w8845
ark:/21198/z13n3wjf,ark:/21198/z1447hdr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0054_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447hdr
ark:/21198/z13n3wjf,ark:/21198/z10c6rrx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0054_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6rrx
