Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z14t8bdz,ark:/21198/z1zw3gmj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0061_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3gmj
ark:/21198/z14t8bdz,ark:/21198/z1v42qvp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0061_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42qvp
ark:/21198/z14t8bdz,ark:/21198/z1qc2056,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0061_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc2056
ark:/21198/z14t8bdz,ark:/21198/z1km17hc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0061_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km17hc
