Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1zw3chz,ark:/21198/z10s1jq7,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0001_0001.tif,Page,Page 1,1,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1jq7
ark:/21198/z1zw3chz,ark:/21198/z1w39rn1,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0001_0002.tif,Page,Page 2,2,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39rn1
ark:/21198/z1zw3chz,ark:/21198/z1rb90xp,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0001_0003.tif,Page,Page 3,3,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb90xp
ark:/21198/z1zw3chz,ark:/21198/z1mk887t,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0001_0004.tif,Page,Page 4,4,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk887t
ark:/21198/z1zw3chz,ark:/21198/z1gt7hjj,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0001_0005.tif,Page,Page 5,5,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7hjj
ark:/21198/z1zw3chz,ark:/21198/z1c26rt4,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0001_0006.tif,Page,Page 6,6,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26rt4
ark:/21198/z1zw3chz,ark:/21198/z179610v,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0001_0007.tif,Page,Page 7,7,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz179610v
ark:/21198/z1zw3chz,ark:/21198/z13j5884,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0001_0008.tif,Page,Page 8,8,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j5884
ark:/21198/z1zw3chz,ark:/21198/z1zw3g82,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0001_0009.tif,Page,Page 9,9,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3g82
ark:/21198/z1zw3chz,ark:/21198/z1v42qjn,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0001_0010.tif,Page,Page 10,10,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42qjn
ark:/21198/z1zw3chz,ark:/21198/z1qc1zvc,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0001_0011.tif,Page,Page 11,11,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc1zvc
ark:/21198/z1zw3chz,ark:/21198/z1km176b,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0001_0012.tif,Page,Page 12,12,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km176b
ark:/21198/z1zw3chz,ark:/21198/z1fv0gdq,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0001_0013.tif,Page,Page 13,13,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv0gdq
ark:/21198/z1zw3chz,ark:/21198/z1b29qmv,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0001_0014.tif,Page,Page 14,14,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29qmv
ark:/21198/z1v42mr3,ark:/21198/z1tt6nxv,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt6nxv
ark:/21198/z1v42mr3,ark:/21198/z1q54mm5,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54mm5
ark:/21198/z1v42mr3,ark:/21198/z1kd3vwf,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3vwf
ark:/21198/z1v42mr3,ark:/21198/z1fn346z,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn346z
ark:/21198/z1v42mr3,ark:/21198/z19w2cj4,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2cj4
ark:/21198/z1v42mr3,ark:/21198/z1641mrt,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641mrt
ark:/21198/z1v42mr3,ark:/21198/z12c0w02,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c0w02
ark:/21198/z1v42mr3,ark:/21198/z1xm0chr,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm0chr
ark:/21198/z1v42mr3,ark:/21198/z1sx8b66,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx8b66
ark:/21198/z1v42mr3,ark:/21198/z1p57kh7,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57kh7
ark:/21198/z1v42mr3,ark:/21198/z1jd6ttz,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6ttz
ark:/21198/z1v42mr3,ark:/21198/z1dn6331,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6331
ark:/21198/z1v42mr3,ark:/21198/z18w5bc9,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w5bc9
ark:/21198/z1v42mr3,ark:/21198/z1544kk0,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544kk0
ark:/21198/z1v42mr3,ark:/21198/z11c3tv8,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3tv8
ark:/21198/z1v42mr3,ark:/21198/z1wq21sp,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0016.tif,Page,Page 16,16,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq21sp
ark:/21198/z1v42mr3,ark:/21198/z1rz192c,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0017.tif,Page,Page 17,17,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz192c
ark:/21198/z1v42mr3,ark:/21198/z1n60jdv,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0018.tif,Page,Page 18,18,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60jdv
ark:/21198/z1v42mr3,ark:/21198/z1hd9sq1,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0019.tif,Page,Page 19,19,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9sq1
ark:/21198/z1v42mr3,ark:/21198/z1cn91xs,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0020.tif,Page,Page 20,20,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn91xs
ark:/21198/z1v42mr3,ark:/21198/z17w894k,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0021.tif,Page,Page 21,21,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w894k
ark:/21198/z1v42mr3,ark:/21198/z1447jfm,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0022.tif,Page,Page 22,22,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447jfm
ark:/21198/z1v42mr3,ark:/21198/z10g5h35,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0023.tif,Page,Page 23,23,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5h35
ark:/21198/z1v42mr3,ark:/21198/z1vq50n9,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0024.tif,Page,Page 24,24,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq50n9
ark:/21198/z1v42mr3,ark:/21198/z1qz47z1,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0025.tif,Page,Page 25,25,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz47z1
ark:/21198/z1v42mr3,ark:/21198/z1m63h9x,Masters/othermasters/MEAPmigration/fatalukulanguage/images/jv_fataluku_dictionary_0002_0026.tif,Page,Page 26,26,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63h9x
