Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Name.creator,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Coverage.geographic,Name.subject,Name.contributor,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,AltTitle.uniform,Name.architect,Name.photographer,AltTitle.other,Name.repository,Relation.isPartOf,Format.dimensions,Alt ID.local,Rights.statementLocal,Description.note,Title,Date.creation,Format.extent,Date.normalized,Format.medium,Publisher.placeOfOrigin,Publisher.publisherName,Description.abstract,Opac url,Alt ID.url
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293xv4,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293xv4_1969023_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_back-2,,,c1179_b836_f5-Lovell_back-2,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293xwn,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293xwn_1969020_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_at night,,,c1179_b836_f5-Lovell_at night,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293xx5,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293xx5_1969017_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b832_f4_neg-14,,,uclamss_1179_b832_f4_neg-14,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293xzp,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293xzp_1969176_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_steel frame-3,,,c1179_b836_f5-Lovell_steel frame-3,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293z0p,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293z0p_1969146_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_ranchhouse,,,c1179_b836_f5-Lovell_ranchhouse,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293z16,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293z16_1967358_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b805_f3_001,,,uclamss_1179_b805_f3_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293z2q,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293z2q_1969055_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_headlightstairs,,,c1179_b836_f5-Lovell_headlightstairs,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293z37,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293z37_1969014_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b832_f4_neg-13,,,uclamss_1179_b832_f4_neg-13,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293z4r,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293z4r_1968969_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f6_18,,,c1179_b820_f6_18,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293z58,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293z58_1969094_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_ranchhouse-2,,,c1179_b836_f5-Lovell_ranchhouse-2,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293z6s,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293z6s_1969010_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b832_f4_neg-12,,,uclamss_1179_b832_f4_neg-12,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293z79,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293z79_1968966_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f6_17,,,c1179_b820_f6_17,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293z8t,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293z8t_1969091_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_pre-landscaping,,,c1179_b836_f5-Lovell_pre-landscaping,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293z9b,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293z9b_1969007_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b832_f4_neg-11,,,uclamss_1179_b832_f4_neg-11,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zbv,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zbv_1968963_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f6_16,,,c1179_b820_f6_16,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zcc,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zcc_1969088_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_pool,,,c1179_b836_f5-Lovell_pool,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zdw,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zdw_1969004_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b832_f4_neg-10,,,uclamss_1179_b832_f4_neg-10,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zfd,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zfd_1969085_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_pool-2,,,c1179_b836_f5-Lovell_pool-2,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zgx,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zgx_1968920_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f6_02,,,c1179_b820_f6_02,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zhf,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zhf_1969001_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b832_f4_neg-9,,,uclamss_1179_b832_f4_neg-9,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zjz,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zjz_1967389_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b813_f2_006,,,uclamss_1179_b813_f2_006,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zkg,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zkg_1969143_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_ranch house-14,,,c1179_b836_f5-Lovell_ranch house-14,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zm0,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zm0_1968960_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f6_15,,,c1179_b820_f6_15,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293znh,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293znh_1967406_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f5_01,,,c1179_b820_f5_01,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zp1,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zp1_1969082_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_plans,,,c1179_b836_f5-Lovell_plans,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zqj,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zqj_1968917_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f6_01,,,c1179_b820_f6_01,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zr2,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zr2_1968998_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b832_f4_neg-8,,,uclamss_1179_b832_f4_neg-8,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zsk,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zsk_1967361_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b813_f1_001,,,uclamss_1179_b813_f1_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zt3,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zt3_1969140_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_ranch house-13,,,c1179_b836_f5-Lovell_ranch house-13,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zvm,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zvm_1968957_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f6_14,,,c1179_b820_f6_14,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zw4,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zw4_1967409_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f5_02,,,c1179_b820_f5_02,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zxn,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zxn_1969075_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_parkedcar,,,c1179_b836_f5-Lovell_parkedcar,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00293zz5,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00293zz5_1968914_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f5_09,,,c1179_b820_f5_09,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029400m,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029400m_1968995_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b832_f4_neg-7,,,uclamss_1179_b832_f4_neg-7,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00294014,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00294014_1967364_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b813_f1_002,,,uclamss_1179_b813_f1_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029402n,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029402n_1969133_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_ranch house-12,,,c1179_b836_f5-Lovell_ranch house-12,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00294035,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00294035_1968953_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f6_13,,,c1179_b820_f6_13,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029404p,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029404p_1967412_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f5_03,,,c1179_b820_f5_03,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00294056,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00294056_1969072_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_panorama,,,c1179_b836_f5-Lovell_panorama,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029406q,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029406q_1968911_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f5_08,,,c1179_b820_f5_08,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00294077,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00294077_1967418_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f5_05,,,c1179_b820_f5_05,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029408r,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029408r_1967370_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b813_f1_003,,,uclamss_1179_b813_f1_003,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00294098,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00294098_1969130_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_ranch house-11,,,c1179_b836_f5-Lovell_ranch house-11,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002940bs,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002940bs_1968950_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f6_12,,,c1179_b820_f6_12,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002940c9,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002940c9_1967415_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f5_04,,,c1179_b820_f5_04,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002940dt,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002940dt_1969069_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_model,,,c1179_b836_f5-Lovell_model,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002940fb,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002940fb_1968908_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f5_07,,,c1179_b820_f5_07,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002940gv,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002940gv_1967421_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b820_f5_06,,,c1179_b820_f5_06,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002940hc,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002940hc_1967373_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b813_f2_001,,,uclamss_1179_b813_f2_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002940jw,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002940jw_1969124_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f5-Lovell_ranch house-10,,,c1179_b836_f5-Lovell_ranch house-10,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002940kd,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002940kd_1968947_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b803_f9_ferro-chemical-co-exterior_598,,,c1179_b820_f6_11,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00294m2b,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00294m2b_1978987_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1170_lovell_retaining,,,uclamss_1170_lovell_retaining,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00294m3v,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00294m3v_1969311_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f6-Lovell_living room-5,,,c1179_b836_f6-Lovell_living room-5,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00294m4c,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00294m4c_1969381_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f6-Lovell_stairway-2,,,c1179_b836_f6-Lovell_stairway-2,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00294m5w,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00294m5w_1969299_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,"Lovell House (Los Angeles, Calif.)",,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f6-Lovell_living room-3,,,c1179_b836_f6-Lovell_living room-3,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00294m6d,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00294m6d_1969322_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f6-Lovell_motortruck,,,c1179_b836_f6-Lovell_motortruck,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00294m7x,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00294m7x_1969405_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f6-Lovell_welding,,,c1179_b836_f6-Lovell_welding,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00294m8f,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz00294m8f_1969254_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b836_f6-Lovell_diningroom,,,c1179_b836_f6-Lovell_diningroom,,,,,,,,,
