Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Name.creator,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Coverage.geographic,Name.subject,Name.contributor,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,AltTitle.uniform,Name.architect,Name.photographer,AltTitle.other,Name.repository,Relation.isPartOf,Format.dimensions,Alt ID.local,Rights.statementLocal,Description.note,Title,Date.creation,Format.extent,Date.normalized,Format.medium,Publisher.placeOfOrigin,Publisher.publisherName,Description.abstract,Opac url,Alt ID.url
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmb5b,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmb5b_745521_master.tif,,,,,,still image,,,private,,Architectural drawings,,,California,,"Clough, Arthur",dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",35 x 42.5 cm,uclamss_1179_f0939_008,,Details of rail top for stairs and balcony. Design by Arthur Clough.|~|Title supplied by archivist.,"Von Sternberg House, sections, railing, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmb6v,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmb6v_745526_master.tif,,,,,,still image,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,,"Neutra, Richard Joseph, $d 1892-1970",,"Von Sternberg House (San Fernando Valley, Calif.)",,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",61 x 87.5 cm,uclamss_1179_f0939_009,,Details of first floor interior of von Sternberg estate.|~|Title supplied by archivist.,"Von Sternberg House, floor plan, first floor, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmb7c,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmb7c_745533_master.tif,,,,,,still image,,,private,,Architectural drawings,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",68 x 100 cm,uclamss_1179_f0939_010,,Title supplied by archivist.,"Von Sternberg House, sketch, door frame detail, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmd0q,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmd0q_745553_master.tif,,,,,,still image,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",70 x 100 cm,uclamss_1179_f0939_011,,Title supplied by archivist.,"Von Sternberg House, floor plan, terrazzo layout, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmfs3,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmfs3_745572_master.tif,,,,,,still image,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",30 x 45 cm,uclamss_1179_f0939_012,,Title supplied by archivist.|~|Includes floor areas and notes.,"Von Sternberg House, floor plan, first floor, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmftm,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmftm_745590_master.tif,,,,,,still image|~|text,,,private,,Blueprints,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",54 x 77 cm,uclamss_1179_f0939_013,,Title supplied by archivist.,"Von Sternberg House, blueprint, layout of irrigation sprinklers, Northridge, California, 1935","October 26, 1935",1 drawing,1935-10-26,blueprint paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmfv4,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmfv4_745626_master.tif,,,,,,still image,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",48 x 55 cm,uclamss_1179_f0939_014,,Second floor plan of master bedroom and balcony showing furniture arrangement.,"Von Sternberg House, floor plan, master bedroom and balcony, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmfwn,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmfwn_745645_master.tif,,,,,,still image,,,private,,Architectural drawings,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",45.5 x 62.5 cm,uclamss_1179_f0939_015,,Title supplied by archivist.,"Von Sternberg House, ventilation layout, Northridge, California, 1935",Between 1934 and 1935,1 drawing,1934/1935,graphite on paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmfx5,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmfx5_745784_master.tif,,,,,,still image|~|text,,,private,,Architectural drawings,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",46.5 x 85 cm,uclamss_1179_f0939_016,,"Details of curb, pool, and bridge for sections ""A-A,"" ""B-B,"" and ""C-C.""","Von Sternberg House, drive and reflecting pool plan, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmfzp,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmfzp_745812_master.tif,,,,,,still image,,,private,,Sections|~|Architectural drawings,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",25 x 70.5 cm,uclamss_1179_f0939_017,,"Layout of pools, drive, and flat paving. Includes sections, specifications, and measurements.","Von Sternberg House, layout of exterior estate, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmg0p,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmg0p_745865_master.tif,,,,,,still image,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",46 x 52 cm,uclamss_1179_f0939_018,,First floor plan of living room and studio showing furniture arrangement.,"Von Sternberg House, floor plan, living room and studio, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmg37,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmg37_745892_master.tif,,,,,,still image,,,private,,Architectural drawings,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30 cm,uclamss_1179_f0939_019,,Aerial view and perspective view of exterior estate.|~|Title supplied by archivist.,"Von Sternberg House, preliminary drawing, 2 views, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmp13,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmp13_745910_master.tif,,,,,,still image|~|text,,,private,,Elevations|~|Sections|~|Blueprints,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",21.5 x 27.5 cm,uclamss_1179_f0939_020,,Mirror wainscoat and door details.|~|Title supplied by archivist.,"Von Sternberg House, blueprint, gallery elevations and sections, Northridge, California, 1935","August 19, 1935",1 drawing,1935-08-19,blueprint paper and colored pencil,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmshs,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmshs_746230_master.tif,,,,,,still image|~|text,,,private,,Blueprints,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27.5 x 21.5 cm,uclamss_1179_f0939_021,,Title supplied by archivist.|~|Blueprint contains measurements and details of materials to be for doors and hinges in master bedroom.,"Von Sternberg House, blueprint, master bedroom, Northridge, California, 1935",1935,1 drawing,1935,blueprint paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmsj9,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmsj9_746258_master.tif,,,,,,still image|~|text,,,private,,Blueprints,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",21.5 x 27.5 cm,uclamss_1179_f0939_022,,"Title supplied by archivist.|~|Details of North and South jambs from gallery to pantry. Sink and mirror details, including measurements and materials.","Von Sternberg House, blueprint, jamb details, Northridge, California, 1935","August 15, 1935",1 drawing,,blueprint paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmskt,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmskt_746270_master.tif,,,,,,still image|~|text,,,private,,Sections|~|Blueprints,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",25.5 x 27.5 cm,uclamss_1179_f0939_023,,"Title supplied by archivist.|~|Contains lighting, material, and fixture details for sections ""D-D,"" ""E-E,"" and ""F-F.""","Von Sternberg House, blueprint, master bathroom, Northridge, California, 1935",1935,1 drawing,1935,blueprint paper and colored pencil,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmsmb,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmsmb_746293_master.tif,,,,,,still image|~|text,,,private,,Blueprints,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",25 x 30.5 cm,uclamss_1179_f0939_024,,"Plans for sections ""A-A,"" ""B-B,"" and ""C-C.""","Von Sternberg House, blueprint, master bathroom, Northridge, California, 1935",1935,1 drawing,1935,"blueprint paper, drawing paper, graphite, and colored pencil",,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmsnv,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmsnv_746309_master.tif,,,,,,still image,,,private,,Blueprints,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",21.5 x 28,uclamss_1179_f0939_025,,Title supplied by archivist.,"Von Sternberg House, blueprint, master bedroom details, Northridge, California, 1935","July 28, 1935",1 drawing,1935-07-28,blueprint paper and colored pencil,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmssx,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmssx_746329_master.tif,,,,,,still image|~|text,,,private,,Elevations|~|Sections|~|Blueprints,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",25.5 x 27.5 cm,uclamss_1179_f0939_026,,Title supplied by archivist.,"Von Sternberg House, blueprint, master bathroom elevations and sections, Northridge, California, 1935","October 15, 1935",1 drawing,1935-10-15,blueprint paper and colored pencil,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmsx0,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmsx0_746357_master.tif,,,,,,still image|~|text,,,private,,Sections|~|Blueprints,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27.5 x 43.5 cm,uclamss_1179_f0939_031,,Design number one of master bathroom utility box and cabinet. Revised 09-27-1935.|~|Title supplied by archivist.,"Von Sternberg House, blueprint, estimating drawing, Northridge, California, 1935","September 12, 1935",1 drawing,1935-09-12,blueprint paper and colored pencil,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bmzsb,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bmzsb_746678_master.tif,,,,,,still image|~|text,,,private,,Blueprints,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",30 x 59.5 cm,uclamss_1179_f0939_032,,Title supplied by archivist.,"Von Sternberg House, blueprint, second floor, Northridge, California, 1935",1935,1 drawing,1935,blueprint paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bn04f,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bn04f_746696_master.tif,,,,,,still image|~|text,,,private,,Elevations|~|Sections|~|Blueprints,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",33 x 58 cm,uclamss_1179_f0939_033,,"Title supplied by archivist.|~|South, North, and West elevations.","Von Sternberg House, blueprint, patio wall elevations and sections, Northridge, California, 1935",1935,1 drawing,1935,blueprint paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bn070,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bn070_746742_master.tif,,,,,,still image|~|text,,,private,,Sections|~|Blueprints|~|detail drawings,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",29 x 51 cm,uclamss_1179_f0939_036,,Title supplied by archivist.,"Von Sternberg House, blueprint, clerestory detail, Northridge, California, 1935",1935,1 drawing,1935,blueprint paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bn08h,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bn08h_746750_master.tif,,,,,,still image|~|text,,,private,,Plans|~|Blueprints,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",30 x 59.5 cm,uclamss_1179_f0939_037,,Title supplied by archivist.,"Von Sternberg House, blueprint, basement, Northridge, California, 1935",1935,1 drawing,1935,blueprint paper and colored pencil,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bn091,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bn091_746767_master.tif,,,,,,still image|~|text,,,private,,Blueprints,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",30 x 51 cm,uclamss_1179_f0939_038,,Title supplied by archivist.,"Von Sternberg House, blueprint, floor joists and end detail, Northridge, California, 1935",1935,1 drawing,1935,blueprint paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bn3sq,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bn3sq_746792_master.tif,,,,,,still image,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",30 x 45 cm,uclamss_1179_f0939_039,,"Table of square footage for social, private, and service quarters and garage area.|~|Title supplied by archivist.","Von Sternberg House, floor plan and square footage, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bn3t7,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bn3t7_746798_master.tif,,,,,,still image,,,private,,Sections,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",23.5 x 31 cm,uclamss_1179_f0939_039DUP,,"Title supplied by archivist.|~|Ceiling, stairs, and roof terrace details.","Von Sternberg House, sections, house and garage, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bn3vr,ark:/21198/zz0008b9tw,1,In progress,Work,,,,,,,still image,,,private,,Sections,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",58.5 x 90 cm,uclamss_1179_f0939_041,,"Title supplied by archivist.|~|Sections ""A-A,"" ""B-B,"" and ""C-C"" looking East, West, and North. Drawing is torn along lower edge.","Von Sternberg House, sections, 3 views, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bn3w8,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bn3w8_746867_master.tif,,,,,,still image,,,private,,Sections,,,California,,,Architecture--California--20th century,,,,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",60 x 90 cm,uclamss_1179_f0939_042,,Three sections of unidentified area.|~|Title supplied by archivist.,"Von Sternberg House, sections, 3 views, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bn3xs,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bn3xs_746894_master.tif,,,,,,still image,,,private,,Architectural drawings,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",70 x 98 cm,uclamss_1179_f0939_043,,Title supplied by archivist.,"Von Sternberg House, floor plan, terrazzo layout, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bn5p4,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bn5p4_746934_master.tif,,,,,,still image,,,private,,Architectural drawings,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",44 x 48 cm,uclamss_1179_f0939_044,,Drawing of unidentified structural detail.|~|Title supplied by archivist.,"Von Sternberg House, sketch, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bn5qn,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bn5qn_746959_master.tif,,,,,,still image|~|text,,,private,,Architectural drawings,,,California,,,Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",71 x 112 cm,uclamss_1179_f0939_045,,Title supplied by archivist.,"Von Sternberg House, contour map, Northridge, California, 1935",1935,1 drawing,1935,pen and ink on paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bn5r5,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bn5r5_746977_master.tif,,,,,,,,,private,,Architectural drawings,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",33 x 51.5 cm,uclamss_1179_f0939_046,,Title supplied by archivist.,"Von Sternberg House, sections, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bn5sp,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bn5sp_746985_master.tif,,,,,,still image,,,private,,Plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",55.5 x 77 cm,uclamss_1179_f0939_047,,,"Von Sternberg House, layout of irrigation sprinklers, Northridge, California, 1935","October 26, 1935",1 drawing,1935-10-26,graphite on paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bn5t6,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bn5t6_747012_master.tif,,,,,,still image,,,private,,Architectural drawings,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",52 x 100 cm,uclamss_1179_f0939_048,,"Title supplied by archivist.|~|Elevations of master bathroom, wardrobe, dressing room, master bedroom, and studio with West, North, East, and South views.","Von Sternberg House, elevations, interior, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bn5vq,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bn5vq_747027_master.tif,,,,,,still image,,,private,,Plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",57 x 96.5 cm,uclamss_1179_f0939_049,,"Contains notes, dimensions, and shading for sections ""W-W,"" ""X-X,"" ""Y-Y,"" ""Z-Z.""","Von Sternberg House, foundation plan, Northridge, California, 1935","March 15, 1935",1 drawing,1935-03-15,graphite on paper|~|graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bn7m2,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/21198-zz001bn7m2_747066_master.tif,,,,,,still image,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Von Sternberg House (San Fernando Valley, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",54.5 x 96.5 cm,uclamss_1179_f0939_050,,"Includes floor area computations for semi-enclosed areas, garage, first floor, second floor, and basement.|~|Title supplied by archivist.","Von Sternberg House, floor plan, first and second floors, Northridge, California, 1935",1935,1 drawing,1935,graphite on tracing paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bnbfx,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001bnbfx_747488_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",29 x 34 cm,uclamss_1179_b1906_f18|~|Travel sketches,,Elevated view of hills and unidentified landscape.|~|Title supplied by archivist.  Signed and dated on bottom right.,"Elevated View of Hills, 1918.",1918,1 sketch,1918,charcoal on paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001bnbhz,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001bnbhz_747517_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",27 x 33.5 cm,uclamss_1179_b1906_f19|~|Travel sketches,,Title supplied by archivist.  Signed and dated on bottom right.|~|View of a small fenced-in farm along a wooded area.  A group of ducks is gathered in the near the foreground.  On the other side of the ducks is a farmhouse.,"Farm Landscape, 1918.",1918,1 sketch,1918,pastel on paper,,,,,
