"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Summary","Description.caption","Date.normalized","Description.abstract","Date.created","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015sqpk","ark:/21198/zz0015sqn2","2","Completed","Page","scwu/images/masters/21198-zz0015sqpk-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015sqpk",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015sqq3","ark:/21198/zz0015sqn2","2","Completed","Page","scwu/images/masters/21198-zz0015sqq3-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015sqq3",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015sqrm","ark:/21198/zz0015sqn2","2","Completed","Page","scwu/images/masters/21198-zz0015sqrm-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015sqrm",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015sqs4","ark:/21198/zz0015sqn2","2","Completed","Page","scwu/images/masters/21198-zz0015sqs4-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015sqs4",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015sqtn","ark:/21198/zz0015sqn2","2","Completed","Page","scwu/images/masters/21198-zz0015sqtn-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015sqtn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015sqv5","ark:/21198/zz0015sqn2","2","Completed","Page","scwu/images/masters/21198-zz0015sqv5-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015sqv5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015sqwp","ark:/21198/zz0015sqn2","2","Completed","Page","scwu/images/masters/21198-zz0015sqwp-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015sqwp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015sqx6","ark:/21198/zz0015sqn2","2","Completed","Page","scwu/images/masters/21198-zz0015sqx6-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015sqx6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015sqzq","ark:/21198/zz0015sqn2","2","Completed","Page","scwu/images/masters/21198-zz0015sqzq-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015sqzq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015sr0q","ark:/21198/zz0015sqn2","2","Completed","Page","scwu/images/masters/21198-zz0015sr0q-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015sr0q",""
