Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.caption,Description.abstract,Bucketeer State,IIIF Access URL
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jjr,ark:/21198/zz00177jh7,2,Completed,Page,wavav/images/masters/21198-zz00177jjr_498500_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177jjr
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jk8,ark:/21198/zz00177jh7,2,Completed,Page,wavav/images/masters/21198-zz00177jk8_498503_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177jk8
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jms,ark:/21198/zz00177jh7,2,Completed,Page,wavav/images/masters/21198-zz00177jms_498507_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177jms
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jn9,ark:/21198/zz00177jh7,2,Completed,Page,wavav/images/masters/21198-zz00177jn9_498512_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177jn9
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jpt,ark:/21198/zz00177jh7,2,Completed,Page,wavav/images/masters/21198-zz00177jpt_498516_master.tif,5,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 5,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177jpt
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177jqb,ark:/21198/zz00177jh7,2,Completed,Page,wavav/images/masters/21198-zz00177jqb_498524_master.tif,6,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 6,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177jqb
