File Name,Item Sequence,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Bucketeer State,IIIF Access URL
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_001.tif,1,1,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/sw43zc5x,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fsw43zc5x
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_002.tif,2,2,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/h008p740,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fh008p740
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_003.tif,3,3,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/hq11sf52,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fhq11sf52
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_004.tif,4,4,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/pp08t512,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fpp08t512
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_005.tif,5,5,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/r561km34,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fr561km34
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_006.tif,6,6,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/m130cp0d,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fm130cp0d
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_007.tif,7,7,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/t782tc9s,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Ft782tc9s
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_008.tif,8,8,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/sp936f14,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fsp936f14
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_009.tif,9,9,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/sm13n143,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fsm13n143
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_010.tif,10,10,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/cp48h463,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fcp48h463
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_011.tif,11,11,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/nr369p11,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fnr369p11
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_012.tif,12,12,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/rr78jz2d,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Frr78jz2d
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_013.tif,13,13,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/dx14801w,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fdx14801w
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_014.tif,14,14,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/zb31w08j,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fzb31w08j
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_015.tif,15,15,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/zq12hq98,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fzq12hq98
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_016.tif,16,16,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/5c072v0v,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F5c072v0v
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_017.tif,17,17,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/rf63pv27,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Frf63pv27
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_018.tif,18,18,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/z361dk5q,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fz361dk5q
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_019.tif,19,19,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/k366wj5c,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fk366wj5c
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_020.tif,20,20,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/m8574s4q,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fm8574s4q
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_021.tif,21,21,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/kw38b18z,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fkw38b18z
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_022.tif,22,22,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/b6006w3s,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fb6006w3s
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_023.tif,23,23,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/s771nv2w,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fs771nv2w
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_024.tif,24,24,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/wc64p29k,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fwc64p29k
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_025.tif,25,25,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/ck25d84d,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fck25d84d
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_026.tif,26,26,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/bd72978m,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fbd72978m
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_027.tif,27,27,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/pv76649b,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fpv76649b
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_028.tif,28,28,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/sm345887,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fsm345887
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_029.tif,29,29,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/6322kf8x,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F6322kf8x
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_030.tif,30,30,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/wk08jp29,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fwk08jp29
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_031.tif,31,31,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/s443cg78,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fs443cg78
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_032.tif,32,32,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/9061d66n,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F9061d66n
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_033.tif,33,33,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/bj85m03b,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fbj85m03b
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_034.tif,34,34,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/sm99jb61,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fsm99jb61
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_035.tif,35,35,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/zf11hg76,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fzf11hg76
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_036.tif,36,36,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/sc574f15,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fsc574f15
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_037.tif,37,37,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/h882m226,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fh882m226
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_038.tif,38,38,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/jm63x35t,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fjm63x35t
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_039.tif,39,39,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/pw77w43t,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fpw77w43t
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_040.tif,40,40,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/p2610p18,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fp2610p18
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_041.tif,41,41,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/md08cv5d,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fmd08cv5d
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_042.tif,42,42,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/g614hp1z,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fg614hp1z
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_043.tif,43,43,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/r9598n03,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fr9598n03
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_044.tif,44,44,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/k545md98,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fk545md98
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_045.tif,45,45,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/x5593c59,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fx5593c59
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_046.tif,46,46,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/c9031r31,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fc9031r31
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_047.tif,47,47,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/zj87847s,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fzj87847s
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_048.tif,48,48,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/6300vb66,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F6300vb66
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_049.tif,49,49,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/0884z11z,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F0884z11z
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_050.tif,50,50,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/t8850w1h,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Ft8850w1h
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_051.tif,51,51,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/bf04cv88,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fbf04cv88
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_052.tif,52,52,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/px593d13,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fpx593d13
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_053.tif,53,53,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/kg43jz48,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fkg43jz48
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_054.tif,54,54,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/vs11sh9q,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fvs11sh9q
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_055.tif,55,55,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/8366cz20,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F8366cz20
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_056.tif,56,56,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/k180cx3t,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fk180cx3t
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_057.tif,57,57,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/1p96s798,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F1p96s798
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_058.tif,58,58,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/4827xc6b,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F4827xc6b
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_059.tif,59,59,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/bb78jf46,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fbb78jf46
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_060.tif,60,60,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/q4850297,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fq4850297
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_061.tif,61,61,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/0w01hz7n,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F0w01hz7n
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_062.tif,62,62,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/cf43qc6f,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fcf43qc6f
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_063.tif,63,63,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/03442k8d,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F03442k8d
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_064.tif,64,64,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/82332q47,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F82332q47
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_065.tif,65,65,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/6s74gx9v,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F6s74gx9v
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_066.tif,66,66,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/53430h7j,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F53430h7j
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_067.tif,67,67,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/2t111b7p,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F2t111b7p
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_068.tif,68,68,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/xd33c76r,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fxd33c76r
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_069.tif,69,69,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/h2389r6q,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fh2389r6q
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_070.tif,70,70,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/1m53q91w,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F1m53q91w
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_071.tif,71,71,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/zg16dq9g,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fzg16dq9g
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_072.tif,72,72,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/5771kf0x,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F5771kf0x
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_073.tif,73,73,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/5h76tw04,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F5h76tw04
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_074.tif,74,74,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/5z324c1s,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F5z324c1s
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_075.tif,75,75,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/qt623n4b,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fqt623n4b
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_076.tif,76,76,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/rs75m44d,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Frs75m44d
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_077.tif,77,77,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/2168r546,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F2168r546
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_078.tif,78,78,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/pp03hg2f,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fpp03hg2f
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_079.tif,79,79,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/rk11hv6b,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Frk11hv6b
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_080.tif,80,80,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/v036466f,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fv036466f
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_081.tif,81,81,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/s2520h8t,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fs2520h8t
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_082.tif,82,82,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/0n61bp9j,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F0n61bp9j
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_083.tif,83,83,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/qf80r406,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fqf80r406
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_084.tif,84,84,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/3d27mk6j,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2F3d27mk6j
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_085.tif,85,85,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/jd37s12p,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fjd37s12p
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_086.tif,86,86,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/gb57s09n,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fgb57s09n
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_087.tif,87,87,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/p1254b24,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fp1254b24
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_088.tif,88,88,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/cg53nj39,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fcg53nj39
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_089.tif,89,89,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/wn22763z,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fwn22763z
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_090.tif,90,90,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/wr713s2h,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fwr713s2h
picart/masters/fre_aju/fre_aju_v7/aju_picart_v07_091.tif,91,91,,,ark:/21198/z1rz15d6,ark:/21198/z1rz15d6/hm51kp60,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz15d6%2Fhm51kp60
