File Name,Item Sequence,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Bucketeer State,IIIF Access URL
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_041.tif,41,Page 19 - insert,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/g614hp1z,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fg614hp1z
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_042.tif,42,Page 20 - insert,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/r9598n03,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fr9598n03
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_043.tif,43,Page 19,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/k545md98,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fk545md98
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_044.tif,44,Page 20,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/x5593c59,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fx5593c59
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_045.tif,45,[ENGRAVING],,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/c9031r31,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fc9031r31
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_046.tif,46,[blank],,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/zj87847s,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fzj87847s
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_047.tif,47,Page 21,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/6300vb66,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F6300vb66
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_048.tif,48,Page 22,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/0884z11z,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F0884z11z
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_049.tif,49,[blank],,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/t8850w1h,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Ft8850w1h
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_050.tif,50,[ENGRAVING],,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/bf04cv88,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fbf04cv88
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_051.tif,51,Page 23,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/px593d13,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fpx593d13
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_052.tif,52,Page 24,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/kg43jz48,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fkg43jz48
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_053.tif,53,Page 25,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/vs11sh9q,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fvs11sh9q
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_054.tif,54,Page 26,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/8366cz20,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F8366cz20
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_055.tif,55,Page 27,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/k180cx3t,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fk180cx3t
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_056.tif,56,Page 28,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/1p96s798,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F1p96s798
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_057.tif,57,Page 29,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/4827xc6b,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F4827xc6b
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_058.tif,58,Page 30,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/bb78jf46,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fbb78jf46
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_059.tif,59,Page 31,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/q4850297,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fq4850297
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_060.tif,60,Page 32,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/0w01hz7n,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F0w01hz7n
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_061.tif,61,Page 33,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/cf43qc6f,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fcf43qc6f
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_062.tif,62,Page 34,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/03442k8d,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F03442k8d
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_063.tif,63,Page 35,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/82332q47,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F82332q47
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_064.tif,64,Page 36,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/6s74gx9v,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F6s74gx9v
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_065.tif,65,Page 37,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/53430h7j,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F53430h7j
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_066.tif,66,Page 38,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/2t111b7p,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F2t111b7p
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_067.tif,67,Page 39,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/xd33c76r,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fxd33c76r
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_068.tif,68,Page 40,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/h2389r6q,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fh2389r6q
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_069.tif,69,Page 41,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/1m53q91w,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F1m53q91w
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_070.tif,70,Page 42,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/zg16dq9g,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fzg16dq9g
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_071.tif,71,Page 43,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/5771kf0x,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F5771kf0x
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_072.tif,72,Page 44,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/5h76tw04,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F5h76tw04
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_073.tif,73,Page 45,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/5z324c1s,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F5z324c1s
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_074.tif,74,Page 46,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/qt623n4b,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fqt623n4b
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_075.tif,75,[ENGRAVING],,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/rs75m44d,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Frs75m44d
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_076.tif,76,[blank],,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/2168r546,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F2168r546
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_077.tif,77,Page 47,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/pp03hg2f,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fpp03hg2f
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_078.tif,78,Page 48,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/rk11hv6b,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Frk11hv6b
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_079.tif,79,Page 49,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/v036466f,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fv036466f
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_080.tif,80,Page 50,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/s2520h8t,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fs2520h8t
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_081.tif,81,Page 51,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/0n61bp9j,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F0n61bp9j
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_082.tif,82,Page 52,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/qf80r406,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fqf80r406
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_083.tif,83,Page 53,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/3d27mk6j,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F3d27mk6j
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_084.tif,84,Page 54,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/jd37s12p,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fjd37s12p
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_085.tif,85,Page 55,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/gb57s09n,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fgb57s09n
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_086.tif,86,Page 56,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/p1254b24,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fp1254b24
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_087.tif,87,Page 57,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/cg53nj39,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fcg53nj39
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_088.tif,88,Page 58,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/wn22763z,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fwn22763z
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_089.tif,89,Page 59,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/wr713s2h,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fwr713s2h
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_090.tif,90,Page 60,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/hm51kp60,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fhm51kp60
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_091.tif,91,Page 61,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/dh56gv9k,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fdh56gv9k
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_092.tif,92,Page 62,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/j979027j,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Fj979027j
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_093.tif,93,Page 63,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/rm34139t,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Frm34139t
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_094.tif,94,Page 64,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/rh267p60,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2Frh267p60
picart/masters/fre_aju/fre_aju_v2/aju_picart_v02_095.tif,95,Page 65,,,ark:/21198/z1dr4ntb,ark:/21198/z1dr4ntb/3r37qp4v,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4ntb%2F3r37qp4v
