"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.creator","Name.subject","Name.contributor","Rights.servicesContact","Language","Type.genre","Subject","Rights.notice","Name.repository","viewingHint","Text direction","Visibility","IIIF Range","Title","Date.creation","Date.normalized","Description.caption","Description.note","Description.abstract","Date.publication","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Faderman (Lillian) Collection","ark:/21198/zz0017pdc2","ark:/21198/zz0017pdbj","2","Completed","Page","faderman/images/masters/21198-zz0017pdc2_718155_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017pdc2",""
"Faderman (Lillian) Collection","ark:/21198/zz0017pddk","ark:/21198/zz0017pdbj","2","Completed","Page","faderman/images/masters/21198-zz0017pddk_718160_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017pddk",""
"Faderman (Lillian) Collection","ark:/21198/zz0017pdf3","ark:/21198/zz0017pdbj","2","Completed","Page","faderman/images/masters/21198-zz0017pdf3_718164_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017pdf3",""
