"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdn71","ark:/21198/zz000sdn6h","2","Completed","","Page","connexxus/images/masters/21198-zz000sdn71-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdn71",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdn8j","ark:/21198/zz000sdn6h","2","Completed","","Page","connexxus/images/masters/21198-zz000sdn8j-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdn8j",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdn92","ark:/21198/zz000sdn6h","2","Completed","","Page","connexxus/images/masters/21198-zz000sdn92-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdn92",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdnbk","ark:/21198/zz000sdn6h","2","Completed","","Page","connexxus/images/masters/21198-zz000sdnbk-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdnbk",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdnc3","ark:/21198/zz000sdn6h","2","Completed","","Page","connexxus/images/masters/21198-zz000sdnc3-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdnc3",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdndm","ark:/21198/zz000sdn6h","2","Completed","","Page","connexxus/images/masters/21198-zz000sdndm-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdndm",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdnf4","ark:/21198/zz000sdn6h","2","Completed","","Page","connexxus/images/masters/21198-zz000sdnf4-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdnf4",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdngn","ark:/21198/zz000sdn6h","2","Completed","","Page","connexxus/images/masters/21198-zz000sdngn-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdngn",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdnh5","ark:/21198/zz000sdn6h","2","Completed","","Page","connexxus/images/masters/21198-zz000sdnh5-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdnh5",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdnjp","ark:/21198/zz000sdn6h","2","Completed","","Page","connexxus/images/masters/21198-zz000sdnjp-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdnjp",""
