"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sd4jf","ark:/21198/zz000sd3z5","2","Completed","","Page","connexxus/images/masters/21198-zz000sd4jf-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sd4jf",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sd4kz","ark:/21198/zz000sd3z5","2","Completed","","Page","connexxus/images/masters/21198-zz000sd4kz-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sd4kz",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sd4mg","ark:/21198/zz000sd3z5","2","Completed","","Page","connexxus/images/masters/21198-zz000sd4mg-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sd4mg",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sd4n0","ark:/21198/zz000sd3z5","2","Completed","","Page","connexxus/images/masters/21198-zz000sd4n0-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sd4n0",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sd4ph","ark:/21198/zz000sd3z5","2","Completed","","Page","connexxus/images/masters/21198-zz000sd4ph-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sd4ph",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sd4rj","ark:/21198/zz000sd3z5","2","Completed","","Page","connexxus/images/masters/21198-zz000sd4rj-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sd4rj",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sd4s2","ark:/21198/zz000sd3z5","2","Completed","","Page","connexxus/images/masters/21198-zz000sd4s2-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sd4s2",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sd4wm","ark:/21198/zz000sd3z5","2","Completed","","Page","connexxus/images/masters/21198-zz000sd4wm-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sd4wm",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sd4zn","ark:/21198/zz000sd3z5","2","Completed","","Page","connexxus/images/masters/21198-zz000sd4zn-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sd4zn",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sd515","ark:/21198/zz000sd3z5","2","Completed","","Page","connexxus/images/masters/21198-zz000sd515-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sd515",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sd536","ark:/21198/zz000sd3z5","2","Completed","","Page","connexxus/images/masters/21198-zz000sd536-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sd536",""
