"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfncj","ark:/21198/zz000sfnb1","2","Completed","","Page","connexxus/images/masters/21198-zz000sfncj-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfncj",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfnd2","ark:/21198/zz000sfnb1","2","Completed","","Page","connexxus/images/masters/21198-zz000sfnd2-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfnd2",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfnfk","ark:/21198/zz000sfnb1","2","Completed","","Page","connexxus/images/masters/21198-zz000sfnfk-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfnfk",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfng3","ark:/21198/zz000sfnb1","2","Completed","","Page","connexxus/images/masters/21198-zz000sfng3-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfng3",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfnhm","ark:/21198/zz000sfnb1","2","Completed","","Page","connexxus/images/masters/21198-zz000sfnhm-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfnhm",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfnj4","ark:/21198/zz000sfnb1","2","Completed","","Page","connexxus/images/masters/21198-zz000sfnj4-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfnj4",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfnkn","ark:/21198/zz000sfnb1","2","Completed","","Page","connexxus/images/masters/21198-zz000sfnkn-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfnkn",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfnm5","ark:/21198/zz000sfnb1","2","Completed","","Page","connexxus/images/masters/21198-zz000sfnm5-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfnm5",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfnnp","ark:/21198/zz000sfnb1","2","Completed","","Page","","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","missing","",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sfnp6","ark:/21198/zz000sfnb1","2","Completed","","Page","connexxus/images/masters/21198-zz000sfnp6-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sfnp6",""
