"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdmhp","ark:/21198/zz000sdmg5","2","Completed","","Page","connexxus/images/masters/21198-zz000sdmhp-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdmhp",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdmj6","ark:/21198/zz000sdmg5","2","Completed","","Page","connexxus/images/masters/21198-zz000sdmj6-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdmj6",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdmkq","ark:/21198/zz000sdmg5","2","Completed","","Page","connexxus/images/masters/21198-zz000sdmkq-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdmkq",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdmm7","ark:/21198/zz000sdmg5","2","Completed","","Page","connexxus/images/masters/21198-zz000sdmm7-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdmm7",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdmnr","ark:/21198/zz000sdmg5","2","Completed","","Page","connexxus/images/masters/21198-zz000sdmnr-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdmnr",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdmp8","ark:/21198/zz000sdmg5","2","Completed","","Page","connexxus/images/masters/21198-zz000sdmp8-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdmp8",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdmqs","ark:/21198/zz000sdmg5","2","Completed","","Page","connexxus/images/masters/21198-zz000sdmqs-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdmqs",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdmr9","ark:/21198/zz000sdmg5","2","Completed","","Page","connexxus/images/masters/21198-zz000sdmr9-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdmr9",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdmst","ark:/21198/zz000sdmg5","2","Completed","","Page","connexxus/images/masters/21198-zz000sdmst-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdmst",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sdmtb","ark:/21198/zz000sdmg5","2","Completed","","Page","connexxus/images/masters/21198-zz000sdmtb-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sdmtb",""
