"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sn4h2","ark:/21198/zz001gq86w","2","Completed","","Page","connexxus/images/masters/21198-zz000sn4h2-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Organization Information, Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sn4h2",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sn4jk","ark:/21198/zz001gq86w","2","Completed","","Page","connexxus/images/masters/21198-zz000sn4jk-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Organization Information, Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sn4jk",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sn4k3","ark:/21198/zz001gq86w","2","Completed","","Page","connexxus/images/masters/21198-zz000sn4k3-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Organization Information, Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sn4k3",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sn4mm","ark:/21198/zz001gq86w","2","Completed","","Page","connexxus/images/masters/21198-zz000sn4mm-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Organization Information, Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sn4mm",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sn4n4","ark:/21198/zz001gq86w","2","Completed","","Page","connexxus/images/masters/21198-zz000sn4n4-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Organization Information, Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sn4n4",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sn4pn","ark:/21198/zz001gq86w","2","Completed","","Page","connexxus/images/masters/21198-zz000sn4pn-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Organization Information, Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sn4pn",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sn4q5","ark:/21198/zz001gq86w","2","Completed","","Page","connexxus/images/masters/21198-zz000sn4q5-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Organization Information, Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sn4q5",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sn4rp","ark:/21198/zz001gq86w","2","Completed","","Page","connexxus/images/masters/21198-zz000sn4rp-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Organization Information, Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sn4rp",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sn4s6","ark:/21198/zz001gq86w","2","Completed","","Page","connexxus/images/masters/21198-zz000sn4s6-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Organization Information, Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sn4s6",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000sn4tq","ark:/21198/zz001gq86w","2","Completed","","Page","connexxus/images/masters/21198-zz000sn4tq-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Organization Information, Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sn4tq",""
