"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Alt ID.other","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Name.subject","Name.creator","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Name.photographer","Name.publisher","Coverage.geographic","Subject","Rights.servicesContact","Language","Rights.publicationNote","Name.author","Name.repository","Description.note","Title","Date.publication","Date.normalized","Description.inscription","Description.abstract","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shhch","ark:/21198/zz000shhb0","2","Completed","","Page","connexxus/images/masters/21198-zz000shhch-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shhch",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shhd1","ark:/21198/zz000shhb0","2","Completed","","Page","connexxus/images/masters/21198-zz000shhd1-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shhd1",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shhfj","ark:/21198/zz000shhb0","2","Completed","","Page","connexxus/images/masters/21198-zz000shhfj-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shhfj",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shhg2","ark:/21198/zz000shhb0","2","Completed","","Page","connexxus/images/masters/21198-zz000shhg2-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shhg2",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shhhk","ark:/21198/zz000shhb0","2","Completed","","Page","connexxus/images/masters/21198-zz000shhhk-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shhhk",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shhj3","ark:/21198/zz000shhb0","2","Completed","","Page","connexxus/images/masters/21198-zz000shhj3-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shhj3",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shhkm","ark:/21198/zz000shhb0","2","Completed","","Page","connexxus/images/masters/21198-zz000shhkm-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shhkm",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shhm4","ark:/21198/zz000shhb0","2","Completed","","Page","connexxus/images/masters/21198-zz000shhm4-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shhm4",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shhnn","ark:/21198/zz000shhb0","2","Completed","","Page","connexxus/images/masters/21198-zz000shhnn-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shhnn",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shhp5","ark:/21198/zz000shhb0","2","Completed","","Page","connexxus/images/masters/21198-zz000shhp5-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shhp5",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shhqp","ark:/21198/zz000shhb0","2","Completed","","Page","connexxus/images/masters/21198-zz000shhqp-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shhqp",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shhr6","ark:/21198/zz000shhb0","2","Completed","","Page","connexxus/images/masters/21198-zz000shhr6-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shhr6",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shhsq","ark:/21198/zz000shhb0","2","Completed","","Page","connexxus/images/masters/21198-zz000shhsq-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shhsq",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shht7","ark:/21198/zz000shhb0","2","Completed","","Page","connexxus/images/masters/21198-zz000shht7-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shht7",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shhvr","ark:/21198/zz000shhb0","2","Completed","","Page","connexxus/images/masters/21198-zz000shhvr-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shhvr",""
"Connexxus/Centro de Mujeres Collection","ark:/21198/zz000shhw8","ark:/21198/zz000shhb0","2","Completed","","Page","connexxus/images/masters/21198-zz000shhw8-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000shhw8",""
